issueID,issuer,name1,typeID,typeShort,typeLong,expmat
22327,2602624,"Flydoo Technology Holding Limited",0,O,"Ordinary shares",NULL
5882,57135,"FLYKE INTERNATIONAL HOLDINGS LTD.",0,O,"Ordinary shares",NULL
34692,29713204,"FOLANGSI CO., LTD",6,H,H-share,NULL
11234,2048280,"Forgame Holdings Limited",0,O,"Ordinary shares",NULL
5940,57508,"Fortune Real Estate Investment Trust",10,Unit,Unit,NULL
4755,35079,"Fortune Sun (China) Holdings Limited",0,O,"Ordinary shares",NULL
28856,23291613,"Forward Fashion (International) Holdings Company Limited",0,O,"Ordinary shares",NULL
4889,40342,"FOSUN INTERNATIONAL LIMITED",0,O,"Ordinary shares",NULL
27343,21688644,"Fosun Tourism Group",0,O,"Ordinary shares",NULL
1046,4835,"FOUNDER HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
224,1959,"FOUNTAIN SET (HOLDINGS) LIMITED",0,O,"Ordinary shares",NULL
1047,4836,"FOUR SEAS MERCANTILE HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
29667,23332559,"Fourace Industries Group Holdings Limited",0,O,"Ordinary shares",NULL
25057,2592865,"FOXCONN INTERCONNECT TECHNOLOGY LIMITED",0,O,"Ordinary shares",NULL
10906,2026827,"Freetech Road Recycling Technology (Holdings) Limited",0,O,"Ordinary shares",NULL
4545,23847,"Fresh Express Delivery Holdings Group Co., Limited",0,O,"Ordinary shares",NULL
28416,22943708,"FriendTimes Inc.",0,O,"Ordinary shares",NULL
27986,19379620,"Frontage Holdings Corporation",0,O,"Ordinary shares",NULL
78,996,"Frontier Services Group Limited",0,O,"Ordinary shares",NULL
17529,2465428,"FSE Lifestyle Services Limited",0,O,"Ordinary shares",NULL
26695,14760011,"FSM Holdings Limited",0,O,"Ordinary shares",NULL
28984,2603593,"Fu Shek Financial Holdings Limited",0,O,"Ordinary shares",NULL
11619,2148465,"Fu Shou Yuan International Group Limited",0,O,"Ordinary shares",NULL
181,836,"FUBON BANK (HONG KONG) LIMITED",0,O,"Ordinary shares",NULL
31246,26790547,"Fubon FTSE Taiwan Daily (-1x) Inverse Product",10,Unit,Unit,NULL
31247,26790550,"Fubon FTSE Taiwan Daily (2x) Leveraged Product",10,Unit,Unit,NULL
32722,27677976,"Fubon FTSE Taiwan RIC Capped Index ETF",10,Unit,Unit,NULL
33220,28472922,"Fubon Hang Seng Shanghai-Shenzhen-Hong Kong (Selected Corporations) High Dividend Yield Index ETF",10,Unit,Unit,NULL
34175,29574101,"Fubon NYSE FactSet Asia Battery and Energy Storage Technology Index ETF",10,Unit,Unit,NULL
32723,27677977,"Fubon NYSE FactSet Taiwan Core Semiconductor Index ETF",10,Unit,Unit,NULL
35954,32643817,"Fubon Solactive Core Diversified Multi Assset Index ETF",10,Unit,Unit,NULL
4820,38057,"Fufeng Group Limited",0,O,"Ordinary shares",NULL
11625,2150072,"Fuguiniao Co., Ltd.",6,H,H-share,NULL
441,3354,"FUJIAN HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
11693,2159407,"FUJIAN NUOQI Co., Ltd",6,H,H-share,NULL
2712,12039,"FUJIKON INDUSTRIAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
34757,24303688,"Fujing Holdings Co., Limited",0,O,"Ordinary shares",NULL
3444,16953,"Fullshare Holdings Limited",0,O,"Ordinary shares",NULL
27129,12818737,"Fullwealth International Group Holdings Limited",0,O,"Ordinary shares",NULL
29678,24269572,"Fulu Holdings Limited",0,O,"Ordinary shares",NULL
12899,2288340,"Fulum Group Holdings Limited",0,O,"Ordinary shares",NULL
25297,7471831,"FURNIWEB HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
26662,2701724,"Fusen Pharmaceutical Company Limited",0,O,"Ordinary shares",NULL
17661,2506176,"Futian Holdings Limited",0,O,"Ordinary shares",NULL
5510,54864,"FUTONG TECHNOLOGY DEVELOPMENT HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
3325,16164,"Future Bright Holdings Limited",0,O,"Ordinary shares",NULL
13272,2257908,"Future Bright Mining Holdings Limited",0,O,"Ordinary shares",NULL
20636,2541270,"Future Data Group Limited",0,O,"Ordinary shares",NULL
3307,17463,"Future World Holdings Limited",0,O,"Ordinary shares",NULL
13656,2193092,"Fuyao Glass Industry Group Co., Ltd.",6,H,H-share,NULL
24910,2634757,"FY Financial (Shenzhen) Co., Ltd.",6,H,H-share,NULL
24950,2687074,"G & M Holdings Limited (KY)",0,O,"Ordinary shares",NULL
1006,4807,"G-Resources Group Limited",0,O,"Ordinary shares",NULL
915,4625,"G-VISION INTERNATIONAL (HOLDINGS) LIMITED",0,O,"Ordinary shares",NULL
3486,19868,"G.A. HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
25925,11785498,"GAIN PLUS HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
34001,22977960,"Gala Technology Holding Limited",0,O,"Ordinary shares",NULL
1112,1056,"GALAXY ENTERTAINMENT GROUP LIMITED",0,O,"Ordinary shares",NULL
18543,2455821,"Gameone Holdings Limited",0,O,"Ordinary shares",NULL
26889,12775595,"GANFENG LITHIUM GROUP CO., LTD.",6,H,H-share,NULL
29427,22728912,"Ganglong China Property Group Limited",0,O,"Ordinary shares",NULL
67,937,"GANGYU SMART URBAN SERVICES HOLDING LIMITED",0,O,"Ordinary shares",NULL
19819,937,"GANGYU SMART URBAN SERVICES HOLDING LIMITED",1,Wrnt,Warrant,2017-05-02
25096,2579035,"Gaodi Holdings Limited (KY)",0,O,"Ordinary shares",NULL
22121,2548376,"Gaoyu Finance Group Limited (KY)",0,O,"Ordinary shares",NULL
33728,27532768,"Gaush Meditech Ltd",0,O,"Ordinary shares",NULL
456,3416,"GBA Holdings Limited",0,O,"Ordinary shares",NULL
33497,25420480,"GC Construction Holdings Limited",0,O,"Ordinary shares",NULL
1223,4957,"GCL New Energy Holdings Limited",0,O,"Ordinary shares",NULL
4927,41551,"GCL Technology Holdings Limited (KY)",0,O,"Ordinary shares",NULL
1071,1362,"GDH GUANGNAN (HOLDINGS) LIMITED",0,O,"Ordinary shares",NULL
27322,22471621,"GDS Holdings Limited (KY)",7,A,A-share,NULL
70,940,"GEELY AUTOMOBILE HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
34306,940,"GEELY AUTOMOBILE HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
303,701,"Gemdale Properties and Investment Corporation Limited",0,O,"Ordinary shares",NULL
21767,2606685,"Gemilang International Limited",0,O,"Ordinary shares",NULL
1117,4888,"Gemini Investments (Holdings) Limited",0,O,"Ordinary shares",NULL
14414,1881837,"Genertec Universal Medical Group Company Limited",0,O,"Ordinary shares",NULL
25089,2637651,"Genes Tech Group Holdings Company Limited",0,O,"Ordinary shares",NULL
29770,25083603,"Genor Biopharma Holdings Limited",0,O,"Ordinary shares",NULL
18172,2468283,"Genscript Biotech Corporation",0,O,"Ordinary shares",NULL
2799,12483,"Genting Hong Kong Limited",0,O,"Ordinary shares",NULL
25282,2615844,"Geotech Holdings Ltd.",0,O,"Ordinary shares",NULL
18080,2496370,"Get Nice Financial Group Limited",0,O,"Ordinary shares",NULL
3123,15522,"GET NICE HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
6381,19084,"GF Securities Co., Ltd.",6,H,H-share,NULL
14874,2452905,"GFI MSCI China A International ETF",10,Unit,Unit,NULL
14875,2452905,"GFI MSCI China A International ETF",10,Unit,Unit,NULL
28893,22766718,"GHW International",0,O,"Ordinary shares",NULL
33568,28260696,"Giant Biogene Holding Co., Ltd",0,O,"Ordinary shares",NULL
6536,63325,"Gilston Group Limited",0,O,"Ordinary shares",NULL
1054,3160,"GIORDANO INTERNATIONAL LIMITED",0,O,"Ordinary shares",NULL
35433,30061601,"GL-Carlink Technology Holding Limited",0,O,"Ordinary shares",NULL
6843,65839,"GLENCORE PLC",0,O,"Ordinary shares",NULL
2947,13287,"GLOBAL BIO-CHEM TECHNOLOGY GROUP COMPANY LIMITED",0,O,"Ordinary shares",NULL
12472,2264491,"Global Brands Group Holding Limited",0,O,"Ordinary shares",NULL
3405,17959,"GLOBAL DIGITAL CREATIONS HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
13024,2261456,"Global International Credit Group Limited",0,O,"Ordinary shares",NULL
3323,16925,"GLOBAL LINK COMMUNICATIONS HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
2692,11939,"Global Mastermind Holdings Limited",0,O,"Ordinary shares",NULL
31604,25684511,"Global New Material International Holdings Limited",0,O,"Ordinary shares",NULL
2767,12383,"Global Strategic Group Limited",0,O,"Ordinary shares",NULL
4899,41005,"Global Sweeteners Holdings Limited",0,O,"Ordinary shares",NULL
3370,16732,"Global Token Limited",0,O,"Ordinary shares",NULL
29205,23625155,"Global Uin Intelligence Holdings Limited",0,O,"Ordinary shares",NULL
32906,27992097,"Global X AI & Innovative Technology Active ETF",10,Unit,Unit,NULL
36114,32926653,"Global X AI Infrastructure ETF",10,Unit,Unit,NULL
32623,27589882,"Global X Asia Innovator Active ETF",10,Unit,Unit,NULL
33300,28597128,"Global X Asia Pacific High Divident Yield ETF",10,Unit,Unit,NULL
31726,27007163,"Global X Asia Semiconductor ETF",10,Unit,Unit,NULL
34560,30629594,"Global X Asia USD Investment Grade Bond ETF",10,Unit,Unit,NULL
34561,30629594,"Global X Asia USD Investment Grade Bond ETF",10,Unit,Unit,NULL
32622,27589878,"Global X Autonomous and Electric Vehicles ETF",10,Unit,Unit,NULL
33282,28539874,"Global X Bloomberg MSCI Asia Ex Japan Green Bond ETF",10,Unit,Unit,NULL
33283,28539874,"Global X Bloomberg MSCI Asia Ex Japan Green Bond ETF",10,Unit,Unit,NULL
28246,23453997,"Global X China Biotech ETF",10,Unit,Unit,NULL
28247,23453997,"Global X China Biotech ETF",10,Unit,Unit,NULL
28949,24117173,"Global X China Clean Energy ETF",10,Unit,Unit,NULL
28950,24117173,"Global X China Clean Energy ETF",10,Unit,Unit,NULL
28244,23453996,"Global X China Cloud Computing ETF",10,Unit,Unit,NULL
28245,23453996,"Global X China Cloud Computing ETF",10,Unit,Unit,NULL
28951,24117302,"Global X China Consumer Brand ETF",10,Unit,Unit,NULL
28952,24117302,"Global X China Consumer Brand ETF",10,Unit,Unit,NULL
31724,27007157,"Global X China E-commerce and Logistics ETF",10,Unit,Unit,NULL
28947,24117171,"Global X China Electric Vehicle and Battery ETF",10,Unit,Unit,NULL
28948,24117171,"Global X China Electric Vehicle and Battery ETF",10,Unit,Unit,NULL
31725,27007162,"Global X China Games and Entertainment ETF",10,Unit,Unit,NULL
30705,26337677,"Global X China Global Leaders ETF",10,Unit,Unit,NULL
30706,26337848,"Global X China Innovator Active ETF",10,Unit,Unit,NULL
34731,30878719,"Global X China Little Giant ETF",10,Unit,Unit,NULL
34454,30357982,"Global X China MedTech ETF",10,Unit,Unit,NULL
29568,24960225,"Global X China Robotics and AI ETF",10,Unit,Unit,NULL
29569,24960225,"Global X China Robotics and AI ETF",10,Unit,Unit,NULL
29570,24960227,"Global X China Semiconductor ETF",10,Unit,Unit,NULL
29571,24960227,"Global X China Semiconductor ETF",10,Unit,Unit,NULL
12802,2321809,"Global X CSI 300 ETF",10,Unit,Unit,NULL
12803,2321809,"Global X CSI 300 ETF",10,Unit,Unit,NULL
32907,27992103,"Global X Electric Vehicle and Battery Active ETF",10,Unit,Unit,NULL
35938,32620634,"Global X Emerging Markets Asia Active ETF",10,Unit,Unit,NULL
35939,32620634,"Global X Emerging Markets Asia Active ETF",10,Unit,Unit,NULL
32624,27589886,"Global X FinTech ETF",10,Unit,Unit,NULL
33281,28539872,"Global X FTSE China Policy Bank Bond ETF",10,Unit,Unit,NULL
36233,33184434,"Global X FTSE Greater China ETF",10,Unit,Unit,NULL
36062,32810486,"Global X G2 Tech ETF",10,Unit,Unit,NULL
23465,2708735,"Global X Hang Seng China Enterprises Index Daily (-1x) Inverse Product",10,Unit,Unit,NULL
23464,2708734,"Global X Hang Seng China Enterprises Index Daily (2x) Levraged Product",10,Unit,Unit,NULL
32908,27992108,"Global X Hang Seng ESG ETF",10,Unit,Unit,NULL
10891,2082623,"Global X Hang Seng High Dividend Yield ETF",10,Unit,Unit,NULL
23467,2708737,"Global X Hang Seng Index Daily (-1x) Inverse Product",10,Unit,Unit,NULL
23466,2708736,"Global X Hang Seng Index Daily (2x) Leveraged Product",10,Unit,Unit,NULL
36149,33084179,"Global X Hang Seng TECH Components Covered Call Active ETF",10,Unit,Unit,NULL
34132,28955197,"Global X Hang Seng TECH ETF",10,Unit,Unit,NULL
35020,31344773,"Global X HSCEI Components Covered Call Active ETF",10,Unit,Unit,NULL
35021,31344777,"Global X HSI Components Covered Call Active ETF",10,Unit,Unit,NULL
35936,32620584,"Global X India Sector Leader Active ETF",10,Unit,Unit,NULL
35937,32620584,"Global X India Sector Leader Active ETF",10,Unit,Unit,NULL
34723,30854738,"Global X India Select Top 10 ETF",10,Unit,Unit,NULL
34722,30854731,"Global X Innovative Bluechip Top 10 ETF",10,Unit,Unit,NULL
34741,30905460,"Global X Japan Global Leaders ETF",10,Unit,Unit,NULL
35019,31344770,"Global X K-pop and Culture ETF",10,Unit,Unit,NULL
34150,2082622,"Global X MSCI China ETF",10,Unit,Unit,NULL
10890,2082622,"Global X MSCI China ETF",10,Unit,Unit,NULL
21467,2641382,"Global X S&P 500 Daily (-1x) Inverse Product",10,Unit,Unit,NULL
20413,2590345,"Global X S&P Crude Oil Futures Enhanced ER ETF",10,Unit,Unit,NULL
35999,32697360,"Global X US Treasury 0-3 Month ETF",10,Unit,Unit,NULL
35453,32035793,"Global X US Treasury 3-5 Year ETF",10,Unit,Unit,NULL
35787,32035793,"Global X US Treasury 3-5 Year ETF",10,Unit,Unit,NULL
34387,30187188,"Global X USD Money Market ETF",10,Unit,Unit,NULL
5254,51570,"GLORIOUS PROPERTY HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
1056,4843,"Glorious Sun Enterprises Limited",0,O,"Ordinary shares",NULL
12701,2272020,"Glory Flame Holdings Limited",0,O,"Ordinary shares",NULL
12511,2158039,"Glory Health Industry Limited",0,O,"Ordinary shares",NULL
3575,20930,"Glory Sun Land Group Limited",0,O,"Ordinary shares",NULL
22915,2547226,"GME GROUP HOLDINGS LIMITED (KY)",0,O,"Ordinary shares",NULL
2985,13901,"GoFintech Quantum Innovation Limited",0,O,"Ordinary shares",NULL
33160,27145547,"GOGOX HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
796,1147,"Gold Peak Technology Group Limited",0,O,"Ordinary shares",NULL
12834,2289798,"Gold-Finance Holdings Limited",0,O,"Ordinary shares",NULL
50,786,"GOLDBOND GROUP HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
1267,4985,"Golden Century International Holdings Group Limited",0,O,"Ordinary shares",NULL
5482,4985,"Golden Century International Holdings Group Limited",1,Wrnt,Warrant,2010-11-12
28237,4985,"Golden Century International Holdings Group Limited",1,Wrnt,Warrant,2020-10-16
10825,4985,"Golden Century International Holdings Group Limited",1,Wrnt,Warrant,2014-06-23
12930,4985,"Golden Century International Holdings Group Limited",1,Wrnt,Warrant,2015-11-26
16464,4985,"Golden Century International Holdings Group Limited",1,Wrnt,Warrant,2016-11-30
24578,4985,"Golden Century International Holdings Group Limited",1,Wrnt,Warrant,2018-05-10
4710,32886,"Golden Eagle Retail Group Limited",0,O,"Ordinary shares",NULL
25139,2656722,"Golden Faith Group Holdings Limited",0,O,"Ordinary shares",NULL
3013,14493,"Golden Meditech Holdings Limited",0,O,"Ordinary shares",NULL
12288,14493,"Golden Meditech Holdings Limited",1,Wrnt,Warrant,2015-07-30
14130,2103922,"Golden Power Group Holdings Limited",0,O,"Ordinary shares",NULL
1059,4845,"GOLDEN RESOURCES DEVELOPMENT INTERNATIONAL LIMITED",0,O,"Ordinary shares",NULL
7007,67087,"Golden Shield Holdings (Industrial) Limited",0,O,"Ordinary shares",NULL
6587,63690,"Golden Solar New Energy Technology Holdings Limited",0,O,"Ordinary shares",NULL
14599,2340503,"Golden Throat Holdings Group Company Limited",0,O,"Ordinary shares",NULL
10368,1920864,"GOLDEN WHEEL TIANDI HOLDINGS COMPANY LIMITED",0,O,"Ordinary shares",NULL
795,3927,"Goldin Financial Holdings Limited",0,O,"Ordinary shares",NULL
975,4785,"Goldin Properties Holdings Limited",0,O,"Ordinary shares",NULL
1060,3011,"GOLDLION HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
11553,1074487,"Goldpac Group Limited",0,O,"Ordinary shares",NULL
3529,20649,"Goldstone Capital Group Limited",0,O,"Ordinary shares",NULL
9272,14910,"Goldstone Investment Group Limited",1,Wrnt,Warrant,2014-04-29
3078,14910,"Goldstone Investment Group Limited",0,O,"Ordinary shares",NULL
4922,41335,"Goldstream Investment Limited",0,O,"Ordinary shares",NULL
21928,2500678,"Goldway Education Group Limited",0,O,"Ordinary shares",NULL
6022,58490,"GOLDWIND SCIENCE&TECHNOLOGY CO., LTD.",6,H,H-share,NULL
401,3107,"GOLDWIZ HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
1062,4847,"GOLIK HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
976,4786,"GOME Retail Holdings Limited",0,O,"Ordinary shares",NULL
3140,15779,"Good Fellow Healthcare Holdings Limited",0,O,"Ordinary shares",NULL
4698,31714,"Good Friend International Holdings Inc.",0,O,"Ordinary shares",NULL
1360,5142,"Good Resources Holdings Limited",0,O,"Ordinary shares",NULL
6385,62002,"Goodbaby International Holdings Limited",0,O,"Ordinary shares",NULL
968,4779,"GR Life Style Company Limited",0,O,"Ordinary shares",NULL
10970,1977894,"Grace Life-tech Holdings Limited",0,O,"Ordinary shares",NULL
26578,1887840,"Grace Wine Holdings Limited",0,O,"Ordinary shares",NULL
7236,134411,"Grand Baoxin Auto Group Limited",0,O,"Ordinary shares",NULL
26133,11785975,"Grand Brilliance Group Holdings Limited",0,O,"Ordinary shares",NULL
1000,4802,"GRAND FIELD GROUP HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
11084,2103216,"Grand Ming Group Holdings Limited",0,O,"Ordinary shares",NULL
3131,14235,"Grand Ocean Advanced Resources Company Limited",0,O,"Ordinary shares",NULL
2734,11632,"Grand Peace Group Holdings Limited",0,O,"Ordinary shares",NULL
989,4792,"Grand Pharmaceutical Group Limited",0,O,"Ordinary shares",NULL
30414,22019287,"Grand Power Logistics Group Limited",0,O,"Ordinary shares",NULL
26944,12616112,"Grand Talents Group Holdings Limited",0,O,"Ordinary shares",NULL
23858,2590941,"Grandshores Technology Group Limited",0,O,"Ordinary shares",NULL
12405,2195957,"Graphex Group Limited",0,O,"Ordinary shares",NULL
372,345,"Great China Holdings (Hong Kong) Limited",0,O,"Ordinary shares",NULL
37,502,"GREAT EAGLE HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
6203,60979,"Great Harvest Maeta Holdings Limited",0,O,"Ordinary shares",NULL
3413,18182,"GREAT WALL MOTOR COMPANY LIMITED (CN)",6,H,H-share,NULL
34299,18182,"GREAT WALL MOTOR COMPANY LIMITED (CN)",6,H,H-share,NULL
32,641,"Great Wall Pan Asia Holdings Limited",0,O,"Ordinary shares",NULL
2200,8855,"GREAT WALL TECHNOLOGY COMPANY LIMITED",6,H,H-share,NULL
1061,4846,"Great Wall Terroir Holdings Limited",0,O,"Ordinary shares",NULL
2328,9597,"Great World Company Holdings Ltd",0,O,"Ordinary shares",NULL
5028,2975,"GREATER BAY AREA DYNAMIC GROWTH HOLDING LIMITED (BM)",1,Wrnt,Warrant,2010-01-29
382,2975,"GREATER BAY AREA DYNAMIC GROWTH HOLDING LIMITED (BM)",0,O,"Ordinary shares",NULL
1186,4939,"Greater China Financial Holdings Limited",0,O,"Ordinary shares",NULL
7175,133703,"Greatime International Holdings Limited",0,O,"Ordinary shares",NULL
6447,62611,"Greatview Aseptic Packaging Company Limited",0,O,"Ordinary shares",NULL
7305,135699,"Green Economy Development Limited",0,O,"Ordinary shares",NULL
739,3855,"Green Energy Group Limited",0,O,"Ordinary shares",NULL
28460,13903190,"Green Future Food Hydrocolloid Marine Science Company Limited",0,O,"Ordinary shares",NULL
4771,36243,"Green International Holdings Limited",0,O,"Ordinary shares",NULL
2298,9458,"Green Leader Holdings Group Limited",0,O,"Ordinary shares",NULL
1280,1194,"Greenheart Group Limited",0,O,"Ordinary shares",NULL
4775,36360,"Greenland Hong Kong Holdings Limited",0,O,"Ordinary shares",NULL
5470,52935,"GREENS HOLDINGS LTD",0,O,"Ordinary shares",NULL
5049,46812,"Greentech Technology International Limited",0,O,"Ordinary shares",NULL
4757,35229,"Greentown China Holdings Limited",0,O,"Ordinary shares",NULL
29404,24371778,"Greentown Management Holdings Company Limited",0,O,"Ordinary shares",NULL
20590,2374488,"Greentown Service Group Co. Ltd.",0,O,"Ordinary shares",NULL
7234,134383,"Greenway Mining Group Limited",0,O,"Ordinary shares",NULL
28134,13903198,"Grown Up Group Investment Holdings Limited",0,O,"Ordinary shares",NULL
7313,135767,"GSN Corporations Limited",0,O,"Ordinary shares",NULL
4600,27044,"GST Holdings Limited",0,O,"Ordinary shares",NULL
4347,22343,"GT Gold Holdings Limited",0,O,"Ordinary shares",NULL
1195,1365,"GT GROUP HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
4645,29855,"GTI Holdings Limited (KY)",0,O,"Ordinary shares",NULL
27655,12737178,"Guan Chao Holdings Limited",0,O,"Ordinary shares",NULL
11424,2072826,"Guangdong - Hong Kong Greater Bay Area Holdings Limited",0,O,"Ordinary shares",NULL
21911,2480092,"Guangdong Adway Construction (Group) Holdings Company Limited",6,H,H-share,NULL
113,1340,"GUANGDONG INVESTMENT LIMITED",0,O,"Ordinary shares",NULL
17956,2429690,"Guangdong Join-Share Financing Guarantee Investment Co., Ltd.",6,H,H-share,NULL
21735,2615140,"Guangdong Kanghua Healthcare Group Co., Ltd.",6,H,H-share,NULL
1067,4445,"Guangdong Land Holdings Limited",0,O,"Ordinary shares",NULL
35591,30994423,"Guangdong Syntrust GK Testing and Certification Tech Service Center Co., Ltd.",6,H,H-share,NULL
4660,30203,"Guangdong Yueyun Transportation Company Limited",6,H,H-share,NULL
1072,4853,"GUANGSHEN RAILWAY COMPANY LIMITED",6,H,H-share,NULL
6044,58697,"Guangzhou Automobile Group Co., Ltd.",6,H,H-share,NULL
1073,4854,"GUANGZHOU BAIYUNSHAN PHARMACEUTICAL HOLDINGS COMPANY LIMITED",6,H,H-share,NULL
4604,27486,"Guangzhou R&F Properties Co., Ltd.",6,H,H-share,NULL
24991,2634035,"Guangzhou Rural Commercial Bank Co., Ltd.",6,H,H-share,NULL
33855,27411608,"Guanze Medical Information Industry (Holding) Co., Ltd.",0,O,"Ordinary shares",NULL
22086,2388434,"Gudou Holdings Limited",0,O,"Ordinary shares",NULL
36116,31182279,"Guming Holdings Limited",0,O,"Ordinary shares",NULL
2178,8378,"Guoan International Limited",0,O,"Ordinary shares",NULL
174,1746,"GUOCO GROUP LIMITED",0,O,"Ordinary shares",NULL
