date,KINGSTON SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,CHIEF SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2025-03-07,76.4872,5.5343333333333335,2.5803062666666667,1.6487999999999998,1.1586666666666667,0.89,0.7492000000000001,0.7668,0.48719999999999997,0.4764,90.77890626666667
2025-03-10,76.4872,5.545533333333333,2.5523062666666667,1.6487999999999998,1.0094666666666667,0.89,0.8292,0.7668,0.48719999999999997,0.48840000000000006,90.70490626666667
2025-03-11,76.4872,5.545533333333333,2.5523062666666667,1.6487999999999998,1.0138666666666667,0.89,0.8292,0.7668,0.48719999999999997,0.4844,90.70530626666667
2025-03-12,76.4872,5.545533333333333,2.5523062666666667,1.6487999999999998,1.0182666666666667,0.89,0.8292,0.7668,0.48719999999999997,0.4844,90.70970626666667
2025-03-13,76.4872,5.490733333333334,2.5523062666666667,1.6487999999999998,1.0730666666666666,0.89,0.8292,0.7668,0.48719999999999997,0.4844,90.70970626666667
2025-03-17,76.4872,5.490733333333334,2.5523062666666667,1.6487999999999998,1.0694666666666666,0.89,0.8292,0.7668,0.48719999999999997,0.4844,90.70610626666667
2025-03-18,76.4872,5.490733333333334,2.5523062666666667,1.6487999999999998,1.0666666666666667,0.89,0.8292,0.7668,0.48719999999999997,0.4844,90.70330626666666
2025-03-24,76.4872,5.490733333333334,2.5523062666666667,1.6480000000000001,1.0674666666666668,0.89,0.8292,0.7668,0.48719999999999997,0.4844,90.70330626666666
2025-03-26,76.4872,5.490733333333334,2.5523062666666667,1.6480000000000001,1.1226666666666667,0.89,0.8292,0.7668,0.48719999999999997,0.4844,90.75850626666667
2025-03-28,76.4872,5.4867333333333335,2.5523062666666667,1.6480000000000001,1.1238666666666666,0.89,0.8292,0.7668,0.486,0.4844,90.75450626666667
2025-03-31,76.4872,5.483933333333333,2.5523062666666667,1.6480000000000001,1.1510666666666667,0.89,0.8292,0.7668,0.486,0.4844,90.77890626666667
2025-04-01,76.4872,5.483933333333333,2.5519062666666668,1.6480000000000001,1.1570666666666667,0.89,0.8228,0.7668,0.486,0.4844,90.77810626666667
2025-04-09,76.4872,5.483933333333333,2.5519062666666668,1.6480000000000001,1.1570666666666667,0.8659999999999999,0.8008,0.7668,0.486,0.4844,90.73210626666666
2025-04-10,76.4872,5.483933333333333,2.5519062666666668,1.6480000000000001,1.1554666666666666,0.8659999999999999,0.8008,0.7668,0.486,0.4844,90.73050626666667
2025-04-11,76.4872,5.483933333333333,2.551506266666667,1.6480000000000001,1.1530666666666667,0.8659999999999999,0.8008,0.7668,0.486,0.4844,90.72770626666666
2025-04-14,76.4872,5.465533333333333,2.551106266666667,1.6480000000000001,1.1838666666666668,0.8659999999999999,0.8008,0.7668,0.486,0.4844,90.73970626666666
2025-04-15,76.4872,5.465533333333333,2.550706266666667,1.6480000000000001,1.1838666666666668,0.8659999999999999,0.8008,0.7668,0.486,0.4844,90.73930626666666
2025-04-16,76.4872,5.465533333333333,2.550706266666667,1.6480000000000001,1.1930666666666665,0.8659999999999999,0.8008,0.7668,0.486,0.4844,90.74850626666667
2025-04-22,76.4872,5.465533333333333,2.5503062666666665,1.6480000000000001,1.1906666666666665,0.8659999999999999,0.8008,0.7668,0.486,0.4844,90.74570626666667
2025-04-23,76.4872,5.465533333333333,2.5503062666666665,1.6480000000000001,1.1906666666666665,0.8659999999999999,0.8088,0.7668,0.486,0.4844,90.75370626666667
2025-04-24,76.4872,5.465533333333333,2.5503062666666665,1.6480000000000001,1.1802666666666666,0.8659999999999999,0.8083999999999999,0.7668,0.486,0.4824,90.74090626666667
2025-04-25,76.4872,5.465533333333333,2.5551062666666664,1.6536,1.0750666666666666,0.8659999999999999,0.8012,0.7668,0.49319999999999997,0.48960000000000004,90.65330626666666
2025-04-30,76.4872,5.465533333333333,2.5531062666666666,1.6528,1.0750666666666666,0.8659999999999999,0.8012,0.7668,0.49439999999999995,0.48960000000000004,90.65170626666666
2025-05-02,76.4872,5.465133333333334,2.5531062666666666,1.6528,1.0746666666666667,0.8659999999999999,0.8012,0.7668,0.49959999999999993,0.48960000000000004,90.65610626666667
