date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,CMB WING LUNG BANK LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,KGI ASIA LTD
2025-04-11,16.66489719361574,16.272074176310294,12.630498637505752,12.460629224616909,11.147680220830235,10.630994089960009,5.648157978553987,5.067770817850445,5.004069788017128,4.473227872739498
2025-04-14,16.634279051690633,16.443486556195456,12.613503868847825,12.440377345157758,11.12956223721867,10.613715860509487,5.638978200190793,5.024202381372999,4.995936826484825,4.465957672331555
2025-04-15,16.637211932701824,16.446345256609643,12.614873462462887,12.445214194825391,11.13388943871059,10.624911635798105,5.605824968188887,5.026155803760781,4.997879259154532,4.467694047787361
2025-04-17,16.666666666666664,16.44053423786305,12.610416225001767,12.440816903399053,11.12995548017808,10.621157515369939,5.603844251289662,5.02437990248039,4.996113348879938,4.466115468871458
2025-04-23,16.66136724960254,16.45292351174704,12.609079667903197,12.439498321851262,11.128775834658187,10.620031796502385,5.603250309132662,5.023847376788553,4.9955838191132305,4.4656421127009365
2025-04-24,16.66136724960254,16.449390567037625,12.609079667903197,12.439498321851262,11.128775834658187,10.6235647412118,5.603250309132662,5.023847376788553,4.9955838191132305,4.4656421127009365
2025-04-25,16.669023045383856,16.460483528912768,12.614873462462887,12.445214194825391,11.13388943871059,10.631980771949667,5.55280644705217,5.026155803760781,4.997879259154532,4.467694047787361
2025-04-29,16.663133347466612,16.49000070666384,12.610416225001767,12.440816903399053,11.12995548017808,10.628224153770052,5.550844463288813,5.02437990248039,4.996113348879938,4.466115468871458
2025-04-30,16.674327334441184,16.52936392886186,12.622423363858148,12.449174415726763,10.99954035993353,10.670720927765796,5.558109111480395,5.027755188629212,4.999469646077149,4.469115723225966
2025-05-02,16.692623531077448,16.593515503327197,12.636273538156589,12.462834489593657,10.816933314455614,10.721364859125018,5.564207843692482,5.033271980744726,5.004955401387512,4.474019538439757
