date,YUET SHEUNG INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,USMART SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,INNOVAX SECURITIES LTD,VALUABLE CAPITAL LTD,FUTU SECURITIES INTERNATIONAL,RUIBANG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT
2025-01-17,31.01471061320924,17.299470191340696,11.617702449007027,9.753459101417796,0.6975060144041333,7.501465819457544,7.302137623432143,3.4875300720206663,5.845311766165548,5.480706349545205
2025-02-27,31.040954555627902,17.314108609388082,11.627533084472605,9.740557825426018,0.6980962281226162,7.507813389147184,7.244853232672089,3.490481140613081,5.850257935979076,5.485343998551344
2025-02-28,31.041611223255472,17.31235939938761,11.627779063524294,9.74076388574504,0.6981109962636253,7.507972216028544,7.24500649666324,3.4905549813181267,5.850381697475926,5.485460040338123
2025-03-04,31.041611223255472,17.31235939938761,11.627779063524294,9.74076388574504,0.6981109962636253,7.507972216028544,7.24500649666324,3.4905549813181267,5.850381697475926,5.485460040338123
2025-03-05,31.07448006603923,17.330690832483064,11.640091299484418,9.751078029377968,0.698850200824135,7.515922137075442,7.210323415166574,3.494251004120675,5.793044619255823,5.491268396172673
2025-03-12,31.12061355975196,17.271585279622112,11.65737229912268,9.765554580425794,0.6998877210425697,7.527080352624643,7.15740177924184,3.4994386052128483,5.801645033066514,5.49942078988904
2025-03-13,31.12061355975196,17.271585279622112,11.65737229912268,9.744345861606323,0.6998877210425697,7.527080352624643,7.17861049806131,3.4994386052128483,5.801645033066514,5.49942078988904
2025-03-18,28.5863626286323,14.871542060244197,10.708075250504477,8.95083266413951,9.818739063502695,6.91412616534211,6.555070073457416,3.214468145789573,5.3291985532165915,5.051585395171129
2025-03-19,28.564103622279124,14.859962211716393,10.699737319648156,8.943863024674512,9.92789235517249,6.908742424142142,6.511033003039493,3.2119651737322763,5.3250489289361465,5.0476519366592685
2025-03-21,28.55854428593616,14.857070066768625,10.697654865413712,8.942122310405404,9.984348123273417,6.907397798616671,6.470840448559977,3.211340039649345,5.324012532400475,5.046669528976213
2025-03-24,28.564103622279124,14.859962211716393,10.699737319648156,8.943863024674512,9.986291721967623,6.908742424142142,6.452633636244361,3.2119651737322763,5.3250489289361465,5.0476519366592685
2025-03-27,28.55854428593616,14.857070066768625,10.697654865413712,8.981047644219336,8.232708101646502,6.907397798616671,6.373527114025149,5.0213680619971575,5.324012532400475,5.046669528976213
2025-03-28,28.576341784226273,14.866328895806335,10.704321574062064,8.986644574458182,8.23783867156964,6.91170244381424,6.315179707574255,5.024497345780065,5.32733042224084,5.049814580468103
2025-04-08,28.54854293186444,14.851867041827354,10.693908489794044,8.977902433576752,8.327104218378697,6.904978791176849,6.309036347809912,5.019609552200243,5.3221480349006836,5.044902158471019
2025-04-10,28.54854293186444,14.832411190849836,10.693908489794044,8.977902433576752,7.4126792224352425,6.768787834334207,6.2506687948773525,6.148048908896421,5.3221480349006836,5.044902158471019
2025-04-16,28.538271059410015,14.827074433863405,10.690060781548175,8.974672150723926,7.448909814123445,6.766352399171323,6.248419780881469,6.145836817919082,5.320233106144825,5.040169656214336
