date,INTERACTIVE BROKERS HONG KONG LTD,BOCI SECURITIES LTD,LUK FOOK SECURITIES (HK) LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,MIB SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL
2025-03-03,20.501150389890924,19.726263595693062,19.545509858172533,15.139772146142102,10.104804148414722,6.0138250410075065,4.706471771223266,4.262203049455878
2025-03-04,20.49783029540913,19.723068991601835,19.542344526559923,15.13732030939138,10.080032459679252,6.012851121644281,4.705709573460742,4.300842722253451
2025-03-05,20.492615176187805,19.718050989466033,19.537372504882438,15.133469027135298,10.07978080395675,6.011321314098431,4.704512332772685,4.322877851500564
2025-03-06,20.49308916827595,19.718507065963948,19.537824402305525,15.13381906272243,10.080013948253377,6.011460355344153,4.704621147660641,4.320664849473981
2025-03-07,20.479906931897737,19.72808954842777,19.547319079518665,15.106461845690403,10.084912471076182,6.01438170802285,4.7069074236700565,4.332020991696335
2025-03-10,20.490338666401243,19.738138333957654,19.557275787015964,15.097949491292034,10.090049365972197,6.0174452196583985,4.709304954515268,4.299498181187244
2025-03-12,20.49318552953245,19.740880688743314,19.55999301332888,15.100047152851632,9.97798615063575,6.1178526744660715,4.709959250516272,4.300095539925623
2025-03-13,20.519848360243557,19.750942512522332,19.56996263960453,15.10774356801681,9.8185794727796,6.239127428489997,4.712359892145805,4.281436126197368
2025-03-17,20.48046566617692,19.713035540070944,19.53240301255464,15.078748049505611,9.797422828104656,6.414453173532209,4.7033157011407765,4.280156028914246
2025-03-18,20.458854377485743,19.65894015155556,19.47880330552548,15.037369808574349,9.745171271073433,6.636675259062665,4.6904091302756985,4.2937766964470745
2025-03-19,20.41695180478651,19.618675914189613,19.43890801341655,15.006571188574275,9.748224603131115,6.623082427206445,4.86260360274052,4.284982445954968
2025-03-20,20.39020537455201,19.592975234105275,19.413442831248965,14.986912416138903,9.68029596686472,6.6144061167674355,5.042392988251477,4.279369072071217
2025-03-21,20.346875684237688,19.56015850463955,19.380926804776248,15.016876457685118,9.588366506335214,6.6033274942756055,5.334515783249056,4.16895276480152
2025-03-24,20.34780941077925,19.561056128404314,19.381816203524167,15.017565588357437,9.581922958393434,6.6036305237057595,5.334760586384952,4.171438600450685
2025-03-25,20.361192219408277,19.565096455066403,19.38581950826665,14.95181762081718,9.581607105321686,6.604994500389656,5.37487738704398,4.174595203686166
2025-03-26,20.36578220863718,19.565096455066403,19.38581950826665,14.944932636973826,9.577017116092785,6.604994500389656,5.37487738704398,4.181480187529518
2025-03-27,20.333767183118027,19.571834043124987,19.392495359128144,14.911050845736176,9.57801934690107,6.607269047421664,5.376728321425135,4.2288358531447905
2025-03-28,20.323650868741378,19.5709354299499,19.391604980035968,14.857565596689465,9.57528390611341,6.606965683975792,5.3764814565223435,4.297512077971745
2025-04-01,20.325983966006085,19.573182117624974,19.393831081085892,14.801872626267512,9.576383121448018,6.607724144828364,5.377098661288405,4.343924281450752
2025-04-02,20.32878438990007,19.575878823820116,19.396503077090916,14.79243066565322,9.575406253637418,6.608634527745667,5.3778394940862935,4.344522768066297
2025-04-03,20.34412144606521,19.586223085020254,19.406752552785182,14.742810443769045,9.580466077734027,6.6121266540683985,5.380681245249544,4.346818495308343
2025-04-07,20.344588857455932,19.586673083502397,19.40719842788597,14.743149163607647,9.511760424511042,6.612278569368511,5.440540532406058,4.3538109412624495
2025-04-08,20.334502800842248,19.58802320302333,19.408536176125928,14.751058468312884,9.5101183911516,6.6127343571552535,5.440915551682988,4.35411105170577
2025-04-09,20.250563011863846,19.600182659710512,19.42058421448841,14.760215331906338,9.516021890012544,6.736393009169059,5.538556573067666,4.177483309781631
2025-04-10,20.250563011863846,19.600182659710512,19.42058421448841,14.693541134887258,9.513722779770506,6.736393009169059,5.538556573067666,4.246456617042748
2025-04-11,20.25286212210588,19.600182659710512,19.42058421448841,14.693541134887258,9.511423669528469,6.736393009169059,5.538556573067666,4.246456617042748
2025-04-15,20.251930893671112,19.599281441536533,19.41969125426721,14.635390411316509,9.510986333406649,6.73608326920835,5.600375032010764,4.246261364582874
2025-04-16,20.296078587483056,19.59973204026376,19.420137724112976,14.589745739656996,9.508905939056081,6.736238135628154,5.600503787846479,4.248658045952501
2025-04-17,20.29701186738326,19.60063329987821,19.421030725394925,14.590416623758534,9.507044026467321,6.736547889831554,5.600761317279749,4.246554250006444
2025-04-22,20.182053712266683,19.60063329987821,19.421030725394925,14.590416623758534,9.507044026467321,6.736547889831554,5.713420309293997,4.248853413108775
2025-04-23,20.18437407067203,19.60288681158103,19.42326358794334,14.608190096057891,9.508137064362836,6.737322399985081,5.714077189065845,4.221748780331948
2025-04-24,20.18948073773347,19.6078463617776,19.428177693282596,14.554385752988628,9.542742761428304,6.73902694936877,5.715522856375903,4.222816887044732
2025-04-25,20.174632149092233,19.593425542909166,19.41388901382799,14.477030349307277,9.606972286679179,6.734070653547533,5.73430248484679,4.265677519789836
2025-04-29,20.173241213614652,19.592074678590375,19.41255052761483,14.47603223370477,9.606309936134846,6.740500852076986,5.733907134651237,4.265383423612303
2025-04-30,4.625450326358639,4.49219673014017,4.4510342796481455,3.3191576559635205,2.2025964473775077,1.5455053323319534,1.3199764260114366,0.9785214463485977
2025-05-02,20.167679389130228,19.586673083502397,19.40719842788597,14.472041147212412,9.6036614470179,6.738642475315443,5.851797608124253,4.1723064218114025
