date,THE HONGKONG AND SHANGHAI BANKING,EVERBRIGHT SECURITIES INVESTMENT,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,HANG SENG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2025-03-25,36.82035972112313,25.905721340544623,21.388719511030168,4.957717760968091,2.9632531800607462,2.1809161554502294,1.6272325754961132,1.575642102529002,1.3978174604711042,1.1826201923267952
2025-03-26,36.833639131097044,25.915064342540166,21.396433438252917,4.976776536580267,2.964321889169853,2.179162894689355,1.6278194434315867,1.5254140262825484,1.3983215889279386,1.1830467090283234
2025-03-27,36.832008609026055,25.91427453239326,21.395781341850075,4.978148703682298,2.9642315459055717,2.1811282722070233,1.6277698325837506,1.525367536431693,1.3982789724572644,1.183010653463008
2025-03-28,36.82327076782232,25.908484061989405,21.39100051580486,4.997349726539175,2.966108368849092,2.1806409053431954,1.6274061120779697,1.5250266974256206,1.3979665310267226,1.1827463131216351
2025-03-31,9.967064054982817,7.012726323024054,5.789965635738832,1.3541595189003437,0.8028453608247422,0.5909278350515464,0.4404948453608247,0.4127835051546392,0.37839175257731955,0.32013745704467356
2025-04-02,36.79236951786515,25.91032620367703,21.392521455960832,5.010909680611386,2.966319264703253,2.194000586148587,1.6275218236971671,1.5251351296768998,1.3980659290624609,1.182830408597236
2025-04-03,36.797184344760765,25.908352490463482,21.39089188549781,5.013067134800257,2.9660933060070045,2.1912942995565987,1.6273978475919062,1.5250189528548008,1.3979594317078574,1.1827403067595175
2025-04-07,36.78859043303142,25.902301644500113,21.385896083782285,5.031697158022725,2.9654005806122026,2.1943365194935436,1.627017771950257,1.5246627876073835,1.3976329409675674,1.1824640800324995
2025-04-08,36.78784332606165,25.90177561754817,21.38546177651933,5.034641191163824,2.9653403589125977,2.1932765508419236,1.6269847302842657,1.5246318245783093,1.3976045576753813,1.1824400664145462
2025-04-09,36.77333317708803,25.89191656659993,21.377321780238013,5.032217334737873,2.9642116547608413,2.206144479813272,1.6517409302968196,1.5240515005473325,1.3970725843179146,1.1819899915999794
2025-04-10,36.774161563981124,25.891785163289804,21.377213288816133,5.033206810041629,2.9641966111767815,2.204610762229174,1.6517325475946296,1.524043765878041,1.3970654940756146,1.1819839929170688
2025-04-11,36.78987187702257,25.876420177502236,21.364527389551597,5.050000980048622,2.9624375652664643,2.205331301689624,1.650752358435844,1.5231393511899587,1.3962364322196865,1.181282567073398
2025-04-14,36.759108555728126,25.8547825748889,21.346662586363756,5.045778219958405,2.9599604047332697,2.279504494408247,1.656973742756159,1.5218657173650436,1.3950689133408232,1.1802947904572714
2025-04-15,36.765331471432745,25.852031293759513,21.34439102713563,5.045241284311801,2.959645426907342,2.279768653698381,1.6567974194559292,1.5217037712950072,1.3949204600802183,1.1801691919234338
2025-04-16,36.76780574702898,25.854127454838515,21.346121695074938,5.032981144031968,2.954817714436006,2.2799535042529353,1.667067136606014,1.5218271556504923,1.3950335644604315,1.1802648836197127
2025-04-23,36.79741064478031,25.8393305902621,21.333904857647124,5.027061788865143,2.9602173145028763,2.281181033161831,1.6661130387853373,1.520956181746221,1.394235157213119,1.179589393035947
2025-04-24,36.78790817187413,25.83265790502297,21.328395642478437,5.03234613838199,2.959452875257436,2.281098294700284,1.6844176664039878,1.520563413759146,1.3938751133520402,1.1792847787695806
2025-04-25,36.77990009551975,25.827034592711396,21.32375282832267,5.036313064716129,2.95880865475755,2.283132929484242,1.698225659700186,1.5202324140224344,1.3935716914155702,1.1790280693500665
2025-04-28,36.78716308743474,25.83213470290604,21.327963667503507,5.017560417519219,2.9593929359350875,2.2835837837814164,1.6985610113244212,1.5205326170056748,1.3938468824819252,1.1792608941079643
2025-04-29,36.78343811790935,25.829519010189657,21.32580405507263,5.007432907450701,2.959093275739115,2.3030977315067043,1.6983890195894462,1.5203786519486993,1.3937057452828436,1.1791414853108628
2025-04-30,9.986720412371133,7.012726323024054,5.789965635738832,1.3575959450171822,0.8017457044673539,0.6230927835051546,0.46111340206185564,0.4127835051546392,0.37839175257731955,0.32013745704467356
