date,CELESTIAL SECURITIES LTD,ASTRUM CAPITAL MANAGEMENT LTD,CHINA SKY SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,I WIN SECURITIES LTD,CHIEF SECURITIES LTD
2025-01-13,33.430593961026176,47.743753687078154,5.034692971776086,2.9102660777435267,2.768171314685335,2.2772172131261086,2.0329716301937126,1.8945659187960466,1.9077672255748517
2025-01-14,33.43178678068416,47.74545720715352,5.0348726120407985,2.9103699174357422,2.7647020363119643,2.277298465330616,2.033044167598446,1.894633517818485,1.9078352956262596
2025-01-16,33.430593961026176,47.743753687078154,5.034692971776086,2.9102660777435267,2.768171314685335,2.2772172131261086,2.0329716301937126,1.8945659187960466,1.9077672255748517
2025-01-17,33.43417267538064,47.748864612024775,5.035231931030875,2.9105776190520616,2.7577627367991013,2.277460987135578,2.0331892579380377,1.8947687303361878,1.907971450302749
2025-01-20,33.46631587094045,47.75908974533989,5.03631019578514,2.871941166745826,2.769060495641628,2.277948691762749,2.015779319116166,1.895174483709099,1.9083800309590493
2025-01-21,33.462732949039875,47.75397663132818,5.035771005688203,2.871633695169236,2.7687640385254007,2.2777048133422033,2.0262695628448832,1.8949715853025555,1.908175718759466
2025-01-22,33.46512147839205,47.75738525234669,5.036130452923915,2.8718386689046462,2.7618237906563476,2.2778673931533184,2.0264141955123236,1.8951068460793703,1.9083119220313356
2025-01-24,33.462732949039875,47.75397663132818,5.035771005688203,2.871633695169236,2.7687640385254007,2.2777048133422033,2.0262695628448832,1.8949715853025555,1.908175718759466
2025-01-27,33.4639271710949,47.755680881013795,5.0359507228920615,2.8717361783793773,2.765294038433076,2.277786100346677,2.0263418765977694,1.8950392132773615,1.9082438179649812
2025-02-03,33.46153881221785,47.752272503276814,5.035591301310968,2.8715312192734386,2.7615281188572696,2.2776235321392764,2.0369029263556797,1.8949039621544355,1.9081076244142687
2025-02-04,33.4603447606197,47.75056849684668,5.035411609758983,2.871428750691203,2.764998005684748,2.277542256737275,2.0368302409000543,1.8948363438324856,1.90803953492887
2025-02-05,33.4639271710949,47.755680881013795,5.0359507228920615,2.8717361783793773,2.7545876021998708,2.277786100346677,2.037048312830975,1.8950392132773615,1.9082438179649812
2025-02-06,33.4603447606197,47.75056849684668,5.035411609758983,2.871428750691203,2.764998005684748,2.277542256737275,2.0368302409000543,1.8948363438324856,1.90803953492887
2025-02-10,33.45795691305852,47.74716084879806,5.035052265125271,2.871223835464283,2.7683688610994555,2.2773797233335653,2.0366848855500703,1.8947011216650267,1.911471545905753
2025-02-11,45.72429600170593,38.949641565790195,4.107332823676909,2.342194535935478,2.258290816561357,1.8577675060919094,1.65559975851817,1.5455982774944648,1.5592787142255835
2025-02-12,45.71897297602755,38.94510721621353,4.106854665673356,2.344832260096317,2.2638487007965558,1.8575512327973127,1.65831741308692,1.545418345597443,1.5590971897110173
2025-02-13,45.72030361625306,38.94624070462929,4.106974194736735,2.3449005059015984,2.261004112523019,1.8576052964000236,1.6583656780349905,1.545463324644041,1.5591425668772367
2025-02-14,45.722965129085495,38.94850787941186,4.107213273737904,2.3450370094305253,2.2553144392004927,1.8577134330470468,1.6584622163600637,1.545553290592323,1.5592333291342892
2025-02-17,45.725626951804884,38.95077531816757,4.107452380575673,2.3451735288529183,2.249624103414293,1.8578215822847053,1.6585587659253487,1.545643267015578,1.5593241019590305
2025-02-18,45.72163433393679,38.947374259026816,4.107093730758049,2.344968755679552,2.2581593586624846,1.8576593631498433,1.6584139457926232,1.5455083063089248,1.5591879466849172
2025-02-19,45.71498152003265,38.9417071467992,4.10649612022475,2.344627546513042,2.2578307808634204,1.8573890608690882,1.672723326473948,1.5452834241650786,1.5589610740588182
2025-02-20,45.71232093653648,38.93944076365953,4.106257124704216,2.344491090647864,2.2635193143300794,1.8572809619807804,1.6726259750165464,1.5451934896307413,1.5588703434937627
2025-02-21,45.7163119279241,38.94284043730425,4.106615628417971,2.34178555743561,2.2666271576736845,1.8574431150321198,1.664041337552037,1.5453283953581902,1.5590064433020387
2025-02-25,45.72030361625306,38.94624070462929,4.106974194736735,2.3419900288307054,2.2580936354521266,1.8576052964000236,1.664186632176776,1.545463324644041,1.5591425668772367
2025-02-26,45.720968965412226,38.94680747357997,4.107033961877612,2.3405688511551297,2.258126496579084,1.8576323293815276,1.6642108504143822,1.545485815149183,1.55916525645088
2025-02-27,45.5722806373576,39.14825850000498,4.093677551747348,2.3271550215883616,2.2536839388242695,1.8515911572137875,1.6587987007054452,1.5404597689588557,1.5540947235993579
2025-03-03,45.57095859915883,39.14712282076249,4.093558795388851,2.327087511518864,2.2565195301489744,1.8515374431094214,1.6587505794524435,1.5404150806827863,1.554049639777342
2025-03-04,45.569636637661695,39.145987207409526,4.093440045920326,2.327020005366146,2.259354956959143,1.8514837321214253,1.6587024609913272,1.5403703949994285,1.5540045585709867
2025-03-05,45.57095859915883,39.14712282076249,4.093558795388851,2.327087511518864,2.2565195301489744,1.8515374431094214,1.6587505794524435,1.5404150806827863,1.554049639777342
2025-03-06,45.56170647903955,39.13917491065054,4.092727693765042,2.3266150506831362,2.247360253358262,1.8511615316220271,1.6874176192988755,1.540102335333596,1.5537341262489783
2025-03-07,45.55906370614277,39.13690467192048,4.092490298139223,2.3264800971075936,2.2530303225210515,1.8510541563742284,1.6873197418949228,1.5400130028431207,1.5536440030566097
2025-03-10,45.557742434660106,39.13576965131522,4.092371610653482,2.3351130122949924,2.2471647243390622,1.8510004734213592,1.6872708074508025,1.5399683404840188,1.5535989453809582
2025-03-11,45.55113722663731,39.130095535657496,4.091778276472498,2.3492729961001957,2.2468389182373434,1.8507321053564851,1.6870261777988838,1.5397450675408522,1.553373696198935
2025-03-12,45.547175021096116,39.1266918559516,4.091422358540533,2.3577670156833186,2.249542935917846,1.8505711218673873,1.6839799780559601,1.5396111348487158,1.5532385780385254
2025-03-13,45.563473193081656,39.110815843410776,4.089762226554084,2.374200007287144,2.2370370452595636,1.84982023573455,1.6832966878010995,1.5389864235704194,1.5526083373007036
2025-03-14,45.58107867541675,39.09608536356783,4.088221881287907,2.370408613894803,2.244886063862189,1.8491235297439443,1.6826627003120982,1.5384067882955699,1.54912638361891
2025-03-17,45.578614791364494,39.06665766686127,4.085144669017858,2.412049510986456,2.2316163050899407,1.847731690998447,1.695871192977045,1.5372488266235436,1.5450653460809514
2025-03-18,45.57729532538033,39.06552671704757,4.085026407208983,2.411979684000786,2.22865677810916,1.8476782005813885,1.7016119456014884,1.537204324447573,1.5450206176227301
2025-03-19,45.593855176657705,39.05987295004087,4.0844352008574125,2.4116306097067928,2.2283342352633255,1.8474107949445693,1.6926821661464444,1.5369818522112437,1.5447970141716398
2025-03-20,45.605687581512036,39.05761190142756,4.084198766228994,2.411491008278676,2.225310907387968,1.8473038543607774,1.6925841822981755,1.5368928813461806,1.5389189171596314
2025-03-21,45.60436763748228,39.056481475281615,4.084080559179309,2.4114212136252458,2.2281407543648153,1.847250388711578,1.6925351946278921,1.5368483997762123,1.5388743769510584
2025-03-24,45.60726189058919,39.056481475281615,4.084080559179309,2.4114212136252458,2.2252465012578924,1.847250388711578,1.6925351946278921,1.5368483997762123,1.5388743769510584
2025-03-25,45.6099020226019,39.05874239301209,4.084316980121497,2.408666386321766,2.22248089659577,1.847357323105018,1.6926331728042778,1.5369373654911167,1.5389634599465665
2025-03-26,45.61437059214111,39.05761190142756,4.084198766228994,2.408596671402318,2.22241657051161,1.8473038543607774,1.6896898454218177,1.5368928813461806,1.5389189171596314
2025-03-27,45.61305039680304,39.056481475281615,4.084080559179309,2.4085269605183224,2.2252465012578924,1.847250388711578,1.689640941520969,1.5368483997762123,1.5388743769510584
2025-03-28,45.61670583167588,39.04970029229789,4.0833714605471245,2.408108779939234,2.2277538933471783,1.8469296597972098,1.6922413281445936,1.5365815644182008,1.538607189832688
2025-03-31,45.6393510911984,39.05422081928272,4.08384416560602,2.408387550855288,2.2222236145989527,1.84714346669723,1.6692845431330008,1.5367594443602837,1.5387853042681032
2025-04-01,45.648285232645556,39.05196042496996,4.083607799396875,2.408248157329859,2.2220949959371343,1.8470365570598235,1.6691879276786776,1.5366704992415425,1.5329084057405744
2025-04-02,45.64960629485451,39.05309058941842,4.083725979081225,2.411211853903257,2.2221593034069302,1.847090010331543,1.6692362340078128,1.5367149705138763,1.5271647644824342
2025-04-03,45.653821519111396,39.05422081928272,4.08384416560602,2.4112816364378875,2.2222236145989527,1.84714346669723,1.6692845431330008,1.5367594443602837,1.5214207907725068
2025-04-07,45.65250029668221,39.05309058941842,4.083725979081225,2.411211853903257,2.22505330523464,1.847090010331543,1.6692362340078128,1.5367149705138763,1.5213767608270148
2025-04-08,45.6585395842252,39.05083032593168,4.083489626552373,2.408178466617871,2.23071219518666,1.846983106881802,1.669139624145353,1.5366260305430584,1.515501039916007
2025-04-09,45.66671949538676,39.055351114568566,4.083962358971849,2.4084572536694293,2.2251820988558615,1.847196926157152,1.6693328550544846,1.5368039207809876,1.5069939765549158
2025-04-10,45.66457817274073,39.04857032406292,4.083253301380537,2.413826431006843,2.230583096427743,1.8468762158057792,1.669043025465164,1.536537100866746,1.5067323322435306
2025-04-11,45.67986828935479,39.05422081928272,4.08384416560602,2.3997052941074895,2.225117700181552,1.84714346669723,1.6692845431330008,1.5367594443602837,1.5040562772769104
2025-04-14,45.67747459411049,39.04970029229789,4.0833714605471245,2.402321278754984,2.2306476439393035,1.8469296597972098,1.6690913234075961,1.5365815644182008,1.503882182727192
2025-04-15,45.68830097758305,39.056481475281615,4.084080559179309,2.394055694983707,2.2223522481509694,1.8559331480323478,1.6693811697725067,1.5368483997762123,1.4925663272402876
2025-04-16,45.68433431678702,39.05309058941842,4.083725979081225,2.393847842936999,2.2308413088900596,1.8557720158146724,1.6692362340078128,1.5367149705138763,1.4924367425499172
2025-04-17,45.690870558151275,39.04631058376673,4.083017003560974,2.3934322470991427,2.233347512010869,1.8554498353017972,1.6689464379653036,1.5364481814831528,1.4921776406607568
2025-04-22,45.68426118903392,39.040662377108234,4.082426378647083,2.4046583508249846,2.2330244492656446,1.8551814369830426,1.6687050181168555,1.5362259280430879,1.4948548719771442
2025-04-23,45.68293954466108,39.03953293185949,4.08230827416842,2.4045887841274993,2.2358528450790613,1.8551277666369985,1.6686567425282892,1.5361814850708178,1.4948116258683455
2025-04-24,45.68293954466108,39.03953293185949,4.08230827416842,2.4045887841274993,2.2387458422260873,1.8551277666369985,1.6686567425282892,1.5361814850708178,1.4919186287213195
2025-04-25,45.70012688843299,39.05422081928272,4.08384416560602,2.393917122942291,2.2164354434337534,1.855825723445028,1.6692845431330008,1.5367594443602837,1.4895858493639134
2025-04-28,45.739501777619864,39.077970767559805,4.086327663821324,2.3664144743789755,2.1917207089243633,1.8569543022264883,1.6702996810803843,1.5376939901418207,1.4731166342469757
2025-04-29,45.75672735164139,39.09268759769365,4.087866581756889,2.36440873395132,2.1780614339833586,1.8576536343692631,1.6709287187759516,1.5382730883090554,1.4533928595191208
2025-04-30,45.76890555952757,39.10061663694341,4.088695710081555,2.364888299077333,2.1756056791968925,1.858030416051069,1.6712676276668181,1.538585091101485,1.433404980353869
2025-05-02,45.77155804302292,39.10288266753818,4.088932665668669,2.365025353418156,2.175731763884431,1.8581380960349398,1.6713644840312976,1.5386742580044388,1.4276926683969624
