date,BRIGHT SMART SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,TIGER BROKERS (HK) GLOBAL LTD,TOTAL_CCASS_PCT
2025-04-15,58.80732576247376,10.494277584913005,2.7628727982833743,5.1101837428848045,2.7912214724501716,1.7235561558765848,1.9398662946953162,1.2996807862024762,0.022977720399306966,1.3692364668715227,86.32119878505033
2025-04-16,58.74404865552798,10.567185891740007,2.778898285331096,5.08649901570398,2.792105230927068,1.7108594924251728,1.9456401834110393,1.293906897486753,0.022977720399306966,1.4281536986646175,86.37027507161702
2025-04-17,58.6874881130066,10.58178734929529,2.816723148142263,5.053151862509089,2.779555860555139,1.7316572752481354,1.9362134263241442,1.292728552850891,0.022977720399306966,1.4424116687585464,86.3446949770894
2025-04-22,58.726373485990045,10.489271269893083,2.900739120679216,5.047495808256952,2.7875686040789995,1.7058998398528302,1.9101720098715962,1.292728552850891,0.022977720399306966,1.4689244230654392,86.35215083493836
2025-04-23,58.69715053902067,10.501681006425661,2.8325129662628123,5.058218744443295,2.8085431385973414,1.725741631672718,1.9066369759640107,1.292728552850891,0.022977720399306966,1.4970868598625386,86.34327813549925
2025-04-24,58.611367049529925,9.878395611286512,2.74166259483786,5.043960774349366,2.8337954176472526,2.3347616331467327,1.8974458878042877,1.2920215460693738,0.022977720399306966,1.536561405163912,86.19294964023453
2025-04-25,58.1782075613871,10.38001692277292,2.671904592394836,4.821253638171467,2.8426330024162167,2.546158605089006,1.6888199700249393,1.2718718527961355,0.018264341855859383,1.652864020723481,86.07199450763196
2025-04-28,58.203306302130954,10.382137943117472,2.671904592394836,4.821253638171467,2.8445183538335956,2.5407382197640414,1.6888199700249393,1.2718718527961355,0.018264341855859383,1.652864020723481,86.09567923481278
2025-04-29,58.4673733350276,10.382137943117472,2.671904592394836,4.821253638171467,2.8445183538335956,2.8551759508098806,1.6888199700249393,1.2777635759754447,0.018264341855859383,1.652864020723481,86.68007572193459
2025-04-30,56.757712926103885,9.870323184606846,5.277730563472127,4.817423546767062,3.2788561866122903,2.3077704120004485,1.400596754258656,1.1883860764280882,0.1581338501326664,1.1821153386966539,86.23904883907872
2025-05-02,56.431723882592685,10.128078591213196,5.433693431447681,4.728046106136937,3.4391895348422565,1.88327470279279,1.4550951936672687,1.0928223264596886,0.9938158658859229,0.7484845126994761,86.33422414773791
