date,QUAM SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,UBS SECURITIES HONG KONG LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,REALINK FINANCIAL TRADE LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD
2025-03-14,36.05909156623585,27.412115912555592,12.606103561629128,6.992897187444433,4.424208541186219,3.624152118401912,2.6107363662813685,2.7741640280901105,1.909886282926691,1.5866444352486957
2025-03-17,36.08671233237436,27.43311321476415,12.615759662858247,6.919682534558223,4.4275974238273585,3.6101619475616373,2.612736154281848,2.7762889994224857,1.930087947378261,1.587859782973429
2025-03-18,36.07400192521048,27.425449528824963,12.61223533737672,6.917749459251437,4.426360534821881,3.634460051553888,2.626467197358855,2.763353087079178,1.9325066784045632,1.587416200118034
2025-03-19,36.039119782725734,27.39893019669885,12.600039801350482,6.911060267328355,4.353621569928514,3.624707215296642,2.6249125261731967,2.79088829476167,2.075107532105148,1.5816128136314076
2025-03-20,36.04610265109242,27.404238959068884,12.602481160070624,6.91239934065789,4.346583436980189,3.6250811279593376,2.62542112401784,2.7979971200990676,2.0577758162606523,1.5819192637930994
2025-03-21,36.036516693740154,27.3969511846186,12.599129706292041,6.910561084635519,4.345427523846992,3.6237887722006104,2.6247229299531396,2.7988946122772553,2.0825089179676985,1.581498574467981
2025-03-24,36.03746322804321,27.39767079229644,12.59946063473768,6.910742597271037,4.3399601407239095,3.623555629844492,2.6247918708641143,2.7989681279775565,2.085846864169081,1.5815401140724796
2025-03-25,36.03888312273264,27.398750274695484,12.599957060003014,6.911014884103543,4.340131137398042,3.624355075096893,2.6248952890213446,2.7990784087693994,2.0813323206087064,1.5816024275709322
2025-03-26,36.04847033926597,27.406039006444782,12.603308954017972,6.912853381593415,4.341285717490203,3.6249908164162443,2.6255935747986103,2.799823031478911,2.0562688563154796,1.5813663221784113
2025-03-27,36.04728645630007,27.405138953198776,12.602895043451333,6.912626353669977,4.3411431435012755,3.624543352366141,2.6255073465764607,2.7997310813139444,2.059813881759655,1.5813143878623628
2025-03-28,36.044445454420966,27.40297906659101,12.601901769004892,6.912081547489237,4.356235255159202,3.597986624940771,2.686709037735857,2.7801355146943427,2.036335970543305,1.5811897594204185
2025-03-31,32.95517711928399,25.054118321716533,11.527127465536163,6.319608846881929,3.982838262028754,3.3045953285605125,2.524570919020676,2.475181382696849,1.8590882001041833,1.4492601327362555
2025-04-01,36.0242162709571,27.387599723560317,12.600736890226882,6.908202287759241,4.353790410160829,3.6120493278824775,2.848318576350741,2.6577961434911908,2.023049571311398,1.5842407982998246
2025-04-03,36.025280398719275,27.38840873228339,12.601109106345278,6.908406350764687,4.353919017795517,3.6121560250536033,2.8484027135003127,2.65492072933157,2.023109330646532,1.5842875955598328
2025-04-07,36.02468920886794,27.38795927709228,12.600902316898072,6.908292980939991,4.353847568171577,3.612096748069224,2.8483559700257834,2.6565182026143566,2.023076130580046,1.5842615967407339
2025-04-08,36.02244286438034,27.386251481891264,12.600116578892276,6.907862209538564,4.3844257399971704,3.611871513270621,2.848178358813237,2.6077807500293813,2.0469076941773534,1.584162809009794
2025-04-09,36.02492568248006,27.38813905739853,12.60098503186251,6.908338328423359,4.376194460509436,3.6150743529666767,2.848374667231495,2.6092733311621115,2.051315511919899,1.5773795760459255
2025-04-10,36.025457759458405,27.38854357171733,12.601171144502937,6.908440362437686,4.374782126561604,3.615127746493569,2.848416736841839,2.609311869319885,2.052986885861117,1.575761796805631
2025-04-11,36.025457759458405,27.38854357171733,12.601171144502937,6.908440362437686,4.374782126561604,3.615127746493569,2.848416736841839,2.609311869319885,2.0549561778379624,1.573792504828786
2025-04-14,36.027467969894275,27.39007184476466,12.601874286317486,6.908825851471716,4.375026238176901,3.615329469607583,2.848575677696619,2.6130680382719116,2.0458803017898286,1.573880322009021
2025-04-16,36.073409135209914,27.42499885711198,12.617943824991654,6.917635782573303,4.380605142690432,3.6117233262507686,2.852208097444588,2.6164001456192154,1.9291884002995598,1.5758872878085843
2025-04-17,36.0716308820955,27.423646930837208,12.61732181841001,6.917294774953849,4.380389199009898,3.6115452849065406,2.8520674967069852,2.6162711691288023,1.9340228401360384,1.5758096038151748
2025-04-22,36.0716308820955,27.423646930837208,12.61732181841001,6.917294774953849,4.380389199009898,3.6122025568997898,2.8520674967069852,2.6162711691288023,1.9340228401360384,1.5751523318219254
2025-04-23,36.0657046377017,27.41914147239502,12.61524890596157,6.916158325661765,4.379669540477738,3.6116091045210483,2.8680280279135673,2.6158413393160234,1.9337050975850767,1.5748935484664865
2025-04-29,36.077084747298066,27.427793260516964,12.619229499619102,6.918340638208337,4.381051493772902,3.6127487053646075,2.8725485430136,2.6166667373340893,1.89914588723984,1.5753904876324947
2025-04-30,32.95487687894159,25.054118321716533,11.527127465536163,6.319608846881929,4.001903523770778,3.3000917234246017,2.6239504723531186,2.3902133657993225,1.7492002347879478,1.4390519610948564
2025-05-02,36.067482306547745,27.420492954476693,12.615870708174798,6.916499221238695,4.379885413207144,3.6117871197588953,2.871783972445332,2.623199433838445,1.9180276957678817,1.574971174544365
