date,ICBC (ASIA) SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,YUANTA SECURITIES (HONG KONG) CO LTD,USMART SECURITIES LTD,SOOCHOW SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CNI SECURITIES GROUP LTD
2025-03-04,14.513954963526801,13.455439264192831,12.20662860767523,12.400888043133524,10.371075166508087,10.434506818902632,9.919124643196955,8.52362829051697,8.174754202346971
2025-03-05,14.538162179334446,13.477881026129776,12.22698753077595,12.421570963386545,10.388372647128902,10.285124295131443,9.93566833452466,8.537844492097529,8.188388531490748
2025-03-06,14.512804249583763,13.486085784508047,12.229445809878696,12.399904860065012,10.37025291366051,10.275112978672798,9.918338222468881,8.633949100134782,8.174106081027512
2025-03-07,14.818780236339125,13.49036402569593,11.90022999444841,12.40383852803553,10.373542707589817,10.278372591006423,9.9214846538187,8.636688079942898,8.176699183123166
2025-03-10,14.816430100705732,13.488224565855205,11.914201887241298,12.401871382126716,10.371897549758149,10.276742526365872,9.919911188644834,8.6353183728491,8.175402426453097
2025-03-11,14.809384164222875,13.481810256003804,11.956090988349052,12.395973686296268,10.366965205674884,10.271855433145756,9.915193786161527,8.63121185701831,8.171514623127527
2025-03-13,14.840273363000636,13.51716465352829,11.98744437380801,12.428480610298791,10.394151303242213,10.298792116973935,9.941195168467894,8.39955499046408,8.192943420216148
2025-03-17,14.836736315245888,13.513942957019145,12.008421387145468,12.425518391991737,10.391673949312782,10.296337491062207,9.938825772622547,8.397553030904902,8.19099070469532
2025-03-18,14.834968423561188,13.528220200977081,12.006990507208961,12.424037812288994,10.390435715136832,10.295110616832824,9.937641498192795,8.392580529848672,8.190014695952655
2025-03-19,14.885815631102787,13.231836116535808,12.04814475309872,12.466621497748196,10.426049180981229,10.330397353632776,9.971703001076083,8.42134629946993,8.21808616635447
2025-03-20,14.91196550485088,13.287020401644908,12.069309697768196,12.504491555874955,10.444364594562224,10.268694853675091,9.989220265900107,8.292410268694853,8.232522857028785
2025-03-21,14.869547898824937,13.25632344154551,12.200756821350328,12.475602469627564,10.420235012945628,10.32463652658833,9.966142202748458,8.27325234017128,8.213503286197968
2025-03-25,14.860077226225071,13.247880259543807,12.256677680028663,12.467656542335098,10.413598184785638,10.31806058676008,9.959794594164245,8.267982962461685,8.208271963695712
2025-04-03,14.855346412511441,13.275498428110946,12.252775677504077,12.463687373154523,10.410282940029449,10.314775757093399,9.95662382108321,8.265350789923993,8.20565880058896
2025-04-09,14.86244376318828,13.297766452999959,12.218815941394274,12.469642075088586,10.415256599116136,10.319703786280208,9.961380738145479,8.245411474300274,8.209579169486801
2025-04-11,14.860077226225071,13.295649058556586,12.232793280522273,12.467656542335098,10.413598184785638,10.31806058676008,9.959794594164245,8.244098562955296,8.208271963695712
2025-04-14,14.85771144278607,13.29353233830846,12.23084577114428,12.465671641791044,10.411940298507464,10.316417910447761,9.958208955223881,8.258706467661693,8.206965174129353
2025-04-15,14.854164179698381,13.290358521348136,12.227925669491862,12.462695475707294,10.409454458636743,10.313954876447417,9.955831443237436,8.280609605666308,8.205005769766425
2025-04-22,14.905170692753044,13.335995208624476,12.126172888800161,12.505490117787982,10.445198642443602,10.349371131962467,9.990017967658215,8.10940307446596,8.233180275504093
2025-04-24,14.898032485932076,13.329608492636789,12.144310970986151,12.523446541884503,10.440196352316718,10.344414734405555,9.985233667238695,8.10551941573213,8.229237338867382
2025-04-28,14.895654602769243,13.343442001516301,12.142372610829575,12.521447667690836,10.43852998683213,10.342763656677706,9.98363991859862,8.104225689318064,8.227923865767526
2025-04-30,14.746197906379615,13.312265455263677,12.462966620580683,12.395812759233655,10.317993284613864,10.238988741852657,9.883468299427218,8.496938573968004,8.145368358680624
2025-05-02,14.031667727562061,13.267823042647994,12.67106938255888,12.48408656906429,10.35964353914704,10.32781667727562,9.953851050286442,8.7006683640993,8.20337364735837
