date,CHINA GALAXY INTERNATIONAL SECURITIES,CHINA SECURITIES (INTERNATIONAL),BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,FOSUN INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2025-04-03,5.408886478260869,1.8892271304347827,1.8149765652173915,1.7619213478260871,0.9279148695652174,0.8208695652173912,0.5113043478260869,0.5008695652173913,13.635969869565217
2025-04-09,5.408886478260869,1.8892271304347827,1.8162809130434783,1.765399608695652,0.9279148695652174,0.8208695652173912,0.5143478260869565,0.5008695652173913,13.643795956521739
2025-04-10,5.408886478260869,1.8892271304347827,1.8162809130434783,1.7549648260869566,0.9279148695652174,0.8208695652173912,0.518695652173913,0.5008695652173913,13.637709000000001
2025-04-11,5.408886478260869,1.8892271304347827,1.8162809130434783,1.7575735217391304,0.9279148695652174,0.8208695652173912,0.518695652173913,0.5008695652173913,13.640317695652174
2025-04-14,5.408886478260869,1.8892271304347827,1.8162809130434783,1.759312652173913,0.9279148695652174,0.8208695652173912,0.518695652173913,0.5008695652173913,13.642056826086957
2025-04-16,5.408886478260869,1.8892271304347827,1.8162809130434783,1.7814865652173915,0.9279148695652174,0.8208695652173912,0.518695652173913,0.5008695652173913,13.664230739130435
2025-04-17,5.408886478260869,1.8892271304347827,1.8162809130434783,1.7814865652173915,0.9279148695652174,0.8208695652173912,0.518695652173913,0.4982608695652174,13.66162204347826
2025-04-22,5.408886478260869,1.8892271304347827,1.8162809130434783,1.7627909130434782,0.9279148695652174,0.8208695652173912,0.518695652173913,0.4982608695652174,13.642926391304346
2025-04-24,5.408886478260869,1.8892271304347827,1.8162809130434783,1.7649648260869566,0.9279148695652174,0.8208695652173912,0.518695652173913,0.4982608695652174,13.645100304347826
2025-04-25,5.408886478260869,1.8892271304347827,1.8162809130434783,1.7897474347826088,0.9279148695652174,0.8208695652173912,0.518695652173913,0.49217391304347824,13.66379595652174
2025-04-28,5.408886478260869,1.8892271304347827,1.8162809130434783,1.7662691739130436,0.9279148695652174,0.8208695652173912,0.518695652173913,0.49217391304347824,13.640317695652174
2025-04-29,5.408886478260869,1.8892271304347827,1.8162809130434783,1.7893126521739129,0.9279148695652174,0.8208695652173912,0.518695652173913,0.49217391304347824,13.663361173913044
2025-04-30,5.408886478260869,1.8892271304347827,1.8162809130434783,1.790617,0.9279148695652174,0.8217391304347825,0.518695652173913,0.49217391304347824,13.66553508695652
2025-05-02,5.408886478260869,1.8892271304347827,1.8149765652173915,1.7949648260869564,0.9248713913043478,0.8243478260869566,0.518695652173913,0.49217391304347824,13.668143782608697
