date,MINERVA HOLDING FINANCIAL SECURITIES LTD,BRADBURY SECURITIES LTD,CHINA DEMETER SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,GET NICE SECURITIES LTD,VC BROKERAGE LTD,LUK FOOK SECURITIES (HK) LTD,VALUABLE CAPITAL LTD
2025-03-24,47.80329373297022,8.95007938926896,9.543222373929867,7.826068018491368,6.7428618092661115,7.091161974444081,6.934924402601802,5.108388299027595
2025-03-25,45.18275724325413,8.827188879589624,12.71242313811384,7.755607199154446,6.650277856834184,6.993795630375334,6.839703303731415,5.038246748947029
2025-03-26,42.07467455894015,8.903794770463247,15.430719796033193,7.839663870376376,6.7079916394131285,7.054490598180063,6.899060996428477,5.08960377016536
2025-03-27,42.27952652166452,8.86335224388757,15.398622989937785,7.820095916240352,6.677522818293584,7.022447920776806,6.867724306299358,5.070707282900022
2025-03-28,42.22266068543278,8.870916578498413,15.411764782527879,7.825924905156617,6.683221679805484,7.028441154984169,6.87358549326772,5.083484720326944
2025-03-31,19.7854963941966,4.19044747226522,7.280216221695319,3.721561552102247,3.157023194492666,3.320098121907226,3.2469473363639922,2.4033345291877146
2025-04-01,43.10386126060312,8.976117289991613,12.273673587301708,8.121364040694923,7.968042986062637,7.111791844132187,6.955099740189373,5.490049251024442
2025-04-02,44.37534471274522,9.052354882670766,10.148944740318615,8.19034188754458,8.035718618632496,7.172195008698274,7.014172058866253,6.0109280905238
2025-04-03,51.339782806272225,8.161233554290538,7.648735107553592,7.392629118197068,7.244675807923241,6.466158178901829,6.32369113941513,5.4230942874463715
2025-04-07,51.36813527037965,8.16574060649786,7.652959131804385,7.397489526366566,7.248676689882348,6.4697291234531935,6.249401526773047,5.447868124842941
2025-04-08,51.38172359830716,8.167900676365063,7.654983556435556,7.394778224739743,7.250594170347312,6.4714405502057675,6.251054670630604,5.4275245529688005
2025-04-09,51.379317085630746,8.16516901452413,7.652423433914161,7.407082647582396,7.248169291274463,6.469276250233559,6.2528528979659885,5.42570937887456
2025-04-10,51.37132612842176,8.163899096590217,7.651233262622013,7.421483501513284,7.247041993094272,6.468270092257527,6.251880400027596,5.424865525473341
2025-04-14,51.37202523794454,8.164010198639387,7.651337387830336,7.420223605626465,7.247140617686067,6.4683581185857975,6.2519654815205685,5.424939352166839
2025-04-15,26.3683861320221,4.19044747226522,3.9273012448741844,3.8006913434465877,3.719833922744785,3.320098121907226,3.2090274646023245,2.784529029528689
2025-04-17,26.3683861320221,4.386034179246453,3.9273012448741844,3.8002921869017277,3.719833922744785,3.320098121907226,3.2070316818780262,2.784529029528689
2025-04-22,26.288554823050163,4.465865488218385,3.9273012448741844,3.7903408150818314,3.719833922744785,3.320098121907226,3.2070316818780262,2.784529029528689
2025-04-23,26.20872351407823,4.545696797190316,3.9273012448741844,3.786748406178095,3.719833922744785,3.320098121907226,3.2070316818780262,2.785726499163268
2025-04-24,26.207925200988512,4.841072640386464,3.9273012448741844,3.778366118736042,3.719833922744785,3.320098121907226,3.2070316818780262,2.785726499163268
2025-04-25,26.207925200988512,5.124473787236822,3.9273012448741844,3.778366118736042,3.719833922744785,3.320098121907226,3.2070316818780262,2.785726499163268
2025-04-28,26.04826258304465,5.359976148704021,3.9273012448741844,3.772578348835577,3.719833922744785,3.320098121907226,3.2070316818780262,2.785726499163268
2025-04-29,25.968431274072717,5.639385730105782,3.9273012448741844,3.767069589359969,3.719833922744785,3.320098121907226,3.2070316818780262,2.785726499163268
2025-04-30,25.860659006960606,5.918795311507544,3.9273012448741844,3.7670693897816965,3.719833922744785,3.320098121907226,3.2070316818780262,2.785726499163268
2025-05-02,25.780827697988677,6.078457929451407,3.9273012448741844,3.764874028784968,3.719833922744785,3.320098121907226,3.2070316818780262,2.785726499163268
