date,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD
2024-09-16,41.77169725607806,21.54651614407384,10.421760119199456,8.923623731954407,5.092583919319856,6.918107601097874,2.786417681247776,1.3853729090008695,0.3999864356650624,0.753934202362792
2024-09-17,41.648223666396305,21.538223522906975,10.403799226712728,9.007244411637004,5.073588454212915,7.03370799338537,2.7810014120977304,1.3827533393638185,0.3992301105519518,0.7322278627352026
2024-09-19,41.6370250140433,21.559064419718048,10.420780618058034,9.015960035334352,5.07849777894546,6.968379759600052,2.7851687654646042,1.401758795252108,0.40025618423367004,0.733108629350373
2024-09-20,41.6852960715148,21.568906977100337,10.428044331699402,9.019262935300867,5.080358231973013,6.953736517684438,2.794312203602142,1.3210164837594265,0.4152952032392636,0.7337710441263112
2024-09-23,41.67394654240806,21.523433855433773,10.427622007288251,9.191089974312073,5.005240645394592,6.868592374258091,2.8186060826535178,1.3278102501361748,0.453646391649248,0.7100118764662179
2024-09-24,41.88956078297425,21.525770133421315,10.435989075136709,9.13315112456238,4.963676955710199,6.766360189840974,2.8028182631289638,1.3553255749979094,0.42137289063483313,0.7059750095924663
2024-09-25,42.07704509890656,21.513774645249146,10.426515617303684,9.112793803815944,4.963583997264781,6.616218004037479,2.7981717373498878,1.366856807132577,0.41778651298663494,0.707253775953304
2024-09-26,42.09037903574508,21.517963158936723,10.414776229749007,9.08696402704744,4.9203103793332525,6.667627524769551,2.7966059555238476,1.3817338972706783,0.41754871964688794,0.7060910719775316
2024-09-27,42.12350329383612,21.427235602244494,10.4004131413511,9.046864023586814,4.819662457961298,6.939971956834801,2.7940305098177842,1.3880991651558177,0.3547032483380107,0.7055166008737633
2024-09-30,41.879312075761646,21.42681719058794,10.387878183985018,9.306449555901446,4.730346545522593,6.912547883511548,2.789062855892292,1.4691626864376932,0.4071681726349826,0.6912548497648376
2024-10-02,42.2104240830906,21.43404121434974,10.377432329803808,8.907260567338291,4.523867532393715,6.939549703986944,2.929783476454929,1.5246959288892317,0.4674233888800296,0.6855217748127082
2024-10-03,42.21846129920119,21.50454278665932,10.392210523510249,8.72638973709585,4.409320746116216,7.021935052248461,2.9942794223078786,1.5264557661551645,0.5347797526235524,0.671624914082121
2024-10-04,42.11700779835025,21.540897574888803,10.417480583764007,8.741142250276317,4.416774981416693,7.020133520584896,2.980808563252133,1.5290363360687307,0.5777098424589944,0.6590085489391815
2024-10-07,42.14292453555022,21.49438325926665,10.224388279222497,8.709263785628757,4.400667246172267,7.2888370053549885,2.989434313753266,1.5234600247139234,0.5758067721811598,0.650834778156272
2024-10-08,43.764830689358405,21.47239974565696,10.222160845411537,8.700356332148825,4.396166436489522,7.086091427905044,1.584421959071436,1.5219018965376858,0.6079528699094593,0.6437177975111207
2024-10-09,43.78693944205258,21.431606452300013,10.209081917082779,8.683827383714027,4.387814593695333,6.999319489721345,1.669845156061977,1.5190105853073925,0.6764525570856189,0.6361024229789433
2024-10-10,44.32737103494001,21.494371914218913,10.243790901487836,8.240027043448091,3.748255672699927,7.206734368790111,1.684672100745551,1.5344791219423326,0.8550403824627273,0.6652574592645061
2024-10-14,44.290333560788866,21.479960909863774,10.258833398155007,8.387381819453724,3.7027435434429794,7.211543776973066,1.6926221693958834,1.520887175408531,0.7847766641187812,0.6709169823993855
