date,SUCCESS SECURITIES LTD,GET NICE SECURITIES LTD,SHANGHAI COMMERCIAL BANK LTD,HANG SENG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,DBS BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.
2024-11-21,0.0,34.71377234000624,31.234384689000873,10.410997113729174,6.295431258431787,3.849695602228488,3.7420396379194947,3.074635513881884,2.833105897837209,3.8459379469648516
2024-11-22,0.0,34.71294976836245,31.233644564334945,10.410750416512709,6.29528208296368,3.8496043804964164,3.7443205501726218,3.07456265784181,2.833038765041828,3.8458468142735396
2024-11-25,0.0,34.72045718003785,31.240399502461262,10.41300196211019,6.308494048543649,3.8504369390967264,3.7451303389114745,3.087374336464742,2.8336514697656683,3.8010542226084376
2024-11-26,0.0,34.71912000607124,31.23919635445246,10.4126009306645,6.30765859119243,3.8502886488824495,3.744986104324793,3.0916991915918697,2.833542338570876,3.8009078342493847
2024-11-27,0.0,34.71942857553718,31.239473995767497,10.41269347364104,6.306825891638233,3.850322868687326,3.7450193882433362,3.0917266693611287,2.833567521946663,3.8009416151775963
2024-11-28,0.0,34.71881144209008,31.238918718072455,10.4125083893329,6.306713788606517,3.850254429685825,3.747915299896168,3.1041141256838842,2.833517155642719,3.787246650989445
2024-11-29,0.0,34.71881144209008,31.238918718072455,10.4125083893329,6.306713788606517,3.850254429685825,3.747915299896168,3.105002869353374,2.833517155642719,3.786357907319956
2024-12-03,0.0,34.71366951641884,31.23429217149939,10.41096627593773,6.30577975163394,3.849684199275552,3.7473602261164576,3.1169835808220068,2.833097506063792,3.7881667722322967
2024-12-04,0.0,34.713155407618714,31.23382959221306,10.410812089720752,6.305686363153059,3.8496271855241364,3.7473047277811826,3.118418416493862,2.833055547942402,3.788110669552832
2024-12-05,0.0,34.7286218898294,31.24922681302617,10.369529059374258,6.317854956679167,3.8874663894154726,3.7324451670224885,3.2494348293083437,2.821821350537717,3.643599544806987
2024-12-06,0.0,34.81242949407236,31.310738250849575,10.394552954372188,6.322750497817112,3.89684767859261,3.7671814789972466,3.2676272079446225,2.8256736395821265,3.402198797772163
2024-12-09,0.0,34.81242949407236,31.310738250849575,10.394552954372188,6.322750497817112,3.89684767859261,3.7671814789972466,3.268810156092492,2.8256736395821265,3.401015849624294
2024-12-10,0.0,34.80903236844188,31.30768283320229,10.393538615448653,6.321837792259776,3.896467409782894,3.775093692474779,3.269969714396407,2.8253978998970806,3.400979674096232
2024-12-11,0.0,34.812122078390075,31.310461757306836,10.394461163921623,6.32151172624555,3.8968132669728153,3.765665400002606,3.2720343691193023,2.8256486871038753,3.4012815509373184
2024-12-12,0.0,34.82162914997428,31.321970689317606,10.397299855746907,6.322942294307467,3.8978774733603485,3.7358343497888367,3.273815396093196,2.826420362104889,3.4022104293064674
2024-12-13,0.0,34.82368942523146,31.347490517245767,10.397915027987754,6.322724735531637,3.8750331473135398,3.7301387323383373,3.274009096417442,2.82658759161369,3.402411726320372
2024-12-16,0.0,34.87961586135867,31.503616101818377,10.41461395737367,6.28961801901278,3.880960097230677,3.736129291322838,3.3278615950553245,2.8311270580806127,3.1364580187470508
2024-12-17,0.0,34.92349181755991,31.54324530202971,10.427714765239871,6.297826570068516,3.7375017912828628,3.740829063413214,3.3542988364824557,2.8346884048366734,3.1404034490867825
2024-12-18,0.0,34.9266211561868,31.546071751814754,10.42864914633714,6.28948967688008,3.737777350756901,3.7411642624518975,3.3545994002682864,2.834942408644963,3.140684846659183
2024-12-20,0.0,34.92735031046567,31.546730331214594,10.428866862620486,6.287840701129273,3.7378553833938573,3.7412316841174937,3.3546694333956157,2.8350015930240757,3.1404537006389304
