date,KOALA SECURITIES LTD,SUPREME CHINA SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD
2025-01-08,50.297729702216095,13.041500599284117,8.21087604710509,7.965165042253354,7.786593211765545,6.415228493749235,2.4218256181133255,0.6262239980580625,1.7866829041904997,1.4481743832646734
2025-01-14,50.29773586312548,13.041502196722094,8.21087705284558,7.965166017896993,7.786581916654475,6.415229279542982,2.4218259147598795,0.626224074763499,1.786683123039174,1.44817456064984
2025-01-15,50.29465559670332,13.046827592315125,8.210374213335045,7.964678225891831,7.786105061257116,6.414836406682979,2.4216776005481653,0.6261857243893292,1.7865737053897213,1.4480858734873652
2025-01-20,50.28714902763968,13.044880329505165,8.209148800011512,7.926750572725171,7.784942970878214,6.410434707799754,2.4213161607501843,0.681200630654013,1.786307056006249,1.447869744030061
2025-01-21,50.2840700577309,13.05020439742424,8.208646172150901,7.926265235477787,7.784466316193818,6.4100422111888085,2.4211679089653293,0.6811589222596383,1.786197684411724,1.447781094196855
2025-01-24,50.30593891236846,13.086507210752718,8.212216163396716,7.880096356228619,7.787851828983544,6.412829978391746,2.3977191312870842,0.6814551625090628,1.7869745128878103,1.4484107431942346
2025-01-27,50.30593891236846,13.098758090078725,8.212216163396716,7.880096356228619,7.787851828983544,6.412829978391746,2.3854682519610786,0.6814551625090628,1.7869745128878103,1.4484107431942346
2025-02-13,50.30690188703141,13.099008831291977,8.212373364639012,7.880247199912222,7.788000906888702,6.411038498589246,2.3855139154659364,0.6814682071727668,1.787008719806843,1.4484384692018868
2025-02-14,50.248429194532385,13.083783598039611,8.202827963025612,7.871069479701726,7.791185635782015,6.403586823597031,2.3827411861504952,0.7846895534860996,1.7849316447446382,1.446754920940386
2025-02-17,50.2688054766548,13.089089213958271,8.206154298583867,7.866610135906877,7.794345045919357,6.4061835473912785,2.387532987349455,0.7788868354398651,1.7550508630701183,1.4473415957261178
2025-02-18,50.26572875253699,13.094408634079373,8.205652037338437,7.866128656609705,7.793867989638471,6.405791454139082,2.3873868573538326,0.7788391633321053,1.7549434444181893,1.4472530105538215
2025-02-20,50.26592103676039,13.094458724832208,8.205683426865033,7.866158747339064,7.793515268511643,6.405815958561191,2.387395989954497,0.7788421426678752,1.7549501576987023,1.4472585468093997
2025-02-21,50.26630560962055,13.09455890748758,8.205746206638684,7.865453852767994,7.793574894882667,6.405864967967845,2.387414255365441,0.7788481014077978,1.7549635844138143,1.447269619447626
2025-02-25,50.241823154566475,13.119041362541656,8.205746206638684,7.865453852767994,7.793574894882667,6.405864967967845,2.387414255365441,0.7788481014077978,1.7549635844138143,1.447269619447626
