date,HAITONG INTERNATIONAL SECURITIES CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD
2024-11-06,40.55510103590058,16.923731357257264,11.172275939549682,9.45065574153208,6.775126337933089,5.30449703063281,4.322333054796894,3.6612719032998555,1.8350075990977488
2024-11-07,40.87073122035931,16.980029484927144,11.230113158114309,9.295397498928965,6.689425428230694,5.29908825500127,4.209003569481465,3.6166982687475113,1.809513116209336
2024-11-08,40.973224100652175,17.007138049908978,11.234121017008219,8.932045063545663,6.706042523686814,5.401730566792551,4.237272051968296,3.671433981536699,1.8369926449006024
2024-11-11,41.24623131176921,16.984154482366478,11.273712415185997,8.927002684370123,6.7367572603128645,5.313266888676439,4.000852447544299,3.676931584788275,1.841090924986323
2024-11-12,41.30881718476426,16.97445470209231,11.184819610799313,8.933127545732921,6.747904170011713,5.37951477769886,3.868822960485289,3.756892147135913,1.845646901279427
2024-11-13,41.2744385018114,16.93033956450013,11.102759973995065,9.054565264338995,6.73068034834793,5.433194792385717,3.8990164447923954,3.7175110614842537,1.8574940483441131
2024-11-14,41.14727774784574,16.869180873283497,11.050355445912889,9.401830891745275,6.713904648366641,5.537940870673149,3.6810566227319463,3.7575512662190445,1.8409016332218162
2024-11-15,41.15682465340454,16.67681399071315,11.047342533568525,9.63047211730438,6.718387596258145,5.526871711138286,3.6320917510083075,3.756036275773095,1.855159370831571
2024-11-18,41.04440576222951,16.6237212447292,11.014453910514153,9.6969822849111,6.722146393069156,5.596321414878598,3.6725247523213453,3.764286442234487,1.8651577951124532
2024-11-19,41.03867223095518,16.583806975732326,10.997327848755175,9.74660415051134,6.741360464204063,5.6193592477505065,3.6417272817640187,3.7691165183551303,1.862025281972261
2024-11-20,41.02111228500722,16.559166364156308,10.977317784453877,9.794114229154633,6.757035495503516,5.649910185767954,3.60987217894151,3.7687843407898303,1.8626871362251496
2024-11-21,41.03086223742912,16.558617510466156,10.97983952522069,9.739940049411338,6.76133549183455,5.653221302855272,3.62615414695639,3.7824094746132007,1.8676202612132837
2024-11-22,41.00350172570549,16.485499632268862,10.96776659346098,9.87757320692591,6.759981681318611,5.650467636138088,3.5763206305700312,3.7864769285760853,1.892411965035937
2024-11-25,41.04609213106142,16.45939806183567,10.964236813391691,9.893824267776811,6.765687587079161,5.6224104203091585,3.5418489294599973,3.7956493412590886,1.910852447827004
2024-11-26,41.03013479668982,16.4281225863167,10.946850979094302,9.951514951006082,6.765285639529052,5.604639661740183,3.565915270497137,3.7747415904731496,1.9327945246535738
2024-11-27,40.995294060096086,16.359501795765887,10.930059606804797,10.11999394569073,6.760111234367628,5.5840740066857695,3.5389059714092332,3.7749854482550536,1.937073930924816
2024-11-28,41.04205820671693,16.375449899097223,10.940833399849417,10.048691355571899,6.75732927226189,5.587120552764025,3.5332279953310564,3.7762626451583894,1.939026673249168
2024-11-29,41.02365342734438,16.366587632181577,10.933844162671706,9.919668614131746,6.737412430658125,5.548595148805142,3.6203445172503304,3.8115724141579115,2.0383216527990786
2024-12-02,41.1034317344601,16.398143327659255,10.95502542965022,9.745660934034255,6.755279008600314,5.555927858340217,3.6424676841544024,3.808503070736396,2.0355609523648344
2024-12-03,41.03899224325958,16.369417288068302,10.913485771040916,9.845841136152469,6.73862965846377,5.549266633870002,3.746147047558316,3.7584774647135633,2.0397427568730824
2024-12-04,41.054543440439765,16.36914828840122,10.917186204765386,9.946230286869545,6.735771730385512,5.531464041393549,3.6814599552631444,3.719601382784839,2.0445946696970427
2024-12-05,41.1014412650319,16.376984775338386,10.928050999888026,9.868895540934554,6.745780264143991,5.538517851957055,3.6723255117657096,3.726409473840971,2.041594317099405
2024-12-06,41.09876355378793,16.362932710523484,10.92731182755515,9.865230898486123,6.740685740198965,5.532848640224109,3.671332745753512,3.7529808459724605,2.047913037498263
2024-12-09,41.07449411630497,16.35142011730552,10.916723712105103,9.937664556276145,6.736623644758966,5.531213794276941,3.6539291816214083,3.753403675701039,2.0445272016499056
2024-12-10,41.15035093437748,16.375831588894165,10.92288823391736,9.907361973930335,6.74998577107075,5.502598783893923,3.577860886489696,3.7635043962938584,2.0496174311324338
2024-12-11,41.208504856053416,16.396836182578568,10.932395286045757,10.015689471411685,6.757985275015541,5.513488927653457,3.472924553853974,3.660678024258432,2.0414974231291665
2024-12-12,41.20881836079002,16.394016600064653,10.931507398834214,9.937743485497617,6.75949776425483,5.565007645911399,3.5458432422109083,3.670036324440594,1.9875291779957616
2024-12-13,40.92629174029207,16.27682076144603,10.834681648330696,10.52976750897055,6.71640829165774,5.551564769303893,3.5536046903153844,3.649293949746186,1.9615666399374454
2024-12-16,40.925137783481475,16.27283732335364,10.831881894319501,10.528819935471107,6.716218915959102,5.551679352677785,3.549247984779655,3.648838604613574,1.9753382053441602
2024-12-17,41.14373739383485,16.350532158788365,10.886335037122766,9.923595941758277,6.765043163151259,5.59754517648282,3.6731196902375487,3.695231716917815,1.9648597217062986
2024-12-18,41.0331823329735,16.261842955653844,10.854325539513692,10.212188775500195,6.746391144041347,5.587678823048279,3.644145905848635,3.705441642595417,1.9548028808250923
2024-12-19,41.108662970416574,16.270219555954675,10.87339358380397,9.935199778654603,6.76002639257927,5.624449909209039,3.7141264610339717,3.720725621444016,1.9931957269038816
2024-12-20,40.9544120406131,16.207161960526225,10.831617122973446,10.245398098545905,6.7360172034296895,5.610886331546887,3.7164653558636678,3.7119182914950852,1.9861235950059903
2024-12-23,41.05683152133208,16.243782000907938,10.858254180816896,9.993192631139014,6.7623644248577905,5.663355459945877,3.738087883562265,3.728498931134479,1.955632966303663
2024-12-27,41.07864724720867,16.24993736045082,10.860568461728802,9.942755242798109,6.75893820896957,5.6570870929131445,3.7610780014897953,3.7412540904265663,1.9497342940145188
2024-12-30,41.03255029456908,16.197622878758548,10.826721417043132,9.942282580785983,6.752413461755294,5.707673795601387,3.805204545356104,3.727870117270049,2.0076609088604287
2025-01-02,41.05187747592283,16.175132254048037,10.82772828131971,9.924494049389704,6.721870285778452,5.725689439270574,3.8219051734251845,3.6978367685625115,2.0534662722830035
2025-01-03,41.059390691908064,16.15048820411854,10.798463702534072,9.941104102285275,6.711515737160257,5.727498781422334,3.8469457178415767,3.6984319548820817,2.066161107847799
2025-01-06,40.96970225118296,16.111465128285023,10.774794578816147,10.280256089296143,6.700979882348113,5.704242452024606,3.7726048212740517,3.627807327123126,2.0581474696498283
2025-01-07,40.97602802640763,16.109716314150077,10.765960843976254,10.309344419223383,6.704791122563372,5.721997093632208,3.723759737679767,3.635530831718212,2.052871610649097
2025-01-08,40.986571982959305,16.07187446128634,10.738918589982003,10.327827814858848,6.671461911802995,5.736227455237636,3.7754283251611738,3.6362679629469477,2.0554214957647607
2025-01-09,41.03545222136113,16.066644079980932,10.739056334490227,10.336583884076344,6.681585183083144,5.730411019940207,3.719365326061864,3.6353661825306567,2.0555357684754862
2025-01-10,41.0418390926764,16.064595121817973,10.713406617939384,10.332607680206586,6.681805962554484,5.715840069150606,3.753576562198726,3.6316316835333566,2.064697209922489
2025-01-13,41.07007704244752,16.044863508463635,10.719418005795415,10.346841844361425,6.690210506267441,5.714768886581164,3.740195783330495,3.613571082376996,2.060053340375901
2025-01-14,41.06159724877628,15.979305559152973,10.697912309980017,10.303663295248995,6.6805914949199545,5.737519825511744,3.8048527857138215,3.68140866472559,2.0531488159706237
2025-01-15,41.06477509662876,15.970100820377887,10.694253700611357,10.341549486161249,6.675588711418892,5.700531876597518,3.848870666882487,3.6545023984833573,2.0498272428384983
2025-01-16,41.03111712861976,15.953424934872434,10.68412991277461,10.328780545356675,6.673757822611172,5.708569150830119,3.880519363150573,3.6513440412022917,2.088357100582357
2025-01-17,41.02540819938942,15.934118374672185,10.68196423170723,10.350216458210989,6.672557607668278,5.710985483854791,3.8798707805186536,3.657627283607201,2.0872515803712557
2025-01-20,41.072682272709336,15.95179954134781,10.683285836690326,10.387734963551102,6.681742279172259,5.703097828954789,3.769681519506271,3.6593943344052104,2.090581423662898
2025-01-21,41.18144427073951,15.971898536472251,10.702986021027842,10.209310879447377,6.69365487502774,5.712337132428109,3.8004695903131025,3.6799101146984343,2.047988579845641
2025-01-22,41.19511181631089,15.970639750616735,10.70509749394407,10.201371312387435,6.695290025801752,5.711249821373539,3.808143657901337,3.669557298123404,2.043538823540832
2025-01-23,41.15661672092127,15.95301769943688,10.682039290213634,10.250344515579485,6.691459179526205,5.74472281933492,3.816876733181468,3.663430089936468,2.0414929518696687
2025-01-24,41.138178434428355,15.845498285028201,10.67605184819353,10.40710620927326,6.685393212166776,5.746078948703793,3.804903399927361,3.672457459655042,2.024332202623683
2025-01-27,41.147469957948715,15.785133077208425,10.677318864020725,10.415559659530011,6.697637727046733,5.745115427952163,3.8289483037609693,3.675439283393485,2.0273776991387793
2025-02-03,41.141663664894246,15.75667238246828,10.675812194414457,10.434874953601343,6.715870424558397,5.741117519322598,3.8218701180291,3.6776720045793243,2.034446738132256
2025-02-04,41.13143674445382,15.752755617308416,10.673158420302682,10.429141909755916,6.705894508382471,5.7575561803625614,3.8360896548216483,3.6793995539807245,2.0345674106317597
2025-02-05,41.112435889743196,15.745478560038666,10.66822790611453,10.46583742016857,6.712351554317196,5.755549775104521,3.8230477155701577,3.6763387467781365,2.04073243216502
2025-02-06,41.11962257492577,15.748230958309678,10.670092772395448,10.4509770049416,6.708923616653874,5.720262826948852,3.878686500397742,3.66418489200334,2.0390188534236953
2025-02-07,41.11282460986913,15.733941534028279,10.668297197111483,10.44026594102115,6.707760041948234,5.724788784283626,3.9117734432656253,3.6631639042116984,2.037184544260775
2025-02-10,41.12181591734707,15.73140913862677,10.669461736167612,10.443309034720691,6.711283260045879,5.700937743952813,3.924952436226724,3.6639006431126804,2.0329300897997618
2025-02-11,41.1492058184532,15.724777430033216,10.675862854255998,10.379755648527206,6.710242673016238,5.718101235376548,3.9487979337197965,3.6632389411979105,2.0300174654198884
2025-02-12,41.150783768266386,15.706143631219124,10.662675695337418,10.384302521728547,6.707775232063459,5.707339729500505,3.9679136798278196,3.654796425224537,2.0582693168322055
2025-02-13,41.107478990147875,15.635297108998165,10.651313839873128,10.551368575296452,6.7003009876693245,5.703065347561909,3.938317887266661,3.6502487288622274,2.062608534324254
2025-02-14,41.26198084362244,15.660612874631624,10.678609479371758,10.237426786594117,6.715075614274898,5.780655733811981,3.8637005192563327,3.653028479705246,2.148909668731598
2025-02-17,41.40018982304389,15.695632451294541,10.708156045359228,9.942404370563734,6.751300050389067,5.829874977166665,3.871304632312792,3.6694749493682637,2.1316627005018183
2025-02-18,41.20575673000075,15.527530010357948,10.652763094451,10.398108921175037,6.673449127255035,5.807920220970346,3.9490131601121066,3.652787276072843,2.1326714596049308
2025-02-19,41.20932146164473,15.513516878010384,10.6408513071414,10.33600946528698,6.676369605624319,5.818968628015739,3.947058951275463,3.677164513930535,2.1807391890704566
2025-02-20,41.19886768617475,15.494438907951741,10.62901187410997,10.33136846742709,6.689757439780621,5.832444091899937,3.9811720924208975,3.673776155901593,2.1691632843333997
2025-02-21,41.21489729062688,15.469051448902196,10.601676791650403,10.349191523938368,6.693288296704567,5.815388837325142,4.048746575503266,3.67542390050605,2.1323353348431286
2025-02-24,41.40024371053611,15.534792069408557,10.647347911314755,9.9051746993068,6.726479818769368,5.85927044101266,4.08529697545204,3.6970580340046846,2.1443363401950255
2025-02-25,41.268992089436175,15.477911312513967,10.576901894008303,10.140385768829635,6.71813590975599,5.851590023596506,4.138952267242884,3.686098476025114,2.1410322585914283
2025-02-26,41.197310119332734,15.320444407341371,10.54882163442513,10.203613253060391,6.707892490396134,5.8645836040661825,4.386981240869126,3.6816816434098247,2.0886716070991107
2025-02-27,41.267731901020994,15.329903937116624,10.548995861046466,9.96867627284229,6.716799008537287,5.892090931262233,4.508723292715661,3.6894179976491053,2.077660797809341
2025-02-28,41.29733227400473,15.307555705242034,10.521758660524778,10.270527715002968,6.68164635371514,5.838042687461778,4.358850257353102,3.6703617773328387,2.0539245693626267
2025-03-03,41.35299943518873,15.321381973017548,10.534736668521814,10.27316198781546,6.691447088585578,5.8357799882971415,4.263446939083811,3.666135577005202,2.060910342484724
2025-03-04,41.26089830744198,15.277719542390267,10.51076440871957,10.42707418174325,6.693815836631665,5.8419293734607445,4.2576101135197915,3.66571199420207,2.0644762418906697
2025-03-05,41.301293822113166,15.281008486477464,10.502254747127227,10.501672355285992,6.711226972616633,5.835560341694223,4.146035757502248,3.661943834404599,2.0590036827784446
2025-03-06,41.39165981921111,15.308412843387554,10.523177673655487,10.293692851980328,6.721525458079121,5.892803705334564,4.1297810205637004,3.672696982290881,2.0662496454972623
2025-03-07,41.39434425344024,15.300140737890306,10.514291510165616,10.291920863273837,6.721961379061522,5.912455826575328,4.1254712151063515,3.669878296240635,2.0695359182461703
2025-03-10,41.4169654804722,15.305871456783512,10.514267378089654,10.38164757366383,6.723327454134161,5.855877395885002,4.089959078879511,3.680404137121503,2.031680044970624
2025-03-11,41.392049214319684,15.28293107906125,10.493551767466542,10.369316989890079,6.730137107053691,5.867155949329363,4.12751724163826,3.6970426503219924,2.0402980009191403
2025-03-12,41.32303586068683,15.255397378355859,10.475782126308559,10.538516127810492,6.720503017943136,5.862299166684867,4.08708670868383,3.689975512958795,2.047404100567629
2025-03-13,41.37829864218466,15.255522275342464,10.473323802414708,10.345814782489903,6.740889378602417,5.858641020964827,4.206513019325352,3.694828047058791,2.046169031616882
2025-03-14,41.341633746386584,15.234373622239394,10.462277532629972,10.333663406197402,6.738439008575304,5.89143526207563,4.240099915747007,3.700063337390095,2.0580141687586075
2025-03-17,41.32308673709928,15.227165968069547,10.45678036892495,10.258613915554555,6.7435421247873775,5.908732852669901,4.3412548848144406,3.6882703044566276,2.052552843623321
2025-03-18,41.249805545537924,15.182351976698014,10.432008757951941,10.40514352160918,6.728442076621832,5.916653954244136,4.340382827174545,3.691381709679768,2.0538296304826593
2025-03-19,41.33357999716527,15.16013178468921,10.43354307644523,10.234269399492062,6.737700236185283,5.933525666268475,4.400489725726963,3.697099466413678,2.06966064761383
2025-03-20,41.24049118529957,15.12005848468595,10.410231982245167,10.35909285472429,6.722408736869627,5.929503114731657,4.448850456321093,3.698826600967845,2.070536584154799
2025-03-21,41.216706534264034,15.109675071942272,10.33544863592888,10.416607836708424,6.721629030168441,5.915669781756633,4.495623007025744,3.7057460724032634,2.082894029802307
2025-03-24,41.21873163683753,15.106541404531725,10.321353013247094,10.391051822893308,6.722368726412752,5.930836832878388,4.495762002283903,3.7343980208691416,2.078956540046153
2025-03-25,41.21833618852979,15.104301982248296,10.314279881577656,10.352150978677246,6.732367494955647,5.930526415428491,4.525219721038151,3.742655183364612,2.0801621541801056
2025-03-26,41.27235572099687,15.119070394202055,10.326335022859917,10.224183796755044,6.746869920168824,5.947797174238878,4.530571692807691,3.7475205550279855,2.0852957229427314
2025-03-27,41.215918523045154,15.076051506396118,10.31031029020352,10.20557653733441,6.7635755647223545,5.974628888910303,4.61284773773718,3.7594710527439608,2.0816198989070025
2025-03-28,41.2151536377632,15.075771724934963,10.276960160455275,10.193106108496448,6.767270812277995,5.97137952532324,4.662677711602846,3.7558261390949323,2.0818541800511
2025-03-31,41.22385250754484,15.078134708734654,10.278965433854575,10.191075573203717,6.766051308600347,5.962621865410581,4.662105890374765,3.7555815597606923,2.0816111525158316
2025-04-01,41.24150851733858,15.084292218018488,10.283340564662742,10.114214829107858,6.770669625235995,5.959495435771397,4.686168030394036,3.760467096663653,2.0998436828072475
2025-04-02,41.167740295285384,15.028477655407556,10.262269871535578,10.220123851316005,6.765627951103095,5.987765620547117,4.683009072944641,3.779992835192373,2.1049928466682504
2025-04-03,41.17396954449314,15.02772285350295,10.262871337652957,10.165384610943297,6.773521040027621,5.996376405397247,4.684510251259985,3.793953526870617,2.121690429852187
2025-04-07,41.18183915126012,15.029150044113877,10.263824065991804,10.175970667105219,6.754203005920862,5.997331638625019,4.695657404535924,3.7755656045321757,2.1264584179149995
2025-04-08,41.20060825743262,15.025295318258358,10.26400328347762,10.1665234874205,6.73984274803692,6.0375990311304095,4.657621665798395,3.7847383410278086,2.123767867417369
2025-04-09,41.297078810260906,15.053502604174824,10.285262465778336,9.592834613640939,6.777351545330131,6.12785230563895,4.859105751284228,3.8559240794009297,2.1510878244907605
2025-04-10,41.34779590520243,15.03427325171247,10.267194290803301,9.584771786740331,6.7786893932179595,6.154549178406336,4.844864417671254,3.8575174979519224,2.1303442782939928
2025-04-11,41.35548020980567,15.019691217946477,10.263271293295142,9.590901805414843,6.780816996710158,6.167313849812899,4.821577385216892,3.8557575608261097,2.145189680971813
2025-04-14,41.370362431852605,15.022406289614407,10.223139905747134,9.620567913176284,6.786726234527938,6.165438108494111,4.829971406597563,3.853704673334387,2.12768303665557
2025-04-15,41.41416371097309,15.033147390048471,10.22298211199687,9.652552937571677,6.750714035538641,6.117979362645311,4.859183540630965,3.82208183526321,2.127195075331758
2025-04-16,41.39309741687613,15.01447634352107,10.213132633716086,9.665218177414001,6.729782539818182,6.100010076937476,4.946568182218786,3.812342928862987,2.1253717006352804
2025-04-17,41.3824410325745,15.008507848867916,10.208149973617285,9.66114827341379,6.746676563901632,6.1026662894184724,4.95183574192775,3.8113956157942686,2.127178660484387
2025-04-22,41.38100792291791,15.002642848579367,10.203451229766616,9.61291250800067,6.758341672967168,6.090340997862368,5.00137538608441,3.8123352873104928,2.1375921465110004
2025-04-23,41.37078995575927,14.998643295778633,10.18365321280156,9.63678442459765,6.741124727500172,6.098640110165566,5.029265633063235,3.807452143383603,2.13364649695031
2025-04-24,41.362727498222384,14.989609392472403,10.17419362275311,9.64178117110455,6.7016819909458,6.108363955723747,5.081619703946727,3.804063887511421,2.1359587773198556
2025-04-25,41.347578461353265,14.955539542966337,10.170467339608187,9.631323068716359,6.74163379562297,6.119189548827511,5.100020864328874,3.7970255737097025,2.137221804866801
2025-04-28,41.36487159414717,14.961712672472446,10.174038958353869,9.639225345725382,6.744999050334867,6.117792889355524,5.0573563031875,3.7988318931159193,2.141171293307325
2025-04-29,41.35612112188218,14.957015641761625,10.16910051504647,9.596677505414346,6.736509064627988,6.143561494316587,5.066787657855165,3.7982601012870663,2.175966897808572
2025-04-30,41.39193946102942,14.96527254948647,10.160511927687205,9.522564155133782,6.747307565836922,6.153620345162979,5.082800911012308,3.80611942754292,2.169863657107987
2025-05-02,41.39040100997768,14.964696584423601,10.146473090152416,9.494683713267197,6.755236559060282,6.1372518217771805,5.117106909104621,3.820958218129226,2.173192094107803
