date,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL,DBS BANK LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.
2025-03-24,26.921632280454627,17.78894619427594,14.580355392812011,18.487358108790705,6.219491995853218,5.795924026403764,5.875215131795873,4.331076869613862
2025-03-25,26.921907721463977,17.788616636057473,14.580504567563537,18.487547256927222,6.219555628813329,5.795983325748891,5.874763681632857,4.331121181792713
2025-03-26,26.947134447831456,17.80477312364588,14.594166987137633,18.504870705944338,6.22538356008769,5.801414355633618,5.7870772327776825,4.335179586941704
2025-03-27,26.96107765231202,17.81347350846401,14.601718419180218,18.5144456459677,6.228604748452497,5.804416170420036,5.739353429586554,4.336910425616961
2025-03-28,26.959282173394044,17.81177494533448,14.600746014518725,18.5132126723728,6.330644138917354,5.804029624043827,5.7389712160779345,4.2413392153408385
2025-03-31,8.194799127997507,5.414080348800996,4.438181251946434,5.62745172843351,1.924322640921831,1.764247897851137,1.7443164123326065,1.2892376985362817
2025-04-02,26.959420278666723,17.81032936968758,14.600820810279114,18.513307510665143,6.348093869938206,5.804059356552605,5.722607861610693,4.241360942599935
2025-04-03,26.96356409490161,17.81306691861215,14.603065039483266,18.516153111328336,6.361878415383611,5.804951473487663,5.695308082902812,4.242012863900553
2025-04-07,26.99149899079864,17.830495914851475,14.618194163371326,18.535336287846018,6.36846947325036,5.810965541751355,5.701208557997182,4.143831070133643
2025-04-08,27.013528094298923,17.843508363469553,14.630124797987873,18.55046389678825,6.373667097628778,5.815708159469603,5.705861597587299,4.0671379927697195
2025-04-09,28.630696270956403,18.90953606061275,15.505959015615545,13.676653538112129,6.755227461121964,6.163866242611891,6.04744370281322,4.310617708156095
2025-04-10,28.648151997545295,18.919976210172187,15.515412777358314,13.684991998432933,6.759346026821213,6.167624263822528,6.051130742864186,4.25336598298334
2025-04-11,28.646748518788723,18.916871974397438,15.514652674150458,13.684321567908992,6.759014885093196,6.167322110663276,6.056277652536594,4.254790616461322
2025-04-14,28.647684156013337,18.915312408733207,15.515159401347066,13.684768514292598,6.759235642640045,6.167523542813217,6.056475457841116,4.253840876319414
2025-04-15,28.651427316172374,18.915061796520714,15.517731065667073,13.686556591821283,6.760118817050417,6.168329403010488,6.057266808287263,4.243508201470389
2025-04-16,28.65610764215679,18.918151648005114,15.52081046291898,13.682802698337332,6.761223109671098,6.16933702444822,6.054989206695869,4.236578207766593
2025-04-17,28.655639540749966,18.917842617430846,15.521101432897138,13.682579187898567,6.761112664174138,6.169236247490777,6.063057865473063,4.229430443885505
2025-04-22,28.658916571787472,18.920006043493345,15.523420977737166,13.684143914332541,6.7618858584355,6.169941755341404,6.063751230867303,4.217933648005264
2025-04-23,28.659384780264542,18.920315144753104,15.52367458806736,13.68436747589552,6.761996329194991,6.1700425553498635,6.06929605290152,4.210923073573099
2025-04-24,28.659540853156578,18.920418180750758,15.520491654758251,13.684441998039807,6.762033153583621,6.170076156084596,6.072051998265071,4.2109460053613175
2025-04-25,28.679375936627032,18.863213613746137,15.532323198087363,13.693912912129754,6.766713113137703,6.174346426016764,6.076254426309526,4.213860373945722
2025-04-29,28.679532227330746,18.86331641043657,15.531862884282852,13.693987538275401,6.766749988917588,6.1743800736438965,6.076287539375945,4.213883337737006
2025-05-02,28.684690776354476,18.866709329877587,15.53465657964313,13.69154514855839,6.767967115168898,6.175490651112475,6.0697496814464715,4.20919071783857
