date,HAITONG INTERNATIONAL SECURITIES CO LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,SPDB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,MORGAN STANLEY HONG KONG SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL
2024-11-06,37.45793717043364,21.27690496962279,20.349355366503552,13.41994774263224,0.0,2.13337538727094,2.6034951931207297,2.0628158179125395,0.0,0.6961683525035688
2024-11-07,37.40727851454012,21.248129775665074,20.32042400225782,13.401798411244616,0.0,2.1297848786552094,2.5999741885734524,2.061965613424113,0.0,0.8306446156395961
2024-11-08,37.419946829042914,21.245212911335535,20.32730569834246,13.406337051956227,0.0,2.132857948803597,2.612613689249319,2.032560887524696,0.0,0.8231649837452519
2024-11-11,37.416924128973335,21.238558390996445,20.319784680830658,13.406429922464163,0.0,2.116459557878213,2.614754257315944,2.0522325252870623,0.0,0.8348565362541774
2024-11-12,37.41032604398652,21.234813192359113,20.31620149837088,13.404065838134485,0.0,2.112559550510766,2.628635459121684,2.0805552084376076,0.0,0.8128432090789383
2024-11-13,37.408127199406565,21.233565086319096,20.315007385026412,13.403277995294438,0.0,2.1126704874803472,2.628480957371948,2.0799627096137008,0.0,0.8189081794874866
2024-11-14,37.40062404945805,21.229306155581,20.31093269436354,13.400589627494996,0.0,2.1113065038600896,2.6279537487615077,2.100308235351353,0.0,0.818978985129464
2024-11-15,37.40782182914917,21.23966572470127,20.320844111609226,13.407128905485571,0.0,2.1132774811063544,2.6304120149563603,2.066174762530619,0.0,0.8146751704614285
2024-11-18,37.34006315366326,21.201193246302438,20.284035941167037,13.382843896300765,0.0,2.104754650984039,2.6209524729553975,2.2712674119098346,0.0,0.794889226717234
2024-11-19,37.335580151375176,21.198647856985815,20.28160066463412,13.381237168439558,0.0,2.1028589236099546,2.620637804608832,2.2874602652394347,0.0,0.7919771651071106
2024-11-20,37.752527896831346,21.435385263900436,20.508096881837,12.34397180336994,0.0,2.1261054098711485,2.6499039635879793,2.351146219578889,0.0,0.8328625610232654
2024-11-21,37.74598808781086,21.431672046965943,20.50454429756113,12.34183347720622,0.0,2.1266863046577758,2.6494449250332144,2.366400677741538,0.0,0.8334301830233232
2024-11-22,37.73795081074186,21.4271085875092,20.500178252001273,12.33920552281369,0.0,2.130978440283672,2.648880777052984,2.3603807682724125,0.0,0.8553168413249049
2024-11-25,37.717280070436765,21.415372014971844,20.488949400096185,12.332446795658303,0.0,2.136213413283929,2.647429868207503,2.3688097487752904,0.0,0.8934986885701839
2024-11-26,37.70445055497875,21.408087586036558,20.481980093387,12.328251919556298,0.0,2.1390423513768257,2.6429737760538963,2.3926559519387807,0.0,0.902557766671894
2024-11-27,37.6981900081303,21.405071202773076,20.479094197965075,12.326514878234473,0.0,2.1494061693114848,2.6378612908914834,2.4144669091843185,0.0,0.8893953435097867
2024-11-28,37.69553213871809,21.403562061777087,20.47765034195908,12.325645810864215,0.0,2.153283422070371,2.6310396502225455,2.4244279125162205,0.0,0.8888586618723826
2024-11-29,37.682467126352606,21.396143734268836,20.470552929089315,12.321373826737844,0.0,2.1570383182795436,2.627758692360183,2.4466385529337513,0.0,0.8980268199779234
2024-12-02,37.683806252967855,21.396904091743366,20.47128039372597,12.321811692962806,0.0,2.1616163426281667,2.6278520753542316,2.4467254994384255,0.0,0.8900036511791809
2024-12-03,37.6637115054177,21.385494273340417,20.48475330876325,12.31524113335244,0.0,2.165673001469264,2.6264507831466744,2.476724145479668,0.0,0.881951849030586
2024-12-04,37.6489040178494,21.37353614532664,20.453030253087707,12.29335737432466,0.0,2.1645848724113743,2.6254181940638213,2.548912769401174,0.0,0.8922563735352221
2024-12-05,37.65262841768837,21.375650512176207,20.455053559331766,12.283211016795335,0.0,2.164799002935504,2.625677912304081,2.5501615028634235,0.0,0.892818075905309
2024-12-06,37.655725961256266,21.377409008502653,20.45673632152517,12.28422151149058,0.0,2.1640301424402564,2.625893917190603,2.5393038105617443,0.0,0.8966793270327251
2024-12-09,37.661802192233644,21.38085852571465,20.460037276473187,12.286203727086633,0.0,2.1617748020042526,2.6263176386182385,2.5212095275264983,0.0,0.9017963103428915
2024-12-10,37.66577085558333,21.38311156260287,20.462193280576706,12.287498402423454,0.0,2.1527673710407274,2.626594390391927,2.5196991974470677,0.0,0.9023649399339161
2024-12-11,37.63101329035472,21.363379458943623,20.44331099032976,12.286569252148334,0.0,2.143210187827069,2.6241705975482024,2.607050557778911,0.0,0.9012956650693751
2024-12-12,37.640546184981645,21.368791347368884,20.44848980196559,12.270040450009802,0.0,2.1397302000541987,2.6248353668329534,2.601073176197796,0.0,0.9064934725891319
2024-12-13,37.63097678878407,21.36335873675635,20.44352774264219,12.245392058372248,0.0,2.130196096422741,2.6241680521384434,2.658483331555183,0.0,0.9038971933287725
2024-12-16,37.60980312909845,21.351338307678127,20.433916462342676,12.215566450213199,0.0,2.1256872231480077,2.6222186249407575,2.7378447522627507,0.0,0.9036250503160365
2024-12-17,37.601534645477116,21.346644233888785,20.429424082975288,12.205788959808261,0.0,2.123328717028929,2.621642132379032,2.764901282089145,0.0,0.9067359463534387
2024-12-18,37.59175941064111,21.34109476729615,20.424113065224063,12.200016142186653,0.0,2.1182863429880863,2.6209605865926275,2.797978468461368,0.0,0.90579121660994
2024-12-19,37.15470132992416,21.092973953968297,20.1866534784268,13.211863373431,0.0,2.0917895262517816,2.5904881633389634,2.7564151202762366,0.0,0.9151150543827674
2024-12-20,37.156285293620954,21.093873180817248,20.187514067400073,13.214996190873988,0.0,2.0844035758399224,2.5905985999475445,2.753437460960713,0.0,0.9188916305395544
2024-12-23,37.163409157948024,21.09791744653125,20.191384559570658,13.210520587982183,0.0,2.080831289909687,2.591095287730139,2.745072935932851,0.0,0.9197687343952075
2024-12-27,37.18458234888476,21.10993760949757,20.202888241559027,13.22061857868076,0.0,2.07827639673797,2.5925715181542426,2.6952742868195765,0.0,0.9158510196660927
2024-12-30,37.20302032550122,21.120404972889396,20.21290584448618,13.188581920811721,0.0,2.068547899885632,2.5938570448432277,2.6952073895127997,0.0,0.9174746020698183
2025-01-02,37.2098892732149,21.12430452072667,20.216637837001098,13.167857446792642,0.0,2.0607595376565344,2.594335959411504,2.702255188759352,0.0,0.9239602364372992
2025-01-03,37.21502574615619,21.12722053097808,20.219428552459863,13.177863990017686,0.0,2.043964414652708,2.5946940829296445,2.693737463324049,0.0,0.928065219481774
2025-01-06,37.22344087245178,21.131997854800332,20.223766584872536,13.186928309178924,0.0,2.0409163007912614,2.595280799664847,2.667990083579497,0.0,0.9296791946608254
2025-01-07,37.21557647762887,21.128469066809576,20.21949380187607,13.186014000261641,0.0,2.0414209873911924,2.5947324808526555,2.6848104087995295,0.0,0.92948277638046
2025-01-08,37.22280040526496,21.132804336685,20.22341861438437,13.177106763442344,0.0,2.0392144066205975,2.595236145217171,2.681394240984249,0.0,0.9280250874013052
2025-01-09,37.21797528832764,21.13006493365707,20.22079709320315,13.170718930564746,0.0,2.038014125155341,2.5948997299624263,2.7043048207232916,0.0,0.9232250784063343
2025-01-10,37.224016810865024,21.13349493656626,20.22407949640795,13.1677083904302,0.0,2.0360047167723434,2.595320955058079,2.6913192795244867,0.0,0.9280554143756602
2025-01-13,37.22654325812045,21.134929297090846,20.22545213360604,13.157368209749531,0.0,2.033568469768256,2.595497103202895,2.6940763767688,0.0,0.9325651516931845
2025-01-14,37.22922789698737,21.136453469030403,20.226910717459038,13.120868063108219,0.0,2.0344459638819803,2.595684280732486,2.7221388099559722,0.0,0.9342707988445291
2025-01-15,37.23044785986911,21.13714608851623,20.227573532179658,13.105615734785065,0.0,2.0352148224355733,2.5957693385930454,2.7285477385733006,0.0,0.9396848850480225
2025-01-16,37.23218644512723,21.138133149717497,20.22851811821534,13.10084401753257,0.0,2.0336713385311604,2.5958905556765077,2.730325384125413,0.0,0.9404309910742761
2025-01-17,37.25077531143034,21.148686758531106,20.23861758469077,13.10504294165261,0.0,2.035623454064341,2.5971866026478043,2.6838694034014248,0.0,0.9401979435816058
2025-01-20,37.251197723806406,21.148926578157674,20.238847084411805,13.07708821911428,0.0,2.0351781485819833,2.583164389093396,2.7356938059229696,0.0,0.9299040509114863
2025-01-21,37.26140762764025,21.156831457633878,20.244394199540068,12.951830189433933,0.0,2.036907248444096,2.583872389415834,2.797819365845494,0.0,0.966937522046443
2025-01-22,37.26393915315382,21.16295433488408,20.245769595792808,12.940996405815394,0.0,2.039388380311643,2.5840479366990436,2.8083175274075094,0.0,0.954586665935699
2025-01-23,37.28105779679266,21.175254566809166,20.255070279584718,12.888345821821268,0.0,2.04407536715731,2.5901570448592404,2.8107795482873223,0.0,0.9552595746883146
2025-01-24,37.286483145396026,21.1783361086049,20.25848674350262,12.872640187431358,0.0,2.046482578718181,2.5978008827888592,2.8046061803893547,0.0,0.9551641731687082
2025-01-27,37.236826081610246,21.150131410861732,20.23103886651458,12.851282903072681,0.0,2.056164647437007,2.7418267650009693,2.7893718952102513,0.0,0.9433574302925339
2025-02-03,37.22908063544764,21.148306686720858,20.226830709191752,12.832694007004033,0.0,2.055034788801831,2.7447672818094593,2.8166138533020284,0.0,0.9466720377224038
2025-02-04,36.01125719646328,21.120187094634204,20.200159908485343,13.988012929327173,0.0,2.0499875827885683,2.8858626684815856,2.806121252220112,0.0,0.9384113675997255
2025-02-05,36.007947776156065,21.118246157785432,20.19830352177145,13.909598099605128,0.0,2.051668991845441,2.908969985164137,2.8664728891800815,0.0,0.9387925784922677
2025-02-06,36.00232165561194,21.11518019170635,20.195147604885907,13.882186387359324,0.0,2.049011538032391,2.9150587532471093,2.900578463887256,0.0,0.9405154052697215
2025-02-07,36.008146141592725,21.11859622337744,20.198414792908665,13.808446121440237,0.0,2.0477069429926864,2.915530353912308,2.9335097688319953,0.0,0.969649654943942
2025-02-10,35.99355524226953,21.110272366307814,20.190230171696218,13.696548298047809,0.0,2.0639323139582775,2.9701869590338656,2.98569193624194,0.0,0.9895827124445443
2025-02-11,35.98943854895525,21.107857919706802,20.187920953143,13.667416377528255,0.0,2.070704409319436,2.982929136417991,2.996320549980274,0.0,0.9974121049489928
2025-02-12,35.96436859029561,21.09338779497686,20.173858206845054,13.617043344352222,0.0,2.0800003230842727,2.9883214081329217,3.076381715033917,0.0,1.0066386172791504
2025-02-13,35.96371794242484,21.09300618483344,20.173493232332728,13.6128285432881,0.0,2.080079411930498,2.988267345041102,3.086188821494576,0.0,1.0024185186547125
2025-02-14,35.95286608916749,21.086874854447814,20.167405992170405,13.608720947460387,0.0,2.078284920798755,2.9887658582635366,3.115432028751511,0.0,1.0016493089400966
2025-02-17,35.95329819165897,21.085027953968805,20.167648375805534,13.614718768404732,0.0,2.0724756354304854,2.9878682968477657,3.103999309969998,0.0,1.0149634679137072
2025-02-18,35.94185391864711,21.078316391233127,20.161228823618988,13.60455266904648,0.0,2.066216836886708,2.9894834890380713,3.090749226773108,0.0,1.067598644756408
2025-02-19,35.931994153618426,21.07253407273369,20.155698085573572,13.606651400426212,0.0,2.0782445627063355,2.991928649197284,3.093544210181732,0.0,1.0694048655627544
2025-02-20,35.932419888060416,21.07278374725764,20.155936897114085,13.59515086581392,0.0,2.09016417229727,2.9907979234988518,3.0958945549061485,0.0,1.0668519510516716
2025-02-21,35.93355467048028,21.073449247232546,20.156573442131588,13.531438559373854,0.0,2.1001429830615894,3.0251790061521797,3.114175902539241,0.0,1.0654861890287255
2025-02-24,35.934111192631754,21.0737756229953,20.156885617749097,13.514154678385243,0.0,2.1071728889391625,3.0277915646569684,3.1262036477334116,0.0,1.0599047869090656
2025-02-25,35.93177039566298,21.072869310136515,20.15557257075314,13.49344972986993,0.0,2.144585783747961,3.0261949453840695,3.120152906392854,0.0,1.0554043580525527
2025-02-26,35.928271921167436,21.07058435521903,20.16200562728095,13.4886378271364,0.0,2.1404124399152615,3.0247342613318433,3.1375146276423584,0.0,1.0478389403067192
2025-02-27,35.91863892631254,21.06516811048994,20.173153177884856,13.485021288632307,0.0,2.135175646792107,3.0239232774459284,3.149962702596487,0.0,1.0489568698458342
2025-02-28,28.429070611994238,16.67276850036611,15.973210489642629,10.627061767779956,0.0,1.6899598939757188,2.3976346967487068,2.5173224108049697,0.0,0.8339244484729669
2025-03-03,35.91475829244459,21.063986038823998,20.197898867159495,13.451159764334438,0.0,2.126429929590971,3.037974671445023,3.132762608619731,0.0,1.0750298275817554
2025-03-04,35.91378706268677,21.062250782214967,20.197352662719936,13.45382664981971,0.0,2.114949242608775,3.042321913977389,3.1360582200364298,0.0,1.0794534659360162
2025-03-05,35.9115266451118,21.060925121912042,20.196081439196583,13.459973209683627,0.0,2.1143499044690985,3.0416642069032074,3.123972149455203,0.0,1.091507323268439
2025-03-06,35.91535273608821,21.063168997990054,20.198233172976018,13.464671172836216,0.0,2.1089798996537823,3.0419882723234917,3.1092211794471467,0.0,1.0983845686850748
2025-03-07,35.920544854411965,21.065980833977292,20.201153139190343,13.445166054693619,0.0,2.10532089447937,3.0438270589252436,3.1008102036479888,0.0,1.117196960674172
2025-03-10,35.922028903651714,21.066851170242177,20.223906635006244,13.408412790260693,0.0,1.7642660067221643,3.0446523529896625,3.4402805007885213,0.0,1.1296016403388196
2025-03-11,35.91676601599352,21.06376469449443,20.227471732336152,13.417173035604893,0.0,1.7598109072368342,3.046770885773831,3.4320453646895834,0.0,1.1361973638707576
2025-03-12,35.91463813675824,21.06415757560364,20.22784901491816,13.290589766778767,0.08066985280099684,1.764506728482405,3.037734869431262,3.357967722541702,0.11517603261182784,1.1467103000729906
2025-03-13,35.87717990678836,21.049175292655235,20.206751783830615,13.350093562927379,0.1267012410286409,1.768227613767356,3.0459790023110607,3.1403711939707057,0.2676097903343904,1.1679106123862495
2025-03-14,35.84869967999501,21.03110062433369,20.1894004942304,13.259509723892593,0.2594679693296015,1.7611242976559855,3.0394074436669034,3.1376745957929435,0.33742471347795705,1.1361904576249142
2025-03-17,35.82887356889205,21.019605827083335,20.15138651495952,13.258077069495563,0.29351534205739543,1.7622549498961053,3.037048480982633,3.113864609080394,0.40654898408583773,1.1288246534671702
2025-03-18,35.822997763642256,21.017386578163816,20.12205000290124,13.199701318509153,0.3588322949688719,1.7588131217430838,3.0178908782339953,3.093164033388389,0.49394672359940633,1.1152172848497894
2025-03-19,35.91530028292337,21.07154055329089,20.173897029233952,13.034365222632854,0.3942636880987751,1.782696723360872,3.0049161382774523,3.043634068165811,0.4858932738012107,1.0934930202148168
2025-03-20,35.89709398586441,21.060858901633214,20.163670413856725,12.631596650743173,0.5944747616409923,1.7810939252144669,3.0054902004686466,3.25427742214346,0.5453041717914238,1.066139566643489
2025-03-21,35.86218187322514,21.04037593221672,20.14406001494848,12.456345122407031,0.7356774801474376,1.7712133762537041,2.981381529042621,3.375840037026554,0.5692188097976218,1.063705824934697
2025-03-24,35.819568919890614,21.015374872300455,20.120123995315893,12.441543969055674,0.8073535181533503,1.7865486981486722,2.975513599120677,3.393686795222685,0.6127236521699533,1.0275619806220204
2025-03-25,35.61956095982768,20.898030013472948,20.007778004622466,12.372073344357498,0.9136066719398027,1.8681418128579264,2.9718481584647556,3.689392549386825,0.6375129320521479,1.022055553017952
2025-03-26,35.65948657858235,20.921454411656367,20.00543472604377,12.385941080798965,0.9766709763961474,1.8262520343183708,2.9784201827716927,3.5344457523928736,0.6643862769037551,1.0475079801357114
2025-03-27,35.86147347028356,21.03996031154269,20.11875199348508,12.456099066225697,1.0774202921330835,1.7714111933536374,2.994825310739344,2.952414458192044,0.6730384754876285,1.054605428557232
2025-03-28,35.842369298696106,21.028751876052215,20.108034305308447,12.449463436653232,1.1201249394896362,1.7625563806884077,2.9969527948031676,2.95222597794225,0.6824525233741385,1.0570684669924006
2025-03-31,28.425379986772796,16.677197250631835,15.947007050570422,9.873251566301345,0.8791069277464156,1.3978243026194581,2.377151726769729,2.3210903915310483,0.549165032949902,0.8377719252663155
2025-04-01,35.830866072408725,21.022002922338928,20.10158084608312,12.445467914095145,1.1551215644898547,1.7640841613151548,2.994595318552585,2.9226622514691902,0.707587555211063,1.0560313940362345
2025-04-02,35.858877623508775,21.038437325791374,20.117295689757952,12.45519742662591,1.2200412722899063,1.7733780599703315,3.001592165499732,2.897052134112966,0.7197801209540909,0.9183481814889679
2025-04-03,35.8506610345274,21.034178299681592,20.11255551046353,12.452262645039951,1.228830385624081,1.7704001408034817,2.9987903119058945,2.847552244928238,0.8452863561717162,0.8594830708541158
2025-04-07,35.847832218117084,21.03312055690135,20.11109907399628,12.451360923256926,1.2373518991939065,1.7693410738332278,3.006485506557672,2.818865537879035,0.8440615644867968,0.8804816457777216
2025-04-08,35.804549305938465,21.00772502658399,20.086816798578926,12.436327066870117,1.292339663732499,1.7672047595967966,3.000298668761261,2.7739629255154585,0.9611195161032164,0.8696562683192707
2025-04-09,35.64118755198606,20.91210660358998,19.9951687346556,12.489025334807062,1.374365617327836,1.7577534671447088,3.0060449863624115,3.0138408092458184,1.0074053700076429,0.803101524872882
2025-04-10,35.18560714992661,20.644799406811607,19.739582217003967,12.345374647895097,1.4691791483327685,2.873716241476144,2.9701330646313093,2.965056835961693,1.0134869218209723,0.7930643661398278
2025-04-11,35.192709832054526,20.649061247910204,19.74343874382519,12.327681929822887,1.514473153274363,2.873592294748067,2.9668294899318157,2.9052044373007897,1.034931872730859,0.7920769984012999
2025-04-14,35.19941863855763,20.653226095658283,19.747202446900925,12.090329867695,1.508363708813953,2.8773391639729278,2.9669380476750145,3.0193425469212736,1.227530653499251,0.7103088303057374
2025-04-15,35.23220127592433,20.671088968693528,19.765593812493375,11.758512854094977,1.6261860471288476,2.8855081815158288,2.957807932863062,3.1668874277123136,1.2142646588195574,0.7219488407541784
2025-04-16,35.2214772314349,20.687338916206098,19.7688517988888,11.432613562363397,1.7839274307467172,2.883505361336433,2.950753274790134,3.2551822514521898,1.2884428444319087,0.72790732834942
2025-04-17,35.17102745190239,20.636244916339425,19.75834487315245,11.167366428347513,2.0596973444966693,2.8793751481484864,2.9134199748297727,3.2703928548352503,1.4425416054240057,0.70158940252404
2025-04-22,35.161357344356965,20.633736652728516,19.76104304476988,10.958204079098898,2.282060685001958,2.876944164557335,2.831998845825609,3.0095899405742332,1.8243702105167199,0.6606950325698876
2025-04-23,35.2056696416651,20.656997687961567,19.798289370520692,10.514889746806128,2.6869776363681006,2.8763071638507065,2.848138811148048,2.8772890672128906,1.9736349004796316,0.5618059739871377
2025-04-24,35.278471932140256,20.700829483064258,19.84051861261725,10.422792859978657,2.908015657932702,2.889691677731488,2.725716906828768,2.878873314345567,1.8798113188920673,0.47527823646899464
2025-04-25,35.24896860933345,20.683746274692012,19.83605550701117,10.499898121484303,2.949524463787987,2.879224260052926,2.7767613549459935,2.7254421924879075,1.9484987030331253,0.4518805131711189
2025-04-28,35.21787428364907,20.665271775493935,19.824502505452983,10.438273504655868,3.067195808629138,2.876227084828686,2.771568002619578,2.60433803445191,2.0995222837954937,0.4352267164233478
2025-04-29,34.70621499740702,20.365038487093667,19.539638927712144,10.286622115137702,2.9741874922950453,2.8344401136605613,2.737385586464363,2.6474381032492986,1.9606337882005598,1.948400388779642
2025-04-30,28.421689361551362,16.677381781892908,16.0016283038477,8.436860230117864,2.5107323381439404,2.3211858864586534,2.2387532809658217,2.1412333995677537,1.6286729102203745,1.557021266858776
2025-05-02,34.59926820585897,20.298330180530577,19.475634323716527,10.27089465497242,3.1823034657925993,2.9170428961727666,2.69136055547454,2.560006931577562,2.1208618552812135,1.8842969306228265
