date,BANK OF CHINA (HONG KONG) LTD,CMB INTERNATIONAL SECURITIES LTD,SOLOMON JFZ (ASIA) HOLDINGS LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CHINA SECURITIES (INTERNATIONAL),VICTORY SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,UOB KAY HIAN (HONG KONG) LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD
2024-11-25,48.1652502282576,37.392870639314374,3.5737830628722116,2.030734092996698,1.84867969183155,1.4589177693370738,1.6602809706257982,1.5165683297060373,1.2650022480960144,1.087912966962643
2024-11-26,48.157332877264025,37.39400526318693,3.5738915033184564,2.0307957122129108,1.84873578691265,1.458962037747091,1.6606071974357137,1.5226830116021823,1.2650406324651464,1.0879459778548928
2024-11-27,48.15693435690622,37.39369581348391,3.573861927998654,2.0307789066012725,1.8487204879165622,1.4589499642779316,1.661420993542443,1.5226704108175801,1.265030163769823,1.0879369746856045
2024-11-29,48.157465718849046,37.39410841422609,3.5739013618671676,2.0308013141452674,1.848740886634282,1.458966062281217,1.6614393256040405,1.5215838153796926,1.265044122068758,1.0879489789444357
2024-12-02,48.156801518252685,37.393592664721034,3.5738520696674962,2.0307733047925365,1.8487153883074683,1.458945939832617,1.662243946574277,1.5221145199463757,1.2650266742432184,1.0879339736622882
2024-12-03,48.162647112376476,37.39813174868544,3.5742858876952535,2.0310198136162745,1.8489397977256552,1.459123036432556,1.6668597818350357,1.5057465556530327,1.2651802316278504,1.0880660343524295
2024-12-04,48.16292299118843,37.39813174868544,3.574561766507209,2.0310198136162745,1.8489397977256552,1.459123036432556,1.6663080242111246,1.5057465556530327,1.2651802316278504,1.0880660343524295
2024-12-05,48.16332160838678,37.39844127181185,3.574591351127664,2.0310366232153942,1.8489551003517484,1.4591351127663976,1.6663218152976067,1.5049313745775572,1.2651907028070901,1.0880750396579075
2024-12-06,48.16252438058822,37.397822230682436,3.5745321823764553,2.0310030042953975,1.8489244953528599,1.4591109602986088,1.6665701098816215,1.504906464062944,1.265169760621936,1.089436411839517
2024-12-09,48.169168752121095,37.40298153303663,3.5612295857694294,2.031283195973854,1.8491795679729381,1.4593122552982498,1.6668000253841422,1.5051140768863591,1.2653443000184863,1.0895867075388144
2024-12-10,48.169168752121095,37.40298153303663,3.5612295857694294,2.031283195973854,1.8491795679729381,1.4593122552982498,1.6731460609053863,1.498768041365115,1.2653443000184863,1.0895867075388144
2024-12-11,48.16956747271182,37.40329113644641,3.5612590638692376,2.031300009933007,1.8491948745681899,1.459324334764422,1.6731599103822,1.4979526968115047,1.2653547739137154,1.08959572659949
2024-12-12,48.166776567186005,37.401124020206986,3.5610527274182022,2.0311823180640585,1.8490877337225375,1.4592397827004626,1.6774773830249219,1.4978659066516944,1.265281460288206,1.0909121007369313
2024-12-16,48.16489713932545,37.40287833303903,3.5612197598446054,2.031277591382659,1.8491744658308318,1.4593082288539643,1.6797633763023134,1.4951770263111426,1.2653408087586087,1.0909632703514038
2024-12-17,48.16263805390552,37.401124020206986,3.5610527274182022,2.0311823180640585,1.8490877337225375,1.4592397827004626,1.6843749051590706,1.495106897798035,1.265281460288206,1.0909121007369313
2024-12-19,48.16250517312733,37.40102083045937,3.561042902469306,2.0311767140295216,1.8490826320871845,1.4592357566560905,1.684370257966616,1.4953786729204028,1.2652779693750862,1.090909090909091
2024-12-20,48.16263805390552,37.401124020206986,3.5610527274182022,2.0311823180640585,1.8490877337225375,1.4592397827004626,1.6843749051590706,1.495106897798035,1.265281460288206,1.0909121007369313
2024-12-27,48.16542871963535,37.40329113644641,3.5612590638692376,2.031300009933007,1.8491948745681899,1.459324334764422,1.6844725021245601,1.4891233569150286,1.2653547739137154,1.0912512278300792
2024-12-30,48.16394781572151,37.40535529017019,3.5614555970066886,2.031412110107945,1.8492969250126927,1.4594048696496766,1.683185801637933,1.489205536301627,1.2654246043133706,1.0913114500783647
2025-01-03,48.132970165605585,37.40958751762716,3.5618585577605026,2.0553747995816396,1.8495061636407288,1.4595699939564033,1.683376245629431,1.4893740324036129,1.2655677807305854,1.0928147430643518
2025-01-06,48.13230602805956,37.409071341052844,3.5618094113231704,2.0553464395703864,1.849480644199883,1.459549854845297,1.6855606945348978,1.488525603523451,1.265550318457276,1.0927996644332343
2025-01-07,48.13043358264565,37.413407667043856,3.562222283553666,2.0555846879916095,1.8496950293930947,1.4597190406535479,1.6816162062208484,1.4886981480970385,1.2656970165318908,1.0929263378687937
2025-01-08,48.130699255922806,37.41361418383343,3.562241946523592,2.055596034532247,1.8497052394515465,1.45972709809896,1.6838334326908215,1.4859464352741163,1.265704003002804,1.0929323706696696
2025-01-09,48.137076294578776,37.41857127084023,3.562713922932538,2.0558683890913105,1.849950314673733,1.4599205034779728,1.673843436016341,1.4831069890692283,1.2658717014463952,1.093077177873468
2025-01-10,48.1475755174613,37.42673267053377,3.54140380617392,2.0563167964748854,1.8503538090728628,1.4602389281089783,1.6744846093743528,1.483430470926364,1.2661478019110934,1.0933155899624796
2025-01-13,48.14380250621861,37.4248727979482,3.5412278207382824,2.0562146104980688,1.8502618581576338,1.4601663634431103,1.680751147786284,1.4833567537870735,1.2660848823501805,1.0932612590725501
2025-01-15,48.143137947789214,37.42435619947877,3.5411789389990727,2.05618622730686,1.8502363178585626,1.4601462078713723,1.6807279473474976,1.4833362781041566,1.2660674058041432,1.0946265294403463
2025-01-17,48.143270858007355,37.42445951803171,3.5411887152389547,2.0561919038824152,1.850241425861969,1.4601502389412047,1.6804565143571777,1.4833403731955177,1.2660709010747524,1.0946295514089388
2025-01-21,48.143270858007355,37.42445951803171,3.5411887152389547,2.0561919038824152,1.850241425861969,1.4601502389412047,1.6760393459277847,1.4833403731955177,1.2660709010747524,1.0990467198383318
2025-01-23,48.14300503830492,37.42425288149631,3.5411691628131687,2.0561805507626474,1.8502312098833598,1.4601421768237972,1.6771343778038512,1.482780040030368,1.2660639105528333,1.099040651528746
2025-01-24,48.14273922153788,37.42404624724276,3.5411496106032954,2.0561691977682504,1.8502209940175638,1.4601341147954183,1.6774011876530466,1.4827718530093008,1.2660569201081089,1.0993106532643895
2025-01-27,48.14260631425511,37.423942930971656,3.541139834579326,2.056163521318065,1.85021588612697,1.460130083814614,1.677672626080811,1.48276775953267,1.2660534249146946,1.0993076184060868
2025-02-03,48.14406833472752,37.425079441329366,3.541247373811831,2.0562259639939593,1.8502720744746934,1.4568614946289102,1.6777235745423325,1.4828127890187373,1.266091873103692,1.0996170803689502
2025-02-04,48.14499875762679,37.42580271113442,3.541315811269705,2.0562657022169457,1.850307832472875,1.456889649650755,1.683277656608045,1.4753872063167777,1.2661163413489414,1.0996383313547389
2025-02-05,48.1425648756326,37.42755933990994,3.5414820275378047,2.0563622157247656,1.8503946790799382,1.45695803066321,1.6833566634363448,1.4754564555361367,1.2661757681677999,1.0996899443114583
2025-02-06,48.13353289444616,37.434277382582955,3.537975522467194,2.056731321521672,1.8507268148279064,1.4572195466796272,1.68752485309062,1.4757212919188796,1.2664030398091282,1.0998873326558565
2025-02-07,48.13220374553347,37.43324368058585,3.5378778255803036,2.0566745273901113,1.850675709260006,1.4571793073358774,1.690239632405326,1.4756805416719592,1.2663680696309143,1.0998569606061777
2025-02-10,48.130239802061126,37.43386389493334,3.537384158262733,2.056708603492649,1.850706372262048,1.4572034506754443,1.6913722068196129,1.4757049915500424,1.2663890515060807,1.1004274684369237
2025-02-11,48.1145833908773,37.4431695770104,3.5382635163876013,2.0572198805663433,1.8511664392529044,1.4575656967976092,1.6940023533181234,1.4760718369691914,1.266703863087708,1.1012534457328156
2025-02-14,48.11524788902792,37.44368669500631,3.5369313081259652,2.0572482923016158,1.8511920052370339,1.4575858268630002,1.6940257487494372,1.4760922226181301,1.2667213572093459,1.1012686548612434
2025-02-17,48.107009409029025,37.43727544124673,3.5280406739593317,2.069323582777086,1.8508750369374123,1.4573362533450798,1.6937356910679122,1.4758394803631052,1.2665044642487275,1.1140599670255924
2025-02-19,48.099951394105425,37.437585612655205,3.5280699041138264,2.0693407273209314,1.8508903716141576,1.4573483275153551,1.6909880252750653,1.4791657461004815,1.2665149573593744,1.1201449339401706
2025-02-20,48.10300685220936,37.439963764213296,3.528294018057132,2.069472178262395,1.85100794591146,1.4574409028013688,1.6828098201191473,1.480088269492616,1.2665954103178088,1.1213208386154174
2025-02-21,48.10154549772981,37.43882634968681,3.5281868295754575,2.069409308337292,1.8509517128622088,1.457396626197236,1.6827586968769677,1.4830812739585288,1.2665569315407474,1.1212867732349399
2025-02-24,48.10114696191799,37.43851615771901,3.528157597483478,2.0693921626570413,1.850936377169023,1.457384551226639,1.682744754713646,1.4838975163427575,1.2665464377345776,1.121277483035845
2025-02-25,48.09612320031375,37.43955015093475,3.5282550396738817,2.069449316029463,1.8509874971345874,1.4574248019067768,1.6838959668799731,1.483662314921964,1.2665814177647294,1.124070294440133
2025-02-26,48.085625695439575,37.42879941244847,3.5231003282888946,2.0865257978745433,1.8504559874758753,1.4570063034780951,1.6834124374276949,1.4882061731565155,1.2662177198693472,1.130650144540989
2025-02-27,48.07296239239787,37.42538941067988,3.5227793514331305,2.093237699260658,1.8502873991618214,1.4568735609335919,1.6840873075032994,1.4880705881053742,1.2661023593787097,1.1402099311456764
2025-02-28,48.0736260004583,37.42590603767438,3.5228279805305776,2.0932665947008497,1.8503129408711545,1.4568936718855687,1.683558387560773,1.4872628786142807,1.2661198368897515,1.140225670814364
2025-03-03,48.065663912727835,37.4197074549575,3.522244519956165,2.1094821803687314,1.8500064868923367,1.456652377100994,1.6832795519351642,1.4870165539971678,1.2659101385986657,1.140036823465436
2025-03-04,48.04875018978344,37.4211536072656,3.522380643469379,2.120605650715656,1.850077983740735,1.4567086720680185,1.6816883134808354,1.4870740224427546,1.265959061986722,1.1456018550468592
2025-03-05,48.04410831102155,37.41753843605951,3.522040354412211,2.1245411134726324,1.8498992519804576,1.4565679428082476,1.6815258494576169,1.4877584255706753,1.2658367606061443,1.1501835546109471
2025-03-06,48.04410831102155,37.41753843605951,3.522040354412211,2.1245411134726324,1.8498992519804576,1.4565679428082476,1.6820778934003147,1.4872063816279777,1.2658367606061443,1.1501835546109471
2025-03-07,48.04371047743125,37.41722859674352,3.522011189838059,2.125351580074691,1.849883933722153,1.4565558815654733,1.6820639648019695,1.4871940666808356,1.265826278730199,1.1501740304118488
2025-03-10,48.04238441304654,37.416195836081954,3.5219139780791213,2.133573279823794,1.8498328746932815,1.45651567886548,1.6803614654032673,1.4799767045815242,1.2657913403974022,1.1534544290276372
2025-03-11,48.04172140830454,37.415679477129956,3.5218653742119965,2.133543835631562,1.8498073462357993,1.456495578347704,1.6803382757212098,1.4813363215827418,1.2657738719542488,1.1534385108802456
2025-03-12,48.041191017686415,37.41526640022963,3.5218264920841706,2.1335202808629026,1.8497869239771247,1.4564794983329286,1.6797677140144407,1.4815959725319614,1.2657598975468656,1.1548058027335555
2025-03-13,48.04013027158313,37.41444027379112,3.5217487304040627,2.133473172885847,1.8497460808125414,1.456447339368514,1.6797306248620005,1.4837712519319939,1.265731949657761,1.154780304703025
2025-03-14,48.03906957232121,37.41361418383343,3.521670972157824,2.1334260669890264,1.8497052394515465,1.4564151818242035,1.6796935373473758,1.4851184562054272,1.265704003002804,1.155582786867148
2025-03-17,48.037743764109756,37.412581622683796,3.5215737791785573,2.1333671875431226,1.8496541902864179,1.4563749868906932,1.679647180257108,1.4850774691034339,1.2656690714195034,1.1583107485276178
2025-03-18,48.033147433226354,37.40814225911402,3.521155910491996,2.1413926226816526,1.8494347109809839,1.4562021739550364,1.6794478739227496,1.4840733923688052,1.2655188875796468,1.1614847356787468
2025-03-19,48.03274979027772,37.40783257538964,3.5211267605633805,2.141374895138858,1.8494194004150293,1.4561901187690405,1.679433970594728,1.4846130071967858,1.2655084109673718,1.1617510706874474
2025-03-20,48.03160253438418,37.40865841004923,3.521204494778904,2.141422169238581,1.8494602291542488,1.4562222663752566,1.679471046647681,1.4846457822813872,1.2655363489855842,1.1617767181049519
2025-03-21,48.02807145360566,37.41020694831949,3.5213502556842484,2.1428906532435885,1.8495367878993598,1.4562825469628353,1.6784366971059248,1.4838793358004863,1.265588736094668,1.1637565852837364
2025-03-25,48.022372821492034,37.40576814825444,3.5209324400392936,2.153673800509928,1.8493173364532398,1.4561097559629583,1.6776856767585346,1.483703270383329,1.2654385713181975,1.1649981788280483
2025-03-26,48.02197529297171,37.40545850383685,3.52090329381055,2.1536559724287887,1.8493020278305885,1.4560977023070747,1.6765680574602588,1.4845187868887741,1.2654280960356727,1.1660922664297322
2025-03-27,48.02157777103281,37.40514886454568,3.520874148064347,2.153638144642808,1.8492867194613836,1.4560856488507492,1.6762782483927046,1.4856102204685302,1.2654176209265748,1.1660826136144145
2025-03-28,48.018000369719424,37.40236234159316,3.520611858060849,2.1554090779914854,1.8491489555426184,1.455977176723127,1.6761533728620424,1.4841199987859959,1.2653233527482017,1.1728934959730932
2025-03-31,48.016543062729,37.40122721052399,3.5205050103739017,2.1553436630909815,1.8490928353860416,1.4559329890080785,1.6747229947468325,1.4857303668388293,1.265284951220589,1.1756169160817553
2025-04-01,48.01186370533867,37.40102083045937,3.5204855842185125,2.1567112705200717,1.8490826320871845,1.4559249551662299,1.674437853497034,1.4895847703131466,1.2652779693750862,1.1756104290246931
2025-04-02,48.002019639058496,37.401949558686795,3.513675329225998,2.1622829646756303,1.8491285478188173,1.4559611081527752,1.673927618564125,1.49596761955739,1.2653093882866453,1.1797782259733307
2025-04-03,47.991426703556485,37.39369581348391,3.5128999423481675,2.168701951059387,1.8487204879165622,1.4556398112109368,1.6735582214547569,1.5025336463266956,1.265030163769823,1.1877932588732791
2025-04-07,48.00220659219418,37.39070473038202,3.5126189491104673,2.167425182733416,1.8485726106743896,1.455523376086057,1.6734243552613433,1.494690387532754,1.2649289753137498,1.189904840711626
2025-04-08,48.004292082266744,37.39297378409392,3.512832112278224,2.1675567128607995,1.848684791243711,1.4556117044752406,1.6735259069644275,1.4881609144672963,1.2650057374878632,1.1913562538617706
2025-04-09,48.015422122693025,37.3859612350936,3.5121733278910967,2.1712870522565058,1.8483380952906265,1.4553387240896203,1.6685236461516397,1.4870544628181226,1.2647685026861852,1.1911328310295757
2025-04-10,48.01838895339057,37.384620900198286,3.512047411950613,2.1701060922370927,1.8482718299876726,1.455286548320643,1.6643271402529995,1.4870011499990348,1.2647231591052621,1.1952268145578295
2025-04-11,48.020582849831236,37.382249773875444,3.5118246597101193,2.169968452866818,1.8481546030135232,1.4551942465088574,1.6653246266187207,1.4869068366829183,1.2646429438108053,1.1951510070815594
2025-04-14,47.928678315215,37.28929184454909,3.5030918533515245,2.1645724219884688,1.8435588222349368,1.671086219796664,1.6614585625632676,1.4832093657849565,1.2614981734958848,1.1935544210202016
2025-04-15,47.92762361639856,37.28847127170301,3.5030147657505006,2.164524789296481,1.8435182536364236,1.671049446559426,1.6616970710560484,1.4845520762273616,1.2614704134850252,1.1940782958871554
2025-04-16,47.91944646959297,37.29452384555071,3.5035833665763376,2.164876129688983,1.8438174890298087,1.671320687236062,1.6603161065793637,1.4861686176871123,1.2616751722904658,1.1942721157681886
2025-04-17,47.92102852206354,37.29575511798676,3.5036990367922787,2.1649476027105177,1.8438783623542878,1.671375865607624,1.6603709216365452,1.4823659529043423,1.2617168262842082,1.1948617916599034
2025-04-22,47.921085717901526,37.29472905197767,3.5036026444152824,2.1676392018333734,1.8438276343047681,1.6713298833783148,1.6603252421708854,1.480949590489789,1.2616821144317616,1.194828919096629
2025-04-23,47.932392878364396,37.29175377979269,3.5033231365126873,2.167466273465525,1.8436805387442505,1.6711965492198333,1.660192785932789,1.4736789982173903,1.261581460859614,1.1947335988908208
2025-04-24,47.93226101955088,37.29165119266711,3.5033134991045713,2.167185217585066,1.8436754669021467,1.6711919518696716,1.660188218853246,1.4742251308756495,1.2615779903332205,1.1947303122584336
2025-04-25,47.92830559246086,37.28857384133376,3.503024401515089,2.167006378887779,1.8435233246135945,1.6710540431255725,1.6600512181502602,1.4741034760674803,1.261473883419568,1.2028838404260294
2025-04-28,47.92962399562076,37.289599568677396,3.5031207620766205,2.1643152065974753,1.8435740359197101,1.671100010177893,1.6600968825388616,1.474144025439231,1.2615085838149493,1.2029169291371073
2025-04-29,47.93173359155143,37.29124084980895,3.502999859703948,2.164410467736034,1.8436551798127736,1.6711735627219635,1.6601699507863457,1.474483999372794,1.2615641084185885,1.1985684300871762
