date,TIGER BROKERS (HK) GLOBAL LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,CHINA PA SECURITIES (HONG KONG) CO LTD,HANG SENG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,TOTAL_CCASS_PCT
2024-09-26,39.57235556498771,8.804477316456998,1.5255674678068851,4.790902754916294,6.482485459215901,2.010191218568555,1.9898088005242998,2.2083955763051892,1.7816900006067073,2.050699892188377,71.21657405157691
2024-09-27,39.57235556498771,8.794580853380985,1.5198396113641768,4.828356571766671,6.516375276501927,2.0759979248103395,1.9898088005242998,2.2083955763051892,1.715405972994697,2.049108820954291,71.27022497359029
2024-09-30,39.57235556498771,8.616158125190616,1.5198396113641768,4.8333207140170185,6.582500196990529,2.0739931750553913,1.985035586822043,2.2083955763051892,1.7344988278037254,2.049108820954291,71.17520619949069
2024-10-02,39.588266277328565,8.49857796099168,1.5198396113641768,4.962833912471595,6.443536035405484,1.9693006878525523,1.9320210933023072,2.2083955763051892,1.7925729278478533,2.042076286099632,70.95742036896904
2024-10-03,39.5354745337816,8.561966238957655,1.5198396113641768,5.046333330836412,6.580049947290037,1.9251007289696518,1.862968601742988,2.2083955763051892,1.6486128025877793,2.037780393767601,70.92652176560308
2024-10-04,39.439596581215596,8.440949360893098,1.5198396113641768,5.021894476680855,6.551601593624586,1.8616806295789954,2.022075725151558,2.2083955763051892,1.52237721087542,2.037780393767601,70.62619115945708
2024-10-07,39.424131368820284,8.428411719568501,1.5198396113641768,4.826033607764906,6.527576417989891,1.8454835244160033,2.044350722428758,2.2083955763051892,1.571986811954212,2.037780393767601,70.43398975437952
2024-10-08,39.41130733467356,8.387075688906956,1.5198396113641768,4.710139979074103,6.111543111701162,1.862539808045402,2.0467373292798863,2.2083955763051892,1.4668170033811472,2.037780393767601,69.76217583649917
2024-10-09,39.4300183323864,8.13390443413924,1.5198396113641768,5.095783824791796,5.555113679716711,1.7710850335101558,1.971447838482951,2.2083955763051892,1.491319500386067,2.037780393767601,69.21468822485028
2024-10-10,39.42537240438287,8.204802568330097,1.5198396113641768,5.0223399766264,5.591262818155139,1.7462006794090557,1.967692910370509,2.2083955763051892,1.5180176756940251,2.036984858150558,69.24090907878802
2024-10-14,39.417989833856716,8.140236897650901,1.5198396113641768,4.975339732371508,5.730067872616775,2.008377397361697,1.9827444442449593,2.2083955763051892,1.6022489868265222,2.032816251517253,69.6180566041157
2024-10-15,39.41821258382949,7.875196251476904,1.5198396113641768,5.092378932350853,5.665884059033758,2.1772536981475534,1.9886632292357584,2.2083955763051892,1.6283107336408458,2.032816251517253,69.60695092690177
2024-10-16,39.41942179796739,7.672843811925885,1.5198396113641768,5.104311966606495,5.7123433390690606,2.2447787613221504,1.995823049789144,2.2083955763051892,1.6410074820888496,2.032816251517253,69.5515816479556
2024-10-17,39.43994661688709,7.533052293299115,1.5198396113641768,5.139379176605744,5.805611934811164,2.3066077894787207,2.053547114161773,2.2083955763051892,1.6512221594116798,2.032657144393845,69.6902594167185
2024-10-18,39.43994661688709,7.506608689388611,1.5198396113641768,5.1506757823677525,5.824704789620192,2.3138630743061515,2.0583203278640303,2.2083955763051892,1.663791622160957,2.032657144393845,69.718803234658
2024-10-21,39.44697915174176,7.093471132745918,1.5198396113641768,5.208240739616973,5.800329578313999,2.467910591190329,2.090459966792561,2.2083955763051892,1.6739744780591055,2.0326253229691633,69.54222614909918
2024-10-22,39.451243222649104,6.8979284780767856,1.5198396113641768,5.243912556685174,5.9078859937381925,2.777214839096589,2.1135941425361673,2.2083955763051892,1.6840300482585269,2.0325935015444814,69.83663797025439
2024-10-23,39.45541182928241,6.831485343341366,1.5198396113641768,5.186793099381498,5.942221310969762,2.7828154098405706,2.1022020725001136,2.2083955763051892,1.6965040467337589,2.0314797516806213,69.75714805139947
2024-10-24,39.45541182928241,6.7527591386788055,1.5198396113641768,5.186602170833408,5.93270670498993,2.8690514707280155,2.1100301429718153,2.2083955763051892,1.6965040467337589,2.0314797516806213,69.76278044356813
2024-10-25,39.46212614989025,6.527145237685454,1.5198396113641768,5.2437534495617655,5.997495125641899,2.9747304220959876,2.11066657146545,2.2083955763051892,1.6965040467337589,2.0314797516806213,69.77213594242455
2024-10-28,39.4759684696268,6.43368571339526,1.5198396113641768,5.2076043111233385,5.964878165343142,2.990100170217256,2.132305140249015,2.2083955763051892,1.6965040467337589,2.0314797516806213,69.66076095603856
2024-10-29,39.454648115090045,6.289502838162414,1.5198396113641768,5.2122820605515505,5.9426349894906245,3.0018740973494897,2.132305140249015,2.2083955763051892,1.6805933343929018,2.0260701094847304,69.46814587244015
2024-10-30,39.45518907930964,6.199798241984662,1.5198396113641768,5.226538058808958,5.952817845388773,2.987045313447811,2.1460201742868343,2.2083955763051892,1.6802751201460848,2.0224742884956965,69.39839330953782
2024-10-31,39.44924437319505,6.095084148104339,1.5195248304375928,5.190491064062585,5.990589916569607,2.999947957294541,2.1740499786735623,2.2079381854064555,1.6796089623481811,2.0220554046044197,69.32853482069635
2024-11-01,39.44924437319505,6.093716110242294,1.5195248304375928,5.168920606609877,5.988903730367552,3.00265221818463,2.1826717986878457,2.2079381854064555,1.679481703012177,2.0220554046044197,69.31510896074789
2024-11-04,39.44924437319505,6.332327365250132,1.5195248304375928,5.102236714543686,5.960270379766611,2.9875401720341332,2.1826717986878457,2.2079381854064555,1.679481703012177,2.0220554046044197,69.4432909269381
2024-11-05,39.44711277931698,6.2695566977660695,1.5195248304375928,5.0659996186164955,6.039171168089203,2.944844664804731,2.166159899841303,2.2079381854064555,1.7055062372250316,2.021419107924399,69.38723318942827
2024-11-06,39.44905650660028,6.264243620487895,1.5195248304375928,5.0729352524287235,6.043879763521357,2.937686327154496,2.166159899841303,2.2079381854064555,1.7083059426171239,2.021419107924399,69.39114943641962
2024-11-07,39.45010639612231,6.274042589360216,1.5195248304375928,5.048533274749922,6.054187769737696,2.92470587488207,2.1640601207972345,2.2079381854064555,1.7083059426171239,2.0136244735941426,69.36502945770476
2024-11-08,39.44202542828605,6.228038339394707,1.5195248304375928,5.056009760740167,5.880796924432,2.932055101536311,2.151334187196816,2.2079381854064555,1.7083059426171239,2.0136244735941426,69.13965317364136
2024-11-11,39.446511319880194,6.228038339394707,1.5195248304375928,5.040515936581659,5.879397071735954,2.956170745709103,2.155311041446947,2.2079381854064555,1.7067152009170714,2.0136244735941426,69.15374714510382
2024-11-12,39.44546143035816,6.218334815024387,1.5195248304375928,5.095110191727452,5.878601700885928,2.9649198250593907,2.1918981005481486,2.2079381854064555,1.6986978627488083,2.013560843926141,69.23404778612246
2024-11-13,39.44482513367814,6.2191301858744135,1.5195248304375928,5.0654587664384785,5.878601700885928,2.9649198250593907,2.2008062540684414,2.2079381854064555,1.7146052797493305,2.0052571722518677,69.22106733385004
2024-11-14,39.44164365027804,6.233446861174883,1.5195248304375928,5.078471033544905,5.928105582591554,2.9780275366678213,2.2008062540684414,2.2079381854064555,1.7171504664694144,2.0052571722518677,69.31037157289097
2024-11-15,39.43687142517788,6.234878528704931,1.5195248304375928,5.062245468204372,5.928105582591554,2.9812090200679253,2.2065329241886293,2.2079381854064555,1.7142871314093204,2.0052571722518677,69.29685026844052
2024-11-18,39.436935054845875,6.266088880859956,1.5195248304375928,5.077452958856872,5.950630485064294,2.9963210662184223,2.2009653282384463,2.2079381854064555,1.7270130650097384,2.004461801401842,69.3873316563395
2024-11-19,39.43375357144577,6.2667569923739785,1.5195248304375928,5.0834023328150675,5.941754146378003,3.007010850442773,2.244233502479868,2.2079381854064555,1.7270130650097384,2.004461801401842,69.43584927819109
2024-11-20,39.433880830781774,6.287913856984673,1.5206065347936284,5.110635830719962,5.938254514637888,3.0054201087427206,2.2348481264495597,2.2079381854064555,1.793824216411933,2.004461801401842,69.53778400633044
2024-11-21,39.433880830781774,6.285464114766592,1.5205747199596271,5.099500638819596,5.927596545247537,3.0116558162069254,2.2348481264495597,2.2079381854064555,1.793824216411933,2.004461801401842,69.51974499545184
2024-11-22,39.433880830781774,6.299621715897058,1.5205747199596271,5.100105120665616,5.942549517228028,3.016905263817098,2.195874954798279,2.2079381854064555,1.8001871832121419,2.004461801401842,69.52209929316793
2024-11-25,39.4346762016318,6.301880569111132,1.5195248304375928,5.105004605101777,5.955593599168457,3.0222501559292736,2.195874954798279,2.2079381854064555,1.8001871832121419,2.004461801401842,69.54739208619876
2024-11-26,39.43480346096781,6.354438674880858,1.5195248304375928,5.107072569311845,5.9619565659686655,3.027340529369441,2.2044649599785613,2.2079381854064555,1.762900197762917,2.004461801401842,69.58490177548599
2024-11-27,39.43480346096781,6.359210899981014,1.5195248304375928,5.104622827093765,5.957184340868509,3.0304583831015433,2.2044649599785613,2.2079381854064555,1.7617866785728804,2.004461801401842,69.58445636780998
2024-11-28,39.43639420266786,6.37670905868159,1.5195248304375928,5.10083686184764,5.947576261000194,3.0477974676321127,2.2044649599785613,2.2079381854064555,1.7617866785728804,2.004461801401842,69.60749030762673
2024-11-29,39.43582153565584,6.357842862118971,1.5195248304375928,5.111653905407996,5.93803181079988,3.0496109131701723,2.18219457617783,2.2079381854064555,1.7617866785728804,2.004461801401842,69.56886709914946
2024-12-02,39.43582153565584,6.357842862118971,1.5195248304375928,5.111653905407996,5.937999995965879,3.0507244323602087,2.18219457617783,2.2079381854064555,1.7617866785728804,2.004461801401842,69.5699488035055
2024-12-03,39.43585335048984,6.3577474176169675,1.5195248304375928,5.121643763284324,5.926864804065513,3.0462385407660615,2.17885401860772,2.2079381854064555,1.7617866785728804,2.004461801401842,69.5609133906492
2024-12-04,39.43620331366385,6.361119790021077,1.5195248304375928,5.11664883434616,5.9359320317558115,3.046556689106072,2.17885401860772,2.2079381854064555,1.7617866785728804,2.0004531323177104,69.56501750423534
2024-12-05,39.43349905277377,6.358956381309007,1.5195248304375928,5.11025405271195,5.959793157256595,3.046524874272071,2.172491051807511,2.2079381854064555,1.7617866785728804,1.999021464787663,69.5697897293355
2024-12-06,39.43508979447382,6.361819716369101,1.5195248304375928,5.109904089537938,5.931191621489655,3.048115615972123,2.172491051807511,2.2079381854064555,1.7617548637388796,1.999021464787663,69.54685123402074
2024-12-09,39.43330816376976,6.346357707044592,1.5195248304375928,5.131029139314633,5.933609548873735,3.048115615972123,2.172491051807511,2.2079381854064555,1.756505416128707,1.999021464787663,69.54790112354277
2024-12-10,39.43168560723571,6.346357707044592,1.5195248304375928,5.199971884594897,5.970196607974937,3.03430797801567,2.1544520409289185,2.2079381854064555,1.756505416128707,1.999021464787663,69.61996172255513
2024-12-11,39.435153424141824,6.345307817522558,1.5195248304375928,5.201562626294949,5.968637681108886,3.0284222337254767,2.155215596944944,2.2079381854064555,1.770822091429177,1.999021464787663,69.63160595179953
2024-12-12,39.440593760756,6.35539311990089,1.5195248304375928,5.220333378355566,6.003284035336024,3.0447432435680124,2.136126696544317,2.2079381854064555,1.7676406080290727,1.999021464787663,69.6945993231216
2024-12-13,39.440593760756,6.360483493341057,1.5195248304375928,5.2219241200556175,5.994312252147728,3.0447432435680124,2.134535954844264,2.2079381854064555,1.7676406080290727,1.999021464787663,69.69071791337346
2024-12-16,39.441580020610026,6.368882609517333,1.5195248304375928,5.267832925519126,6.064782109460044,3.100132869563832,2.152034113544839,2.2079381854064555,1.782752654179569,1.999021464787663,69.90448178302648
2024-12-17,39.49792409162588,6.353484229860827,1.5195248304375928,5.3436794897776165,6.063191367759992,3.0827937850332625,2.152034113544839,2.2079381854064555,1.780684689969501,1.999021464787663,70.00027624820363
2024-12-18,39.50110557502599,6.345244187854555,1.5195248304375928,5.3540829404959585,6.096596943461089,2.9191700937658878,2.152034113544839,2.2079381854064555,1.7885429539677593,1.999021464787663,69.88326128874779
2024-12-19,39.50110557502599,6.350016412954713,1.5195248304375928,5.358950610098119,6.093415460060984,2.919647316275903,2.155215596944944,2.2079381854064555,1.7964966624680205,1.999021464787663,69.90133211446037
2024-12-20,39.50110557502599,6.349984598120711,1.5195248304375928,5.3709129876825115,6.095387979769049,2.9303052856662535,2.1558837084589655,2.2079381854064555,1.7964966624680205,1.999021464787663,69.92656127782321
2024-12-23,39.50110557502599,6.353166081520817,1.5195248304375928,5.377244139648719,6.119249105269833,2.9470080735168023,2.1558837084589655,2.2079381854064555,1.7964966624680205,1.999021464787663,69.97663782654085
2024-12-27,39.50110557502599,6.353166081520817,1.5195248304375928,5.384720625638965,6.111327211603572,2.9446537758007247,2.1558837084589655,2.2079381854064555,1.795414958111985,1.999021464787663,69.97275641679272
2024-12-30,39.500437463511965,6.347948448744645,1.5195248304375928,5.399419078947448,6.136683634302406,2.8456778272234735,2.1630420461092004,2.2079381854064555,1.7953831432779839,1.9971125747476004,69.91316723270877
2025-01-02,39.500437463511965,6.347757559740638,1.5195248304375928,5.437437805578696,6.145369083984691,2.840269305443296,2.1451621094006135,2.2079381854064555,1.7949377356019696,1.9971125747476004,69.93594665385352
2025-01-03,39.500437463511965,6.342539926964467,1.5195248304375928,5.441255585658823,6.141169525896553,2.840301120277297,2.1451621094006135,2.2079381854064555,1.7949377356019696,1.995490018213547,69.92875650136928
2025-01-06,39.500437463511965,6.3420627044544515,1.5195248304375928,5.436165212218655,6.12526210889603,2.847459457927532,2.1658417515012927,2.2079381854064555,1.801873369414197,1.9950446105375323,69.94160969430571
2025-01-07,39.49566523841181,6.357938306620974,1.5195248304375928,5.428752355896411,6.124466738046004,2.847936680437548,2.1658417515012927,2.2079381854064555,1.801873369414197,1.9903042002713767,69.94024165644366
2025-01-08,39.49566523841181,6.364269458587181,1.5195248304375928,5.429261393240428,6.122875996345952,2.8640668012760777,2.1832762805338657,2.2079381854064555,1.8050548528143018,1.9902405706033748,69.98217360765705
2025-01-09,39.494074496711754,6.364014939915173,1.5195248304375928,5.429706800916443,6.114445065335675,2.883951072526731,2.185662393083944,2.2079381854064555,1.8033686666122464,1.988204421227308,69.99089087217332
2025-01-10,39.494074496711754,6.377472614697615,1.5195248304375928,5.407436417115711,6.1034689476053146,2.8568766487918418,2.1942523982642257,2.2079381854064555,1.8159991557106612,1.988204421227308,69.96524811596848
2025-01-13,39.494074496711754,6.38892595493799,1.5195248304375928,5.425889020836317,6.0906793843368945,2.851531756679666,2.1942523982642257,2.2079381854064555,1.8159991557106612,1.988204421227308,69.97701960454886
2025-01-14,39.4953789049058,6.413996044130814,1.5195248304375928,5.431043023944486,6.090329421162883,2.8622215409040175,2.2101598152647486,2.2079381854064555,1.8159991557106612,1.988204421227308,70.03479534309477
2025-01-15,39.492483755011705,6.421631604291066,1.5195248304375928,5.368845023472444,6.087147937762778,2.91102549626162,2.189480173164069,2.2079381854064555,1.8080454472104002,1.988204421227308,69.99432687424544
2025-01-16,39.492483755011705,6.427421904079256,1.5195248304375928,5.37390358207861,6.080339563286555,2.886241740574806,2.189480173164069,2.2079381854064555,1.8048639638102955,1.988204421227308,69.97040211907665
2025-01-17,39.492483755011705,6.421313455951055,1.5195248304375928,5.3668406889303775,6.0819303049866065,2.8865917037488176,2.1904982478521027,2.2079381854064555,1.8048639638102955,1.988204421227308,69.96018955736231
2025-01-20,39.49152930999168,6.421058937279047,1.5195248304375928,5.370022172330483,6.073022151466314,2.887355259764843,2.1904982478521027,2.2079381854064555,1.8048639638102955,1.988204421227308,69.9540174795661
2025-01-21,39.49102027264765,6.421058937279047,1.5195248304375928,5.377212324814719,6.077635302396465,2.8851282213847695,2.1904982478521027,2.2079381854064555,1.8048639638102955,1.9875044948792848,69.96238478090838
2025-01-22,39.49442445988577,6.420613529603032,1.5195248304375928,5.373267285398589,6.092906422716967,2.880355996284613,2.187316764451998,2.2079381854064555,1.8048639638102955,1.9875044948792848,69.96871593287459
2025-01-23,39.49067030947364,6.42054989993503,1.5195248304375928,5.38122099389885,6.086861604256769,2.8821058121546703,2.187316764451998,2.2079381854064555,1.8048639638102955,1.9875044948792848,69.96855685870459
2025-01-24,39.49067030947364,6.420486270267027,1.5195248304375928,5.384402477298955,6.08415734336668,2.887641593270852,2.187316764451998,2.2079381854064555,1.8016824804101912,1.9875044948792848,69.97132474926268
2025-01-27,39.49067030947364,6.415332267158859,1.5195248304375928,5.3941378165032745,6.085302677390718,2.887737037772855,2.187316764451998,2.2079381854064555,1.7937287719099297,1.9875044948792848,69.96919315538462
2025-02-03,39.48589808437349,6.414823229814842,1.5195248304375928,5.397319299903379,6.059691736019876,2.886718963084822,2.187316764451998,2.2079381854064555,1.7937287719099297,1.9875044948792848,69.94046436028167
2025-02-04,39.48589808437349,6.391121178484063,1.5195248304375928,5.3871703678570455,6.030263014568909,2.893750041399053,2.187316764451998,2.2079381854064555,1.814281154674605,1.98432301147918,69.90158663313238
2025-02-05,39.48589808437349,6.38370832216182,1.5195248304375928,5.386534071177024,6.027081531168805,2.893272818889037,2.187316764451998,2.2079381854064555,1.814281154674605,1.98432301147918,69.88987877422001
2025-02-06,39.48589808437349,6.365955644789237,1.5195248304375928,5.385038773978976,6.032171904608973,2.8945135974150777,2.187316764451998,2.2079381854064555,1.814281154674605,1.98432301147918,69.87696195161558
2025-02-07,39.48589808437349,6.365923829955235,1.5195248304375928,5.367127022436388,6.029213125046875,2.8836647390207215,2.187316764451998,2.2079381854064555,1.815871896374657,1.98432301147918,69.84680148898259
2025-02-10,39.48589808437349,6.372191352253441,1.5195248304375928,5.3656953549063395,6.03150379309495,2.8647349127901,2.187316764451998,2.2079381854064555,1.815871896374657,1.98432301147918,69.8349981855682
2025-02-11,39.49626972025783,6.38771699124595,1.5195248304375928,5.358059794746089,6.033444497969014,2.8207031825326534,2.187316764451998,2.2079381854064555,1.7572053424767298,1.98432301147918,69.75250232100349
2025-02-12,39.49786046195788,6.437857169631599,1.5195248304375928,5.351442309273872,6.007833556598173,2.7931197214537473,2.1813673904938025,2.2079381854064555,1.7492516339764688,1.98432301147918,69.73051827070877
2025-02-13,39.49786046195788,6.452110215264066,1.5195248304375928,5.356691756884045,6.038375797239176,2.78131641803936,2.1797766487937507,2.2079381854064555,1.7492516339764688,1.98432301147918,69.76716895947797
2025-02-14,39.49744686911586,6.460350257270337,1.5195248304375928,5.3465746396717115,6.051738027519615,2.7352485384058465,2.1508569646868003,2.2079381854064555,1.7492516339764688,1.984291196645179,69.70322114313588
2025-02-17,39.49693783177185,6.456277958518203,1.5195248304375928,5.336712041131388,6.033571757305018,2.6661467189555763,2.1508569646868003,2.2079381854064555,1.7482971889564374,1.9795189715450225,69.59578244871435
2025-02-18,39.49693783177185,6.479693676342972,1.5195248304375928,5.332417038541247,6.058100994319824,2.6674829419836206,2.1508569646868003,2.2079381854064555,1.7610231225568553,1.9688610021546724,69.6428365882019
2025-02-19,39.49693783177185,6.490319830899321,1.5195248304375928,5.34100704372153,6.040411946615243,2.6754048356498803,2.1508569646868003,2.2079381854064555,1.8039731484582662,1.9688610021546724,69.69523561980161
2025-02-20,39.40575651752486,6.39802499746229,1.561934004160986,5.264746886621024,6.1167675482177515,2.5065953264403356,2.149075333982742,2.2079381854064555,1.846891359525676,1.9032588144445175,69.36098897378663
2025-02-21,39.28269673960882,6.587323259768507,1.5195248304375928,5.386152293169013,5.99402591864172,2.641617481940771,2.0900588169108034,2.2079381854064555,1.8382059098433907,1.9021452952544808,69.44968873098153
2025-02-24,39.279992478718725,6.598394822000872,1.5195248304375928,5.3790575851867795,5.965837975716794,2.6550433418892116,2.109624939821446,2.2079381854064555,1.9478398278109919,1.898741108016369,69.56199509500523
2025-02-25,39.25679946473196,6.6064121601691355,1.5195248304375928,5.4075000467837135,5.961224824786642,2.600035493901405,2.1438258863725697,2.208733556256482,1.9575433521813106,1.898741108016369,69.56034072363718
2025-02-26,39.258708354772025,6.5889458163025605,1.5195248304375928,5.50574425417894,5.864475914589464,2.633313810266498,2.1587788583530605,2.208733556256482,1.9845859610821988,1.8936189197422009,69.61643027598102
2025-02-27,39.25918557728204,6.6140159054953855,5.561255730988983,5.5187247064513665,5.83027496803834,2.6020080136094696,2.1587788583530605,2.208733556256482,1.9903126312023869,1.8936189197422009,73.63690886741972
2025-02-28,39.247907221013534,6.645287657324711,5.559577000041972,5.47418536353166,5.818337356745327,2.634808889869112,2.1414294594555914,2.2080668238575503,1.9793751318952963,1.893015503200305,73.60199040693506
2025-03-03,39.24917943022619,6.66319400199283,5.559577000041972,5.52682301970526,5.836084675261864,2.6482625022929382,2.0879012568331334,2.2080668238575503,1.8680568257879848,1.893015503200305,73.54016103920003
2025-03-04,39.245998907194554,6.663480249065677,5.559577000041972,5.4721180235610944,5.861210807211799,2.695047996088326,2.11986551330109,2.2080668238575503,1.870442218061713,1.893015503200305,73.58882304158408
2025-03-05,39.245426413048854,6.604767793901649,5.559577000041972,5.388184020756182,5.874918861478157,2.6839161654775947,2.1188477459309656,2.2080668238575503,1.8935010100410845,1.8832194922628616,73.46042532679688
2025-03-06,39.24701667456467,6.60327294807678,5.559577000041972,5.407330769406641,5.85866638878649,2.6886869500250508,2.1506529762473403,2.2080668238575503,1.8935010100410845,1.8832194922628616,73.49999103331044
2025-03-07,39.2437725410724,6.594844562042941,5.559577000041972,5.423869489171155,5.80523360185498,2.665055663899984,2.1506529762473403,2.2080668238575503,1.8839594409461722,1.8832194922628616,73.41825159139736
2025-03-10,39.2437725410724,6.548695172853882,5.559577000041972,5.385544186639923,5.783892292312693,2.6410427150111215,2.1463592701546297,2.2080668238575503,1.8931829577379207,1.8832194922628616,73.29335245194495
2025-03-11,39.243518099229874,6.528785098675831,5.559577000041972,5.3946086772800905,5.775463906278853,2.6617479199470813,2.1368177010597176,2.2080668238575503,1.8931829577379207,1.8832194922628616,73.28498767637174
2025-03-12,39.24173700633216,6.544751324294651,1.519066143860136,5.457455812385247,5.697572897234052,2.6637516494570126,2.1368177010597176,2.2080668238575503,1.8946141931021576,1.8832194922628616,69.24705304384554
2025-03-13,39.2418324220231,6.539598876983398,1.519066143860136,5.453003080140954,5.666308355833056,2.658980864909557,2.1383761573452196,2.2080668238575503,1.8927058792831752,1.8832194922628616,69.20115809649901
2025-03-14,39.24199144817469,6.53177479032557,1.519066143860136,5.46031828311372,5.64073695065869,2.6766327677351445,2.1383761573452196,2.2080668238575503,1.889525356251538,1.8832194922628616,69.18970821358512
2025-03-17,39.242245890017216,6.543638141233578,5.559577000041972,5.447023696841476,5.669329852713111,2.677237067111156,2.1383761573452196,2.2080668238575503,1.8731456626386047,1.8832194922628616,73.24185978406274
2025-03-18,39.242245890017216,6.54045761820194,5.559577000041972,5.44505177256186,5.676581445225245,2.679558848924251,2.1383761573452196,2.2080668238575503,1.8731456626386047,1.8830286608809632,73.24608987969482
2025-03-19,39.242881994623545,6.557250779808986,5.559577000041972,5.444320252264584,5.675690898776386,2.6501390108816048,2.1383761573452196,2.2080668238575503,1.8731456626386047,1.8830286608809632,73.23247724111943
2025-03-20,39.242881994623545,6.557250779808986,5.559577000041972,5.441966665221172,5.674991183709426,2.646385993704272,2.1383761573452196,2.2080668238575503,1.8731456626386047,1.8114668926691204,73.15410915361987
2025-03-21,39.242881994623545,6.549967382066536,5.559577000041972,5.442221107063703,5.6779808753591645,2.6432690811332678,2.1454687237057715,2.2080668238575503,1.8731456626386047,1.8114668926691204,73.15404554315924
2025-03-24,39.242881994623545,6.549967382066536,5.559577000041972,5.453766405668547,5.642995122011153,2.679368017542353,2.1454687237057715,2.2080668238575503,1.866466564272166,1.8114668926691204,73.16002492645872
2025-03-25,39.24456767183031,6.497043478820089,5.559577000041972,5.414423335767191,5.654126952621884,2.6619705565592957,2.1454687237057715,2.2080668238575503,1.868851956545894,1.8114668926691204,73.06556339241908
2025-03-26,39.24246852662943,6.4803457329039915,5.559577000041972,5.432743148429423,5.650819208668981,2.654241885592417,2.14705898522159,2.2080668238575503,1.887935094735719,1.8114668926691204,73.0747232987502
2025-03-27,39.24870235177144,6.498983597869387,5.559577000041972,5.358955014095434,5.544208076648493,2.7383985250095444,2.1673507221634374,2.2080668238575503,1.8977311056731623,1.8071413813460935,73.02911459847653
2025-03-28,39.24870235177144,6.354460631311781,5.559577000041972,5.436973244061502,5.4783712498935975,2.827166922822546,2.229402726510684,2.2080668238575503,1.9299816092139666,1.8071413813460935,73.07984394083114
2025-03-31,39.25048344466916,6.35350647440229,5.559577000041972,5.44479733071933,5.4308542358009335,2.8476494911462913,2.21890700050628,2.2080668238575503,1.9458842243721537,1.806664302891348,73.06639032840731
2025-04-01,39.2556040867501,6.366005929916625,5.559577000041972,5.448804789739192,5.4324444973167525,2.83651766053556,2.2148041257954683,2.2080668238575503,1.9449300674626624,1.806664302891348,73.07341928430723
2025-04-02,39.25957974053964,6.119324086504368,5.559577000041972,5.477270470872348,5.463454596875217,2.845423125024145,2.2307067409536554,2.2080668238575503,1.977053350082201,1.806664302891348,72.94712023764245
2025-04-03,39.25957974053964,6.084847216841418,5.559577000041972,5.449949778030582,5.4308542358009335,2.945895847593573,2.2370677870169304,2.2080668238575503,1.9810290038717477,1.806664302891348,72.96353173648569
2025-04-07,39.25926168823648,6.142796346477852,5.559577000041972,5.434047162872395,5.33868267834408,2.958045445574428,2.2370677870169304,2.2080668238575503,1.9842731373640181,1.806664302891348,72.92848237267705
2025-04-08,39.25926168823648,6.1586989616360395,5.559577000041972,5.433792721029864,5.335343129160861,2.9619574889033418,2.2383081909992693,2.2080668238575503,1.9887576748386266,1.806664302891348,72.95042798159534
2025-04-09,39.245171971206325,6.205675286813325,5.559577000041972,5.366206606607568,5.409290289646432,3.000887090810585,2.205548803773403,2.2080668238575503,2.0396460433448262,1.7990628528457342,73.03913276894772
2025-04-10,39.245171971206325,6.251124960935425,5.559577000041972,5.4003972291976705,5.383846105393332,2.9595720966296137,2.2071390652892218,2.2080668238575503,2.0078408130284515,1.7989038266941524,73.02163989227371
2025-04-11,39.245171971206325,6.27809579624371,5.559577000041972,5.435764645309479,5.390207151456607,2.9659331426928888,2.2087293268050407,2.2080668238575503,1.9451845093051934,1.7989038266941524,73.03563419361292
2025-04-14,39.25312327878542,6.299119053482833,5.559577000041972,5.419703003999709,5.378439216239548,2.9450689116053472,2.224631941963228,2.2080668238575503,2.024538558944548,1.7989038266941524,73.11117161561431
2025-04-15,39.25312327878542,6.3076428552076225,5.559577000041972,5.424378372856217,5.3696291674419125,2.934891237904107,2.2278124649948654,2.2080668238575503,2.024538558944548,1.7989038266941524,73.10856358672837
2025-04-16,39.24533099735791,6.324404211584351,5.559577000041972,5.4241239310136855,5.301343337952656,2.9679686774331366,2.2278124649948654,2.2080668238575503,2.0451801534198752,1.7989038266941524,73.10271142435015
2025-04-17,39.24533099735791,6.332864402848508,5.559577000041972,5.427209038354374,5.200393536928482,3.0022547157141886,2.2500761262163276,2.2080668238575503,2.0364337150828726,1.7989038266941524,73.06111018309633
2025-04-22,39.24533099735791,6.332864402848508,5.559577000041972,5.432297875204994,5.1926966711919205,3.0022547157141886,2.249280995458418,2.2080668238575503,2.036847183076985,1.7989038266941524,73.0581204914466
2025-04-23,39.24533099735791,6.34135639934298,5.559577000041972,5.436114502842959,5.190470305069774,3.0028908203205162,2.2540517800058746,2.2080668238575503,2.036847183076985,1.7989038266941524,73.07360963861068
2025-04-24,39.24533099735791,6.339193643681466,5.559704220963237,5.443938589500787,5.186971729734973,3.00575329104899,2.255642041521693,2.2080668238575503,2.027146587830491,1.7989038266941524,73.07065175219125
2025-04-25,392.45331059768245,63.45745531218034,55.597042298046205,54.514446325246745,51.27686788579613,30.16153606158917,22.572323066271018,22.08066827368954,20.269870878238937,17.9890382955488,730.3725589942894
