date,SILVERBRICKS SECURITIES CO LTD,UOB KAY HIAN (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,JIN YI FINANCIAL GROUP LTD,TOTAL_CCASS_PCT
2025-03-04,31.010442507982305,8.125354303683604,7.480344959543111,6.548438714696594,5.53351685081316,3.5201430737887742,2.4279184338817728,0.7521717798652018,65.39833062425451
2025-03-05,31.010442507982305,8.125354303683604,7.479666716279031,6.549795201224755,5.53351685081316,3.5201430737887742,2.4279184338817728,0.7521717798652018,65.3990088675186
2025-03-06,31.010442507982305,8.125354303683604,7.479666716279031,6.551151687752917,5.53351685081316,3.5201430737887742,2.4279184338817728,0.7521717798652018,65.40036535404677
2025-03-07,31.010442507982305,8.125354303683604,7.478988473014951,6.567429526090847,5.503674147193621,3.5201430737887742,2.4279184338817728,0.7521717798652018,65.38612224550107
2025-03-12,31.010442507982305,8.125354303683604,7.479666716279031,6.567429526090847,5.503674147193621,3.5194648305246936,2.4279184338817728,0.7521717798652018,65.38612224550107
2025-03-13,31.010442507982305,8.125354303683604,7.5081529333704085,6.5572558771296405,5.503674147193621,3.5194648305246936,2.4279184338817728,0.7521717798652018,65.40443481363125
2025-03-14,31.010442507982305,8.125354303683604,7.721799561555747,6.644749258196016,5.503674147193621,3.5194648305246936,2.4279184338817728,0.7521717798652018,65.70557482288297
2025-03-17,31.010442507982305,8.125354303683604,5.903429370556101,6.646105744724178,5.503674147193621,3.5194648305246936,2.425763655031789,0.8098224573120387,63.944057017008326
2025-03-18,31.010442507982305,8.125354303683604,5.857987071862712,6.646105744724178,5.503674147193621,3.5194648305246936,2.425763655031789,0.8545865127413473,63.94337877374425
2025-03-19,31.010442507982305,8.125354303683604,5.860021801654954,6.644749258196016,5.503674147193621,3.5194648305246936,2.425763655031789,0.8579777290617495,63.94744823332873
2025-03-20,31.010442507982305,8.125354303683604,5.85459585554231,6.645427501460096,5.503674147193621,3.5194648305246936,2.425763655031789,0.930549758318356,64.01527255973679
2025-03-24,31.010442507982305,8.125354303683604,5.847135179637426,6.649496961044579,5.503674147193621,3.5194648305246936,2.425763655031789,0.9319062448465169,64.01323782994453
2025-03-25,31.010442507982305,8.125354303683604,5.847135179637426,6.654922907157222,5.503674147193621,3.5194648305246936,2.425763655031789,0.9319062448465169,64.01866377605718
2025-03-26,31.010442507982305,8.125354303683604,5.848491666165586,6.651531690836821,5.503674147193621,3.5194648305246936,2.425763655031789,0.9346192179028388,64.01934201932126
2025-03-27,31.010442507982305,8.125354303683604,5.848491666165586,6.658314123477625,5.503674147193621,3.5194648305246936,2.422547086351887,0.9441146235999648,64.0324032889793
2025-03-31,31.010442507982305,8.125354303683604,5.8491699094296665,6.658314123477625,5.503674147193621,3.3892421238212505,2.552769793055331,0.9441146235999648,64.03308153224336
2025-04-01,31.010442507982305,8.125354303683604,5.857308828598632,6.658314123477625,5.503674147193621,3.3892421238212505,2.552769793055331,0.9441146235999648,64.04122045141233
2025-04-02,31.010442507982305,8.125354303683604,5.857308828598632,6.658314123477625,5.505708876985863,3.3892421238212505,2.547682968574728,0.9488623264485277,64.04291605957253
2025-04-03,31.010442507982305,8.125354303683604,5.830857341299494,6.661705339798027,5.505708876985863,3.3892421238212505,2.547682968574728,0.9753138137476648,64.04630727589293
2025-04-07,31.010442507982305,8.125354303683604,5.851204639221908,6.661705339798027,5.465968060731149,3.3892421238212505,2.547682968574728,0.9949828684059973,64.04658281221897
2025-04-08,31.010442507982305,8.125354303683604,5.847813422901506,6.66645304264659,5.465968060731149,3.3892421238212505,2.5407309751179032,1.0017653010468017,64.04776973793112
2025-04-09,31.010442507982305,7.936124433005164,5.820683692338288,6.802779938726758,5.432055897527128,3.3892421238212505,2.5407309751179032,1.1713261170669103,64.1033856855857
2025-04-10,31.010442507982305,7.936124433005164,5.820005449074208,6.806849398311241,5.432055897527128,3.3892421238212505,2.5407309751179032,1.2391504434749538,64.17460122831416
2025-04-11,31.010442507982305,7.936124433005164,5.821361935602369,6.806849398311241,5.432055897527128,3.3892421238212505,2.5407309751179032,1.2391504434749538,64.17595771484231
2025-04-14,31.010442507982305,7.936124433005164,5.826787881715012,6.8034581819908375,5.432055897527128,3.3892421238212505,2.5407309751179032,1.2391504434749538,64.17799244463455
2025-04-15,31.010442507982305,7.936124433005164,5.873586666936562,6.804136425254918,5.40998331830171,3.376270721395712,2.524453136779973,1.2391504434749538,64.1741476531313
2025-04-16,31.010442507982305,7.936124433005164,7.6532969918836224,6.795997506085953,5.40998331830171,3.376270721395712,2.524453136779973,1.2391504434749538,65.94571905890939
2025-04-22,31.010442507982305,7.936124433005164,7.645158072714657,6.795997506085953,5.40998331830171,3.376270721395712,2.524453136779973,1.2391504434749538,65.93758013974042
2025-04-23,31.010442507982305,7.936124433005164,7.610567666246555,6.797353992614114,5.396418453020102,3.376270721395712,2.524453136779973,1.2859492286965037,65.93758013974042
2025-04-24,31.010442507982305,7.936124433005164,7.671609560013794,6.797353992614114,5.396418453020102,3.317263557420714,2.516788987895864,1.2866274719605841,65.93262896391265
2025-04-25,31.010442507982305,7.936124433005164,7.682461452239081,6.8054929117830785,5.396418453020102,3.317263557420714,2.516788987895864,1.2866274719605841,65.9516197753069
2025-04-28,31.010442507982305,7.936124433005164,7.788267401435629,6.844831021099744,5.396418453020102,3.303698692139105,2.516788987895864,1.3544517983686275,66.15102329494654
2025-04-29,31.010442507982305,7.936124433005164,7.789623887963789,6.844831021099744,5.396418453020102,3.303698692139105,2.516788987895864,1.3544517983686275,66.1523797814747
2025-05-02,31.010442507982305,7.936124433005164,7.79098037449195,6.844831021099744,5.396418453020102,3.303698692139105,2.516788987895864,1.3544517983686275,66.15373626800286
