date,THE HONGKONG AND SHANGHAI BANKING,YUANTA SECURITIES (HONG KONG) CO LTD,FUBON SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,KGI ASIA LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2025-01-17,24.15605460814167,18.042479393788792,15.62354320461453,14.330663523079783,9.838653293454119,9.308165628538793,3.0384355655757864,3.6389503604826747,2.023054422323853
2025-01-20,24.177541443901326,18.041995309725145,15.623124021190899,14.330279027929112,9.838389320018809,9.307915888215183,3.0410370676811467,3.616717778051476,2.0230001432869003
2025-01-21,24.173966036922977,18.046837319603583,15.627316867910126,14.334124908133761,9.841029691965351,9.29364049393076,3.041853204215362,3.6176884125577056,2.023543064760369
2025-01-22,24.17639915951168,18.100992021056413,15.628889765696696,14.33556764545911,9.825245107870733,9.277800814821093,3.0133062153060126,3.6180525348280037,2.0237467354502576
2025-01-23,24.11969818886575,18.1946202160894,15.619980862352437,14.32739597181798,9.808914506852158,9.27251220942777,3.018294757354074,3.615990143908977,2.022593143331452
2025-01-24,24.106650940591205,18.197427039022337,15.622390504322196,14.329606211059327,9.810427695138479,9.2739426487338,3.020101828592243,3.616547970559969,2.0229051619804417
2025-01-27,24.10503415683704,18.202242690676172,15.621342742555916,14.328645153690442,9.809769729826003,9.273320664375689,3.020569956081087,3.616305416087373,2.0227694898702775
2025-02-03,24.0883938961341,18.189677262982507,15.610558969586553,14.318753759663533,9.802997819664911,9.26624886081617,3.021165653229982,3.680830652455949,2.0213731254662948
2025-02-04,24.087562240751083,18.189555353571514,15.610454345737443,14.318657793648756,9.802932118791121,9.26618675729864,3.0224858291367,3.680805983084947,2.021359577979797
2025-02-06,24.087400804085554,18.189433445794613,15.610349723290732,14.318561828920323,9.802866418797992,9.266124654613556,3.023135779777728,3.680781314044616,2.021346030674891
2025-02-07,24.084558557271528,18.18931153965177,15.626329976120799,14.318465865478206,9.796098688904504,9.259360521979893,3.023785721706777,3.680756645334952,2.0213324835515745
2025-02-11,24.108464045540806,18.182913801518318,15.621409303319101,14.313957034188071,9.793013934105721,9.256444784020228,3.023503534938269,3.6795975888487495,2.0206959735207355
2025-02-12,24.111210279738394,18.17292381632392,15.623188763361112,14.314917491870363,9.794129472188633,9.257499200641957,3.0251880838313943,3.6800167377714166,2.020926154272812
2025-02-13,24.11054021138486,18.17292381632392,15.6298894468965,14.31156715010267,9.790779130420939,9.257499200641957,3.0258581521849326,3.6800167377714166,2.020926154272812
2025-02-14,24.084442478928295,18.178285144386496,15.626434089838954,14.308403239396538,9.785934966047707,9.255452611297429,3.058015305345683,3.6792031829571012,2.0238289818017914
2025-02-17,24.064083343877822,18.146612650841497,15.628004517270423,14.309841207189992,9.782228521415341,9.26576259262025,3.029513165744346,3.679572936003205,2.094381065037125
2025-02-18,24.07330188138076,18.1464910716115,15.627899812288168,14.309745333678562,9.782162982141749,9.265700513580871,3.0207830887915277,3.679548283488001,2.094367033038861
2025-02-19,24.056855612545196,18.144675789786348,15.672438429698635,14.291749562136042,9.779018129445273,9.262721697617769,3.0204817094956966,3.678365351107681,2.093693718167366
2025-02-21,24.05830582532186,18.145769600261108,15.673383206972039,14.292611107724115,9.77960763529188,9.25725180735308,3.0206637923596147,3.6785870929893028,2.0938199317270025
2025-02-24,24.054134925556887,18.148687073023346,15.675903170005064,14.294909070529036,9.781179998411764,9.245341871596903,3.025838864124114,3.6785086196650307,2.095496407087853
2025-02-25,24.039801794714094,18.137872819787983,15.679952704815388,14.28639116694498,9.775351689343571,9.239832852247753,3.070232500199884,3.6763167077332493,2.09424776421309
2025-02-26,24.03026639583917,18.169135679910305,15.674786850506047,14.287542054564065,9.777445961291068,9.224237327877937,3.044002908939586,3.6826532928521956,2.1099295282196233
2025-02-27,24.076071728183333,18.11062911682145,15.68278051448761,14.294828265942625,9.782432160998782,9.22894140802834,3.0495813331175716,3.684531333891249,2.090204138529041
2025-02-28,10.228934530652191,7.680208567780681,6.662969646892063,6.073285713303391,4.159004703583234,3.9184325758252965,1.2964971771783975,1.5654061101002543,0.8945989044430502
2025-03-03,24.098481312174357,18.071742887316862,15.684859755426665,14.290609027529195,9.786252939224084,9.226888223103998,3.0527061106761026,3.6834438135761935,2.105015930972543
2025-03-04,24.092824676445197,18.02793214179305,15.70465104553489,14.28725459334019,9.790662382885005,9.21801582544074,3.091558314978456,3.682579198930468,2.1045218206520064
2025-03-05,24.085173473864295,18.054218261939013,15.71365705378683,14.286296472796428,9.790005809244153,9.21806826624367,3.0658677325249792,3.682332240722964,2.1043806888776695
2025-03-06,24.09632338079256,18.004876882160765,15.720931479849924,14.292910121487564,9.79453796068241,9.232399484769074,3.068628879782264,3.684036926878019,2.1053548835974243
2025-03-07,24.105375164716865,17.968075855466157,15.718084163336666,14.290321442880094,9.792764010473995,9.230727346986164,3.089538733479127,3.6833696878412745,2.1217435948196615
2025-03-10,24.08889313379458,17.955790198020875,15.76833808979217,14.280550447062708,9.78606821594135,9.224415844571098,3.0914483179521715,3.680851186773427,2.1236445660916194
2025-03-11,24.076317210905927,17.94941310458332,15.800263720877552,14.2754786343752,9.782592642284547,9.207737659215603,3.0903503738035973,3.6795439130924077,2.138302740861845
2025-03-12,24.063413356333026,17.946286374947032,15.81426105472414,14.272991892226125,9.780888546325746,9.20613370113327,3.099191870403291,3.6789029484584077,2.137930255448965
2025-03-13,23.98297174797316,17.951970674550974,15.856076591753787,14.264199603041225,9.815037922106834,9.200462641387253,3.0992914652925956,3.676636711719098,2.153352642175075
2025-03-14,23.91927921362059,17.861308248343992,15.82898262953513,14.241028497968328,9.76366432195689,9.245681034857688,3.371679071136566,3.6706642956051265,2.0977126869756897
2025-03-17,23.906334540827427,17.851642037716665,15.820416276052732,14.233321515977023,9.758380406886486,9.240677442789659,3.4653963099943015,3.6686777997824134,2.055153669973295
2025-03-18,23.904737404650348,17.850449403886916,15.82604015194668,14.232370615173961,9.757728468282059,9.223358072318751,3.4818668121443666,3.6684327024829475,2.05501636911397
2025-03-19,23.775059436295464,17.845889958635517,15.829106937193973,14.101486536506535,9.759619330268146,9.225145383496729,3.739134250553408,3.669143574892258,2.055414592157968
2025-03-21,23.482959926892256,17.847557794117787,15.872317667867069,14.105445205531183,9.762359119625465,9.160895352527232,4.0422997279367,3.670173602824371,2.0559916026779383
2025-03-24,23.534552859489672,17.87659307511585,15.943664523229547,13.88336106140072,9.778241003495074,9.175798745687395,4.062265642531097,3.676144420966492,2.069378668084154
2025-03-26,23.58099572434484,17.86714326299965,15.939920402552584,13.876022126458237,9.773072091279998,9.170948292706873,4.049412172860215,3.674201160640312,2.068284766157289
2025-03-27,23.66923839521428,17.881740846068187,15.922807922713487,13.887358935184189,9.754269642320851,9.159020361866379,3.995797944927104,3.6772030091095087,2.0525629425960226
2025-03-28,23.811797745958327,17.989442214512056,16.018710677233177,13.368030504251571,9.813693125231781,9.214184958818649,4.01986455624859,3.69935072948731,2.0649254882585373
2025-03-31,10.076128599236807,7.612073087168223,6.777574095453601,5.656775515919294,4.152732818338572,3.9038932054854003,1.6990381756084763,1.5654061101002543,0.8737876488584922
2025-04-01,23.794735969233667,17.981310831633202,16.010649071040362,13.362988937264527,9.809992027207999,9.222158731657867,4.074245478942855,3.6979555707535425,2.0459633822659797
2025-04-02,23.793454059141695,17.95407869110867,16.040763886820926,13.355534813289232,9.809463526795215,9.221661899990428,4.081433615910235,3.697756348262822,2.045853158680775
2025-04-03,23.772322466340785,17.934096263446687,16.013061202816658,13.34367341129979,9.80075148404899,9.420028551108164,4.003798260599219,3.694472273523852,2.017796086815855
2025-04-07,23.772322466340785,17.93342344047676,16.013061202816658,13.34367341129979,9.80075148404899,9.420028551108164,4.004471083569148,3.694472273523852,2.017796086815855
2025-04-08,23.792576934939976,17.92671986305716,16.007676036750308,13.339185955944135,9.797455507492842,9.4168606110463,4.009177756855835,3.693229828592901,2.0171175053205426
2025-04-09,23.76783805494527,17.863640976646867,15.996925346548805,13.292249260210145,9.76298112579959,9.372331521026865,4.128446408266092,3.6802344325235397,2.1353528740328263
2025-04-10,23.75614586826675,17.83272013698846,15.995487509251246,13.263269680498247,9.788509824340785,9.475620320850393,4.0853384170105995,3.672210835838887,2.1306974069546314
2025-04-11,23.75439838620304,17.83809557321929,15.994310894674213,13.262294045561445,9.787789789809791,9.474923302207513,4.083031744133219,3.6719407111054654,2.1332155530860186
2025-04-14,23.772839328237954,17.850605111621462,16.006727549278626,13.272589789186181,9.795388216898084,9.549202720487632,3.9429843789102366,3.6747913009081716,2.1348716044716554
2025-04-15,23.780000852331458,17.85531313320271,16.01154954649232,13.276588132431852,9.798339059569923,9.552079400231785,3.914716820102619,3.6758983250240838,2.135514730613252
2025-04-22,23.769794537178885,17.85770406675064,16.013693589034695,13.278365947233029,9.799651115953182,9.553358480969273,3.9152410241703945,3.6763905498626235,2.135800688847276
2025-04-23,23.76947624963188,17.857464944581803,16.013479158941788,13.27818814432779,9.799519894502767,9.553230557480838,3.9165276395086663,3.676341321446782,2.1357720895776824
2025-04-25,23.768998834293566,17.857106273335603,16.013157524569625,13.277921448897967,9.798653561332445,9.553038678671616,3.9191270054949032,3.6762674812949285,2.1357291921093497
2025-04-28,23.78669846471915,17.852803341933406,16.00929891963632,13.274721939174283,9.796292432185151,9.550736734029094,3.918851980675224,3.6753816307799574,2.1352145568674104
2025-04-29,23.788927688874985,17.86451759248986,16.0168239481011,13.275966009714491,9.797210513849986,9.518161353618872,3.9272521525615742,3.6757260774683185,2.1354146633208178
2025-04-30,10.131150137974062,7.608081887467074,6.820336949394473,5.653924658989902,4.172403731151374,4.017927482661059,1.6765164058662834,1.5654061101002543,0.9094233604758859
2025-05-02,23.816828286876795,17.874076507722584,16.03359853226421,13.291536589253305,9.774521172121755,9.445550368953242,3.94593226565427,3.6800371148128135,2.1379191623410216
