date,THE HONGKONG AND SHANGHAI BANKING,PHILLIP SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,CELESTIAL SECURITIES LTD,REALINK FINANCIAL TRADE LTD,FUTU SECURITIES INTERNATIONAL
2025-02-20,25.9800297889765,25.814004363171485,16.056702142066566,8.33988177269411,7.5184805182408345,7.018952205334525,5.055581635162539,1.3201032342587788,2.89626434009466
2025-02-21,26.423731839955067,25.961549970433122,16.14847774707694,8.38755019729537,7.561454043701739,6.361093286017959,5.084477921532004,1.3268634477129535,2.7448015462748434
2025-02-25,26.473588561405677,25.97194951335757,16.154946420468413,8.390910038614823,7.564482971712133,6.363641379746941,5.086514635305011,1.3313221597964782,2.6626443195929563
2025-02-26,26.517118301149196,26.014654422830873,16.17678912803649,8.512489286427332,7.490380476908061,6.374104927310166,5.094878241083761,1.3335112135016949,2.486074002752422
2025-02-27,26.544684600640313,26.04169837786526,16.193605970984645,8.527638983550775,7.49816722315944,6.380731231247816,5.100174704216349,1.3845131454620663,2.328785762873339
2025-02-28,6.301956037368933,6.146073032520079,3.821835408481661,2.0354607108089713,1.7696343262602487,1.5059094679271672,1.2036867087504735,0.3267574481135473,0.48790574590333424
2025-03-03,26.678100456821753,26.05277802711062,16.20049567040335,8.628177016612382,7.501357378486877,6.3834459644785495,5.102344614411638,1.38510219767382,2.068198674001011
2025-03-04,26.776520390763604,26.199959483885632,16.29201806201802,8.740307573445065,7.199068957360959,6.41950833277259,5.131169583193692,1.4444289916865505,1.7970186248738873
2025-03-05,27.07062998187538,26.20816192624302,16.297118617197174,8.63445985785357,7.1704119875048296,6.413592250284969,5.132776002576057,1.4448812002310305,1.627968176233975
2025-03-06,27.061976926069175,26.208992839705026,16.297635307199666,8.641074483550055,7.170639320954056,6.413795589235469,5.132938734044599,1.4449270092901951,1.6280197899517612
2025-03-07,27.08314797538025,25.853921424439392,16.287011003772204,8.836632990381597,7.1738857636319615,6.409614485095062,5.129592610661842,1.4439850724577727,1.7822086741799172
2025-03-10,27.12897659923555,25.866332558998735,16.294829557941174,8.758457811589096,7.177329576277017,6.4126914105077315,5.132055063574898,1.4367535253646213,1.7925738965111824
2025-03-12,27.118231366329532,25.856087433578896,16.288375509144917,8.715380810309291,7.174486782791672,6.410151474564764,5.130022361502893,1.436184456671517,1.8710798051065216
2025-03-14,27.846193332641867,25.885512746579746,16.306912364299944,8.725299279564307,7.109690073378845,5.59940447175079,5.135860542321099,1.518711077601128,1.8724161118622782
2025-03-17,27.891683411864154,25.870330358903516,16.29734802351439,8.506180934890372,7.1055200933591856,5.695194738982718,5.132848254074466,1.6287836877892263,1.8721104966219722
2025-03-18,27.942059385513147,25.856804328182665,16.288827126139818,8.501733567460336,7.101805046750307,5.69221706618411,5.130164598233707,1.6548662516538315,1.8315226298820768
2025-03-19,27.96492589275407,25.84206478015396,16.27954175789749,8.49688719477428,7.097756696642983,5.688972244984555,5.127240172363785,1.6523394440585575,1.850271816370316
2025-03-21,27.953442513288167,25.8351102778079,16.27516067951574,8.510430878467707,7.095055063284448,5.691398836010988,5.12586035213228,1.6637675201022317,1.8497738793905398
2025-03-24,27.951067964020655,25.8351102778079,16.27516067951574,8.510430878467707,7.095055063284448,5.691398836010988,5.12586035213228,1.666142069369742,1.8497738793905398
2025-03-25,27.860039320228868,25.847590140975917,16.283022530157513,8.51454191231746,7.098482388169352,5.748789128376543,5.128336441265445,1.6685307105846652,1.8506674279242346
2025-03-26,27.8185747822251,25.84769248475548,16.283087002940448,8.51457562572733,7.098510494678037,5.784447476557655,5.128356746962471,1.6740806304939257,1.8506747556595575
2025-03-28,27.80091958951595,25.832758866726518,16.273679377800303,8.509656292206616,7.094409299015614,5.840463815216288,5.1253938162938795,1.6731134230459017,1.849605520178937
2025-03-31,6.54793934169898,6.0580269556307815,3.821835408481661,1.970592480210775,1.6655477671342043,1.3902061053272339,1.2036867087504735,0.39980390835736074,0.43790702375171636
2025-04-02,27.831825656965332,25.804036301500087,16.27902621449308,8.393696539689193,7.0943651059635195,5.921553184092064,5.1270778020162044,1.7029562001446656,1.8454629951358512
2025-04-03,27.75093921828804,25.804649191142108,16.27941286898513,8.393895904222994,7.094533609171287,6.000866153120941,5.127199578812747,1.702996648243703,1.8455068280130504
2025-04-07,27.79109897237794,25.660842440468052,16.281604258093232,8.395025815492343,7.204761123697223,6.001673936106296,5.127889756609852,1.7032258904366568,1.8338778067184087
2025-04-08,27.86550273045932,25.585621487770734,16.292699156486744,8.400746502284463,7.209670719296639,6.005763702781406,5.131384093833681,1.7043865327109708,1.804225074376049
2025-04-09,27.876546991563668,25.45624985362605,16.29915663279067,8.443710239915825,7.21252821254449,6.008144037459238,5.133417875398909,1.7050620521900945,1.8651841045110613
2025-04-11,27.904251104148877,25.345646798144134,16.31674689298671,8.452822800981796,7.2203120660768105,6.014628104045948,5.138957926222252,1.708489254965489,1.8981450524279846
2025-04-15,27.976264685262908,25.320330037869926,16.300448742348276,8.44437961189307,7.2130999830261135,6.008620330834976,5.133824825184683,1.7067827128818134,1.896249070698234
2025-04-22,28.337092487060644,25.29426252601723,16.283667280962906,8.140296108138978,7.2056740304804325,6.002434401131133,5.128539505472025,1.7145287259646285,1.8935049347720216
2025-04-24,28.327479939894218,25.28214940006004,16.271911469086657,8.136397815710593,7.2022233176143065,5.999559905625446,5.126083507992663,1.749327447909788,1.9048671961062917
2025-04-25,28.542445296553343,25.279748175226057,16.270366010379895,8.135625044369634,7.003670345890275,5.998990084918733,5.125596647527373,1.7491613018893597,1.8943970932453313
2025-04-28,28.707773666708658,25.221259474051045,16.23272194173677,8.116801987320418,6.987466245313416,5.9851104712455045,5.113737767898395,1.7451143401876856,1.8900141055381112
2025-04-29,28.707773666708658,25.221259474051045,16.23272194173677,8.116801987320418,6.986676600815593,5.985900115743327,5.113737767898395,1.7451143401876856,1.8900141055381112
2025-04-30,6.757320607512354,5.936654592935589,3.82090606420375,1.9105568398577175,1.6385967830747818,1.4089788597410382,1.2036867087504735,0.4293570563949341,0.4400445155909119
2025-05-02,28.669514222875996,25.18764657980716,16.211088257404732,8.105984557402651,6.972633759645315,5.978711174953251,5.1069225837891254,1.8886781328250395,1.878820731296725
