date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA SECURITIES (INTERNATIONAL),CITIBANK N.A.,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,PHILLIP SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-12-10,35.74402390546467,31.508129388372495,12.159235534276103,3.65923417923546,3.86481320252691,3.3223723242302787,3.159430247996541,2.3243005907764895,2.501467471549985,1.7569931555710672
2024-12-11,35.74223838709814,31.499062527306293,12.15862814495623,3.6590513898032526,3.864620143822199,3.322206362031365,3.159272425230126,2.3241844851750284,2.5138307459448317,1.7569053886325312
2024-12-12,35.74848848194621,31.49707638758598,12.160754273104821,3.6496989017141703,3.865295933687094,3.322787302280341,3.159824873907087,2.3245909055373866,2.5142703289509094,1.7572126112859958
2024-12-13,35.74598818172266,31.49487343718228,12.159404151016076,3.649443636572416,3.8650255893817125,3.3100653616354476,3.1596038712528745,2.351655517899453,2.5068505440050277,1.7570897093320559
2024-12-16,35.77896665940313,31.523929928093015,12.16637179368211,3.6295585578468987,3.888718089646596,3.312119071522568,3.1625188536340443,2.436082097429308,2.3430241863436416,1.7587107623986884
2024-12-17,35.780040151867965,31.524875754772747,12.167986970601456,3.6284173133462514,3.8880846783390677,3.312218446524081,3.1626137401127843,2.4426559359658353,2.3343434786793416,1.7587635297904702
2024-12-19,35.77243763448611,31.518177371683475,12.16540152541879,3.6276463498264717,3.8865086139914933,3.3240134502387697,3.161941750203627,2.442136922176799,2.343346553002914,1.758389828971548
2024-12-20,35.771543433073745,31.517389513751937,12.165097427628833,3.6275556697748983,3.8864114631759037,3.32393036008002,3.1618627113411444,2.44207587623111,2.3457876703327303,1.7583458746096836
2024-12-23,35.771543433073745,31.517389513751937,12.165097427628833,3.625055975956145,3.8864114631759037,3.32393036008002,3.1618627113411444,2.44207587623111,2.3482873641514836,1.7583458746096836
2024-12-27,35.79042056771018,31.534021672952818,12.171517116576178,3.637473222123375,3.885711261632352,3.3069268467095028,3.138521140293333,2.443364593202304,2.3327698009289985,1.7592737778709602
2024-12-30,35.78809339910686,31.531971264379532,12.16897510364743,3.6422384065862192,3.883958094301539,3.2992092723927295,3.138317067031754,2.443205720485037,2.3448722858881057,1.7591593861807937
2025-01-02,35.78791439867249,31.53181355168748,12.168414070818901,3.655974797256766,3.87993732750393,3.289939670914002,3.13830137018778,2.4431935003625402,2.3453607251599378,1.7591505874361737
2025-01-03,35.762648563753814,31.509552472513985,12.159823317591135,3.6533937232476656,3.882571143994931,3.287617013279033,3.1360857673599396,2.497447853702411,2.3811910126014593,1.7296691319556257
2025-01-07,35.762648563753814,31.509552472513985,12.159823317591135,3.6533937232476656,3.880072071744266,3.287617013279033,3.1360857673599396,2.497447853702411,2.383690084852125,1.7296691319556257
2025-01-08,35.75688490574875,31.504474261261805,12.157863589611827,3.652804927036415,3.8786971422554632,3.2870871671720705,3.135580342662286,2.4970453545617626,2.406543545643739,1.72301876404588
2025-01-10,35.730101591335384,31.48087616982315,12.148756871172182,3.723724370041976,3.8790376826599595,3.2596570306039636,3.133231669549199,2.4954246490803627,2.427461810571215,1.7217281551626058
2025-01-13,35.724036283848164,31.475532182948417,12.146694577959197,3.72309225503821,3.9153255385967576,3.2591036926252577,3.1326997927098366,2.4950010421737554,2.4070787482067137,1.7214358858936878
2025-01-14,35.72412546462786,31.475610757846255,12.146724900728005,3.723101549292296,3.915335312738221,3.258862190559466,3.1327076131198215,2.4950072706451554,2.407084757190633,1.7214401832522863
2025-01-15,35.719934449249976,31.471918161680545,12.14529989423204,3.7226647695071073,3.914127154611736,3.2584798735292417,3.1323400960536874,2.494714566101568,2.4192828044450674,1.7212382305890297
2025-01-17,35.72101334229892,31.472978712312226,12.145709170381293,3.7227902170394933,3.9142590541040065,3.258589678812492,3.1324456506389033,2.494798633780422,2.4161193072140517,1.7212962334181978
2025-01-20,35.72145917674562,31.473371526981726,12.145860761140375,3.722836681234131,3.9143079080237673,3.25738224797255,3.1324847467350883,2.4948297713956364,2.4161494628315356,1.721317716939577
2025-01-22,35.72466951331743,31.476200082085015,12.146952326319859,3.72317125767709,3.905672554976597,3.2576749933866527,3.132766267439306,2.4950539851718974,2.41636660550046,1.7214724141256879
2025-01-23,35.7209959312486,31.474942883719116,12.14646716201872,3.7230225496116662,3.905266924852647,3.2465610376553626,3.1326411408794956,2.494954329629462,2.4337443839968493,1.7214036563880848
2025-02-06,35.71422019812362,31.468972562692382,12.14416316075124,3.7223163484950166,3.8982865202468213,3.2422014333962883,3.1320469261944464,2.523432978507367,2.433282739465098,1.7210771321277172
2025-02-07,35.70842720224525,31.463868163734745,12.142193326697852,3.7217125732160046,3.897654201870017,3.2416755347644175,3.1315388950843266,2.5272659303503477,2.444866205817967,1.7207979662190824
2025-02-10,35.69960763393331,31.456096952388577,12.139443828712826,3.720793353276942,3.95033042748121,3.2408748784190102,3.118291278168734,2.542109687086992,2.4120790114984216,1.7203729490339752
2025-02-11,35.71422019812362,31.468972562692382,12.14441274613065,3.685377712342592,3.950449864543151,3.2422014333962883,3.1195676572240325,2.543150223480621,2.410570469938945,1.7210771321277172
2025-02-12,35.71965841186683,31.473764351456797,12.156496537804793,3.6859388857803146,3.9255898154358335,3.242695124264954,3.120042674615208,2.5435374696369037,2.4109375281411363,1.7213392009972355
2025-02-13,35.72277944624677,31.476514397369172,12.157558721636358,3.6862609477063346,3.9109541053646764,3.2429784574046447,3.120315290896754,2.5437597133044623,2.4173893156524953,1.7214896044183403
2025-02-14,35.731833531000476,31.484492248855616,12.16064010468578,3.687195245640655,3.889721299004928,3.240679047720275,3.1211061475865196,2.544404439621797,2.418002012874994,1.7219259230089612
2025-02-17,35.76518210700124,31.514317244135253,12.177158677305476,3.7144328711987473,3.882658363693217,3.256246166546437,2.915108712522104,2.546814732594014,2.5045240360186263,1.723557088984887
2025-02-18,35.761964238110735,31.51148183452482,12.176063072648267,3.711599450565318,3.8950550816128886,3.2582024979531656,2.9123472087696216,2.546585590299327,2.503299008598572,1.7234020169172808
2025-02-19,35.77291176899602,31.494716095373597,12.169834566500654,3.710124266681874,3.8680037551863027,3.281447921144535,2.910797689331709,2.54523067497172,2.5244481839606157,1.7224850778529723
2025-02-20,35.77452026726836,31.496132228249625,12.170631573453065,3.710291089234974,3.863431461702186,3.281595468633708,2.910928570851353,2.5453451190843444,2.52456169360637,1.7225625279160186
2025-02-21,35.77331388000367,31.493321570111366,12.170221155792012,3.733146868330037,3.84943770302733,3.28148480677293,2.9108304086082244,2.5455090773982763,2.520230090240364,1.7225044397157916
2025-02-24,35.74509870553738,31.46848211672429,12.155879931609377,3.7609026835356016,3.8439056160687683,3.315587145784736,2.896054807344278,2.5435013801811484,2.5519377028983974,1.7186499103160242
2025-02-25,35.72508045846291,31.450858893600454,12.149321757131583,3.7812474746521647,3.8534773338872577,3.2700756008770306,2.8944329362969436,2.5420769488351294,2.615865905359876,1.7175626908966517
2025-02-26,35.72650640660518,31.452114238395666,12.149806691037037,3.7813984011929245,3.855377402108201,3.270206124256357,2.894548466093251,2.542178414524112,2.6102326092625625,1.7176312465247114
2025-02-27,35.75571881416623,31.47783161387403,12.152251109496943,3.7490372587916405,3.881499413669897,3.272255892165944,2.8594648191889087,2.5442570715048087,2.5886483091588546,1.7190356979827415
2025-02-28,35.76804247552761,31.488680847229283,12.147947847893223,3.7478318564184288,3.885834288263291,3.2733837166046698,2.860450369956035,2.5451339819293617,2.5615678974399794,1.721126718738119
2025-03-03,35.778093051546136,31.474452583170994,12.141460186875786,3.7461383862613933,3.8815820342332787,3.291876043561104,2.8591578660436983,2.543983954764543,2.5629068715763923,1.720349021966673
2025-03-04,35.76237702994913,31.470288729378044,12.139853955125847,3.745642797895326,3.880319698575349,3.316401518580339,2.8587796191053694,2.543647403168887,2.5625678166088757,1.7201214316128335
2025-03-05,35.762734098927965,31.470602944058207,12.139975165336548,3.7456801962161315,3.879609605071241,3.316434631147288,2.858808162552536,2.5436728001826263,2.5623437903650177,1.7201386061424389
2025-03-06,35.763448258276966,31.471231392242537,12.140467210172238,3.745754995098206,3.8779397583698474,3.316750475417709,2.8588652511568537,2.5437235957315916,2.5616461073034995,1.7201729562305434
2025-03-07,35.76969836946172,31.476731384690193,12.142588909102118,3.7339265739417384,3.8786174769858643,3.317330119167208,2.859364873719894,2.544168143337342,2.557100571562147,1.720473578031769
2025-03-10,35.743819263407616,31.453958207759058,12.13405331807413,3.768647128653757,3.884917352029176,3.3548468797499074,2.85729614487432,2.542327456940693,2.5409054200922006,1.719228828419142
2025-03-11,35.74413137420018,31.454232859993425,12.134159271189274,3.76868003603373,3.8849512746669568,3.354501950384227,2.8575705767728286,2.542349656242667,2.5401791599952492,1.719243840521466
2025-03-12,34.73971058493303,30.570359502874133,11.79318576410726,6.479355666109495,3.754687934611757,3.262664159621416,2.7893955783012423,2.470908870017282,2.4687993653640117,1.6709325740603742
2025-03-13,34.729773815855275,30.56161531364834,11.788358086925491,6.477502344364935,3.753613962884962,3.2614885214140563,2.788597713861344,2.470202103885955,2.4983935081037982,1.6704546290558429
2025-03-14,34.72590169987455,30.558207916880352,11.787043771146271,6.473144518924122,3.759012472384502,3.2732436601649906,2.788529181012615,2.4699266944032208,2.494721699637257,1.6702683855721232
2025-03-17,34.71736084551448,30.550692109066972,11.784629372947638,6.501357289578498,3.7580879412278523,3.2715904987924254,2.78735870913718,2.4693192145929266,2.489746436985369,1.669857582156659
2025-03-18,34.71744497137087,30.550766138401986,11.784657929036408,6.501373043432948,3.7580970476909803,3.2715984263925004,2.7871231469717133,2.4693251981581676,2.4897524700491185,1.6698616284953127
2025-03-19,34.71710847039151,30.550470023214533,11.784543705511672,6.503733168911946,3.7580606221032644,3.2715667162227158,2.785642248345265,2.4693012640711918,2.4897283379695483,1.669845443258356
2025-03-20,34.558198838137564,30.624380368999276,11.813053895355818,6.520682065418411,3.7669095479104935,3.2794815740651693,2.792381515585714,2.475275211775941,2.4957517046224855,1.6738852781291298
2025-03-21,34.550813524404965,30.61783573807245,11.8115007617121,6.53143097097854,3.7627046575729426,3.2812092109615096,2.802712941616255,2.475474774314643,2.4927898624991363,1.6735275578674558
2025-03-24,34.54619930605878,30.613746764037636,11.813322773430436,6.530558706463211,3.786483745980592,3.281013825465537,2.802338642774777,2.4751441777250403,2.477887997728797,1.6733040603351936
2025-03-25,34.54502497452978,30.61270610866112,11.812921202268518,6.5303367126941385,3.7831985319750814,3.2845444088500533,2.8022433826683324,2.475060039964444,2.480717458803034,1.6732471795854977
2025-03-26,34.54896768916109,30.616200017389446,11.8149979482231,6.567750180763627,3.7836303183818414,3.2970610519369163,2.8205330287756656,2.475342525081769,2.4020790885960506,1.6734381516905004
2025-03-27,34.550813524404965,30.61783573807245,11.81587203222151,6.568101073585251,3.781403981418749,3.309379620911036,2.8206837203771595,2.475474774314643,2.386907976826778,1.6735275578674558
2025-03-28,34.54552824969453,30.613152095159073,11.814550168129161,6.591863087886769,3.780825536027909,3.308873381588905,2.8102969776596325,2.4750960983042565,2.3865428489736473,1.6732715565761236
2025-03-31,34.55240781357429,30.61924854659781,11.817631553597304,6.593175823441774,3.769435489571313,3.301639390724117,2.8108566338165506,2.4755890009339043,2.386775257112692,1.6732404906302412
2025-04-01,34.55542897552671,30.62192580455389,11.80967826320893,6.593752311542136,3.7697650780371768,3.3019280764609165,2.811102406937822,2.475805459229367,2.38722683059534,1.673386793907709
2025-04-02,34.55458971087916,30.621182074826624,11.809391435762157,6.593592165846545,3.7696735199042477,3.2994191318803314,2.8154058805770257,2.475745328128184,2.387654600653608,1.6733461515421117
2025-04-03,34.55542897552671,30.62192580455389,11.809192501604135,6.593752311542136,3.7697650780371768,3.2994992684369513,2.8162029037881497,2.475805459229367,2.385040903373771,1.673386793907709
2025-04-07,34.55542897552671,30.62192580455389,11.813807236849671,6.593752311542136,3.7697650780371768,3.2994992684369513,2.8164457845905466,2.475805459229367,2.3801832873258397,1.673386793907709
2025-04-08,34.55542897552671,30.62192580455389,11.814050117652068,6.593752311542136,3.7697650780371768,3.2994992684369513,2.820088996626495,2.475805459229367,2.3762971944874947,1.673386793907709
2025-04-09,34.56231248372147,30.628025751319537,11.816403499254006,6.622759726796494,3.7583695632858403,3.2984560307710624,2.786397748755811,2.4767845028282363,2.3767705574783875,1.6737201357891547
2025-04-10,34.550813524404965,30.61783573807245,11.812472155158634,6.644841155861547,3.751047936214518,3.3095010450918534,2.7854707079402514,2.47596047103791,2.378893980892861,1.6731632853250051
2025-04-11,34.55576469280095,30.622223306560603,11.814164895006042,6.6535656298660495,3.7515854653809586,3.29418789458419,2.7858698688609445,2.476315278811836,2.372919916721679,1.6734030514067435
2025-04-14,34.54208949497005,30.610104779725443,11.809489523368853,6.650932528643196,3.7501008021453246,3.26860553890232,2.7735991767285606,2.548171407506531,2.3741659339454877,1.6727408140642261
2025-04-15,34.53940606448755,30.607726808692448,11.813912993510236,6.662554254591891,3.7498094724964224,3.2683516146068707,2.773383707407339,2.5479734507259915,2.364270767655689,1.6726108658255583
2025-04-16,34.537477606340815,30.606017870211943,11.813253380640385,6.657327167899867,3.749357352641357,3.2681691308870926,2.7729861048829374,2.5536572993360815,2.369236609160159,1.6725174779993606
2025-04-17,34.541586319994316,30.609658882011814,11.81465873154674,6.658119149623093,3.7498033908819663,3.268557925091553,2.761419598375628,2.5539610924136116,2.3695184628298267,1.6727164472314482
2025-04-22,34.54150245892359,30.609584566989202,11.814630047573676,6.658102984847226,3.7497942869999252,3.329488501673606,2.7614128941205855,2.553954891832381,2.3088169808781385,1.6727123861616697
2025-04-23,34.54569601134148,30.61330076021282,11.816064416864977,6.658911319803236,3.750249535260117,3.317752102606592,2.7617481467556644,2.5542649577805703,2.3090972855650618,1.6729154638094867
2025-04-24,34.54569601134148,30.61330076021282,11.816064416864977,6.658911319803236,3.750249535260117,3.317752102606592,2.786029385956962,2.5542649577805703,2.2848160463637637,1.6729154638094867
2025-04-25,34.555848623138765,30.622297682965517,11.82099433474863,6.660868302855491,3.751351693620509,3.330871342181321,2.7625597950954943,2.555015629022952,2.2667854805404635,1.6734071158308605
2025-04-28,34.55576469280095,30.622223306560603,11.822422922516179,6.660852124727936,3.751342582218895,3.2698995783779043,2.7868414015091956,2.5550094233202008,2.302240916561388,1.6734030514067435
2025-04-29,34.55912222435454,30.625198644594846,11.823571621101063,6.65421210829721,3.7492780051972088,3.2702172906643803,2.7871121785567765,2.5552576749457914,2.3024646085152494,1.6735656437729352
2025-04-30,34.55912222435454,30.625198644594846,11.82381452786231,6.65421210829721,3.7492780051972088,3.2699743839031328,2.7871121785567765,2.5552576749457914,2.3024646085152494,1.6735656437729352
2025-05-02,34.559919733980834,30.62590537234585,11.824087382185528,6.6543656653863446,3.749364526066616,3.2551107334849436,2.787176495838261,2.57280633220071,2.2976594944077866,1.6736042641031186
