date,GOLDMAN SACHS (ASIA) SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,HUATAI FINANCIAL HOLDINGS (HONG KONG),CITIBANK N.A.,CITIC SECURITIES BROKERAGE (HK) LTD
2025-04-09,26.241334698377685,12.558449507199695,11.159426217384745,11.021132994571465,9.707373467119668,8.18021571655617,8.086675633617162,7.3483050179749085,5.697086747198504
2025-04-10,26.242071999349115,12.55599266798543,11.159739763013626,11.0214426545852,9.707646214522557,8.180445555513053,8.086902844384786,7.348511482794262,5.697246817851971
2025-04-14,26.25450702601519,12.528611711699881,11.165027899618957,11.026665257941817,9.712246264379344,8.188337677771699,8.086719142068898,7.337938514300464,5.699946506203751
2025-04-15,26.26294425798908,12.532637946251446,11.168615928534933,11.03020882219871,9.715367422763272,8.173294132916537,8.07967702035912,7.3354762098249315,5.701778259161975
2025-04-16,26.319401987548346,12.354672619405855,11.192625220541588,11.053920578982279,9.73625265105813,8.19086434992007,8.097045987663801,7.341181172576955,5.7140354323029765
2025-04-17,26.386215837311145,12.14024992601196,11.221038570521591,11.081981816437578,9.760968885955421,8.21165749637385,8.117600968905329,7.351745542646835,5.728540955836293
2025-04-22,26.39708249370656,12.072573631208668,11.225659739820642,11.086545717882254,9.764988753587218,8.251377321680998,8.12094404701202,7.345890592787235,5.734937702314404
2025-04-23,26.419056192720745,12.008674395891873,11.235004305395922,11.095774480900662,9.773117414161712,8.258246008088383,8.127704156968969,7.3427114146594725,5.73971163121226
2025-04-24,26.468470287000105,11.795514070012644,11.256018211340404,11.116527971952808,9.791397012864397,8.322273909114871,8.142906181468158,7.356445191955046,5.750447164291567
2025-04-25,26.514090491692542,11.61023293188261,11.275418722562067,11.135688062281064,9.808273150061158,8.377172450831981,8.15694103285027,7.361824707633212,5.760358450205091
2025-04-28,26.52839925642892,11.524795867112699,11.281503687605683,11.141697619377156,9.83101420811883,8.401981541541351,8.161343060151342,7.36579763734034,5.763467122323675
2025-04-29,26.512047642395576,11.498633032135007,11.27454997765009,11.134830083293009,9.824954553017385,8.396802715711924,8.237415385928003,7.360851981948295,5.75991462792071
2025-04-30,26.504094281643102,11.522344848493276,11.271167720477667,11.131489740752725,9.824844907984623,8.394283755197588,8.234944240088346,7.3586437967470735,5.758186708615599
2025-05-02,26.5135528692504,11.478603474407139,11.275190092500187,11.135462265517909,9.828351126884344,8.39727944588052,8.250049181518552,7.3612698958049325,5.760241648236017
