date,CITIBANK N.A.,HANG SENG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUBON SECURITIES (HONG KONG) LTD,DAIWA CAPITAL MARKETS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,REALINK FINANCIAL TRADE LTD,EVERBRIGHT SECURITIES INVESTMENT,STANDARD CHARTERED BANK (HONG KONG) LTD
2025-01-10,80.08877860011394,3.8088913276242073,4.331624417359866,2.4101593043608975,2.0385706523442018,1.8928200628799474,1.820698279319349,1.730492227642063,0.8882820267791929,0.9896831015763328
2025-01-13,80.10153988006127,3.8094982332278433,4.332099291612908,2.41054333715723,2.0388954765111036,1.8931216632680985,1.8052697935441013,1.7307679628467898,0.8884235649049335,0.9898407968657242
2025-01-15,80.11741092711911,3.810253034269332,4.332526907306127,2.4390185175842296,2.0392994563359883,1.893496759964728,1.8090733375459185,1.7341260135618732,0.8885995941326738,0.9361954521800128
2025-01-16,80.1224150609524,3.8104910226903455,4.330428344377533,2.439170858691395,2.0394268309888584,1.8936150277805512,1.8053095044195384,1.7342343270801868,0.8886550960671696,0.9362539269520083
2025-01-17,80.12793758931508,3.8116152417894984,4.321034086390267,2.4393389813102435,2.039567400797059,1.8937455473447824,1.8073724849601989,1.7343538611487928,0.8887163476279085,0.9363184593161702
2025-01-20,80.12966353555633,3.811697343528262,4.321127160950329,2.439391524381644,2.0396113328361842,1.8937863383985354,1.8052574274474664,1.7343912189245914,0.8887354904722882,0.9363386275043715
2025-01-21,80.15797966639818,3.81304431687055,4.276327046621047,2.4406845036840377,2.040332088406829,1.8944555624958115,1.8164536387442778,1.7350041161528975,0.8890495508254912,0.936669509800875
2025-01-22,80.15711607395949,3.8130032365407547,4.276065502448353,2.4406582086515103,2.0403101066232145,1.8944351523319574,1.8177269045805724,1.7349854238599773,0.8890399725343102,0.9366594184698609
2025-01-23,80.15728879095857,3.8130114525359,4.275859243147651,2.440663467612689,2.0403145029420457,1.8944392343295453,1.8177308212925438,1.7349891622863398,0.8890418881760355,0.9366614367186684
2025-01-24,80.15737430198823,3.8129950205810155,4.275840816576672,2.440652949712995,2.040305710323329,1.8944310703519602,1.8177229878854797,1.734981685449725,0.8890380569008403,0.936657400229751
2025-01-27,80.15754701917157,3.8130032365407547,4.277789283296698,2.4406582086515103,2.0403101066232145,1.8944351523319574,1.81557217852014,1.7349854238599773,0.8890399725343102,0.9366594184698609
2025-02-04,80.12181042471484,3.896377021530146,4.275666742345676,2.439570091364323,2.0394004763069455,1.8935905573651564,1.7826716382292311,1.7260276076802052,0.8886436123394718,0.9362418281240145
2025-02-05,80.12785060549861,3.8958091884310693,4.275989074054833,2.427692008780151,2.039554221554365,1.8937333103713143,1.7797905304365524,1.7259423357603894,0.9016341716576799,0.9320045534550361
2025-02-06,80.12875497784025,3.8958007971574795,4.275979863902987,2.427686779718137,2.039549828511316,1.8937292314153018,1.7789251276454705,1.7259386182132408,0.9016322296069669,0.9320025459888547
2025-02-07,80.14221935198682,3.8964554250691203,4.281006945074722,2.4237861440511232,2.0398925427091004,1.894047442760419,1.7792240479706896,1.709425211363049,0.9017837346900722,0.9321591543248787
2025-02-10,80.14860788114348,3.896766030631231,4.285657118741754,2.4196704423076993,2.040055152543104,1.8941984265665828,1.777211421832091,1.7037444446415533,0.9018556202920515,0.9322334613004554
2025-02-11,80.16156072766886,3.8973957884482964,4.269757726957239,2.415536395671223,2.040384846620054,1.8945045486834424,1.7824546891161777,1.7040197874190925,0.9020013695164798,0.9323841198991418
2025-02-12,80.21131580663359,3.899395568462734,4.144534249764377,2.4169914147197273,2.0414317818197394,1.8954766317202605,1.8109649347645802,1.7445628871565457,0.9024641924910158,0.9328625324674213
2025-02-13,80.13450884010715,4.028996725638499,4.112191542814346,2.4073557136343426,2.040573919291343,1.8946801033276464,1.8015839017082715,1.7455537803632775,0.902084953654405,0.9324705194607288
2025-02-14,80.12242234652032,4.028389041835471,4.130747959672447,2.392771732433831,2.0402661444768975,1.8943943333235698,1.811439167453509,1.7452905027207593,0.9019488943690245,0.9323298771941636
2025-02-17,80.10814578429593,4.0613140312929685,4.124881319510522,2.392493359371302,2.040028781619708,1.8941739410709129,1.804118810569589,1.7407785991643512,0.9018439623888583,0.9322214107158598
2025-02-18,80.09947876460129,4.061060302581242,4.16361634742157,2.3531357320616895,2.0399013317671093,1.8940556034318754,1.814131282586422,1.740669844828202,0.9017876201053037,0.9321631706153009
2025-02-21,80.10016900197132,4.061095297760063,4.163652226351642,2.351432559283385,2.039918910110341,1.8940719249857554,1.8150086405829151,1.7406848446183922,0.9017953910362116,0.932171203299973
2025-02-25,80.13363925152855,4.060859092006728,4.163410055572914,2.364220918506914,2.0398002621723887,1.8939617599556071,1.8080096737155837,1.7022390613249783,0.9017429398514755,0.9321169853648672
2025-02-26,80.1346750022799,4.059619050518417,4.163463868866976,2.3642514767545566,2.0398266271880545,1.8939862399659284,1.8080330427700222,1.7022610632632809,0.9017545951430136,0.9321290332498375
2025-02-27,80.10016439964298,4.122469377115312,4.1399226355583885,2.3591420473061038,2.038948160454682,1.8931705804960994,1.8124222902679332,1.700666656592151,0.9013662477202765,0.9317276048460671
2025-02-28,71.53885846153845,3.6817307692307693,3.7086642307692306,2.104807692307692,1.8209615384615383,1.6907692307692308,1.6136538461538463,1.5188461538461537,0.8049999999999999,0.8321153846153846
2025-03-03,80.09309039063548,4.121972332736079,4.1568630146065,2.356489275622689,2.038702325342279,1.8929423217245027,1.8066058941754213,1.700461607936775,0.9012575703752012,0.9316152668450779
2025-03-04,80.07257496849022,4.1532036607652225,4.154076274791693,2.3558856733389666,2.038180122507691,1.892457454545107,1.8098023518898159,1.700026043675757,0.901026718007941,0.922766731987588
2025-03-06,80.077228806311,4.153445045987086,4.148290425874559,2.3560225979957843,2.0382985820394772,1.892567444639464,1.8101227982226173,1.700124849609018,0.9010790859031843,0.9228203634178096
2025-03-07,80.07843544516403,4.155660266091673,4.148352934136597,2.3515375678210537,2.0383292960177184,1.8925959626769226,1.8110111276161227,1.7001504678369355,0.9010926637585984,0.9228342688803421
2025-03-10,80.1078340513569,4.157074154351739,4.086886032501734,2.352337635956405,2.0390228007022335,1.8932398842300178,1.8159340245350022,1.7007289132903411,0.9237942565226087,0.9231482465530124
2025-03-11,80.21129592071213,4.216131228565763,3.9129885039939554,2.3538664530148528,2.0416562648710856,1.8956850650276253,1.8163388293667784,1.7027098451459461,0.9249873668071557,0.9243405224947031
2025-03-13,80.18402911947999,4.262616336428492,3.8952465495693556,2.353698980566984,2.041511005494987,1.8955501911830104,1.8164252002635193,1.7017263033448022,0.9249215559798811,0.9242747576889861
2025-03-14,80.187313903927,4.262790956935833,3.8910939553149895,2.353795401187016,2.0415946371567144,1.8956278434768017,1.8167152194194187,1.7017960155325744,0.924959445918503,0.9243126211311474
2025-03-17,80.16864789731464,4.279736013880261,3.894541234437364,2.3532727945769527,2.0411413476091567,1.8952069625282189,1.8171741007862698,1.7014181705226605,0.9247540797595608,0.9241073985849039
2025-03-18,80.16652100966637,4.280474174431517,3.8952129573415752,2.353678682495662,2.04149339970243,1.8955338441423342,1.8161939380180872,1.7017116278225024,0.9249135795462481,0.9242667868332787
2025-03-19,80.1661753370128,4.2804557173144095,3.8949805648036095,2.353668533591287,2.0414845969200233,1.8955256707277268,1.8168328966358684,1.7017042901562727,0.9249095913810225,0.9242628014569796
2025-03-20,80.16686668530099,4.280492631707798,3.8917801773728,2.3536888314875606,2.0415022025607503,1.8955420176274285,1.8192201484008463,1.7017189655520122,0.9249175677458676,0.9242707722439474
2025-03-21,80.14069095121378,4.2791180002846625,3.8903148472605107,2.3529329711447398,2.0408465973957624,1.8949332859122974,1.830705565347936,1.7011724779010196,0.9453113503197608,0.9239739532195199
2025-03-24,80.0099791007807,4.373238219968042,3.8879561949119887,2.3494238298996657,2.0378028987194226,1.8921072009231348,1.8684343401290555,1.7145607449675404,0.9439015222075603,0.9225959474928889
2025-03-25,79.99723861329265,4.373529997510869,3.892304816475761,2.3495805808191603,2.0379388586403433,1.8922334401907173,1.875876554220006,1.7146751385349686,0.943964498257107,0.9226575020584172
2025-03-26,79.99775513203947,4.373558236113509,3.892114724374856,2.349595751373022,2.0379520170148524,1.8922456577880011,1.8754582190587628,1.7146862096902873,0.9439705931594828,0.9226634593877572
2025-03-27,79.9889752203668,4.373078229456509,3.907181953655666,2.3493378785973484,2.0377283477547214,1.8920379800886586,1.8726699843871142,1.712561219921013,0.9438669905219357,0.9225621952502366
2025-03-28,79.98570476559617,4.372899430384282,3.9113260264373784,2.3492418228190157,2.0376450325431215,1.8919606216199307,1.8723782266509348,1.7124911995963839,0.9438283992749109,0.922524475077871
2025-03-31,71.4800123076923,3.907884615384615,3.5030873076923075,2.099423076923077,1.8209615384615383,1.6907692307692308,1.6734615384615386,1.5303846153846155,0.8434615384615384,0.8244230769230769
2025-04-01,79.97469046422513,4.372297267381123,3.9193938844873273,2.34891832429505,2.037364441948322,1.8917000922599692,1.8772842703558044,1.7122553837812595,0.9436984309204078,0.9223974403455969
2025-04-02,79.97469046422513,4.372297267381123,3.918963561445412,2.34891832429505,2.037364441948322,1.8917000922599692,1.8777145933977195,1.7122553837812595,0.9436984309204078,0.9223974403455969
2025-04-03,79.97469046422513,4.372297267381123,3.9191787229663695,2.34891832429505,2.037364441948322,1.8917000922599692,1.877499431876762,1.7122553837812595,0.9436984309204078,0.9223974403455969
2025-04-07,79.98398306446636,4.3728523616071096,3.902676802806889,2.355457012457626,2.037623099850289,1.891940257037041,1.8783833602907565,1.7107512560787619,0.9438182401460943,0.9225145452590757
2025-04-08,79.985187898837,4.372918231830386,3.9025203984875265,2.3554924937559867,2.037653793474825,1.8919687561760126,1.8779812710586967,1.7107770258870905,0.943832457300727,0.9216676731917496
2025-04-09,79.99551653973286,4.385320007837447,3.9122787927164087,2.355796663024573,2.0379169196217504,1.892213069734336,1.8584235506319373,1.6967934305943475,0.9439543361982254,0.9217866899081165
2025-04-10,79.99568870634761,4.385329445937644,3.916376399007473,2.3558017331779273,2.0379213056332715,1.8922171421615508,1.854123143735414,1.69679708243877,0.9439563677798637,0.9217886737804734
2025-04-11,79.99568836201364,4.385329427061402,3.9163768125904546,2.3558017230375987,2.0379212968612297,1.892217134016679,1.854123135754514,1.6967970751350654,0.9439563637166917,0.9217886698127201
2025-04-15,79.99586052936799,4.385338865202143,3.916170020655299,2.355806793212733,2.0379256828915926,1.8922212064613877,1.8541271262130183,1.6968007269951755,0.9439583953070572,0.9217906536935991
2025-04-16,79.96293693301907,4.384725470543599,3.9199260642667593,2.331160729407087,2.0376406301814556,1.8919565340115492,1.8493487776723445,1.696563388779237,1.0040797529228718,0.9216617191960264
2025-04-23,79.95104426230219,4.433317154179586,3.9208165644984665,2.331387555686497,2.038215193869028,1.892490018428186,1.8412601930885695,1.6651845749045096,1.0043628782968514,0.9219216047461238
2025-04-24,79.95087216695693,4.43330761142435,3.920808124905381,2.3313825373537163,2.038210806592405,1.89248594482632,1.841040978855723,1.66561149238695,1.00436071639668,0.9219196203015388
2025-04-28,79.95087216695693,4.43330761142435,3.9229606339418077,2.3313825373537163,2.038210806592405,1.89248594482632,1.8388884698192962,1.66561149238695,1.00436071639668,0.9219196203015388
2025-04-29,79.95087182276698,4.433307592338881,3.922961047555197,2.3313825273170723,2.0382107978178707,1.892485936679134,1.8388884619028483,1.6656114852164627,1.0043607120728888,0.9219196163326582
2025-04-30,71.42905076923077,3.960769230769231,3.5048196153846156,2.0828846153846152,1.8209615384615383,1.6907692307692308,1.646730769230769,1.4865384615384616,0.8973076923076924,0.8236538461538462
