date,ICBC (ASIA) SECURITIES LTD,UBS SECURITIES HONG KONG LTD,GET NICE SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,OSHIDORI SECURITIES LTD,CHRISTFUND SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,SHANGHAI COMMERCIAL BANK LTD
2025-03-04,30.963267408745608,23.17201632332836,21.32122074526899,5.206120237851414,5.637985935013037,2.183437530327647,3.434616016140865,3.469456723474209,3.2799050374075427,1.3319740424423272
2025-03-06,30.96337269251729,23.172095114666618,21.32129324338449,5.206137940116722,5.638005105742537,2.1834449546261037,3.4346276947962115,3.4691284926210377,3.279916190002278,1.3319785715267136
2025-03-07,30.96880848165749,23.17616310248664,21.32503631283039,5.207051906058298,5.638994888323088,2.1838282703097804,3.435230662441545,3.469737517069808,3.262936451185241,1.3322124076377209
2025-03-10,30.953896230297705,23.165003203650226,21.314767777573643,5.20046386188117,5.636279572064118,2.1827767026941665,3.4335765134565266,3.468066752176233,3.313598471969797,1.331570914236414
2025-03-11,30.9400079070065,23.15460958304943,21.30520431636768,5.198130529662161,5.63375069905007,2.1817973394407018,3.4320359442076933,3.466510707926057,3.3569795052424363,1.330973468047266
2025-03-12,30.932311570980353,23.148849867135944,21.299904640555788,5.196837493170887,5.632349301914111,2.1812546167136824,3.4311822242616667,3.465648412372461,3.38101948488773,1.330642388007378
2025-03-13,30.972277599633824,23.163490824420474,21.313376195116675,5.200124337925113,5.6359115949012,2.182634195217724,3.433352344706923,3.4678403316539796,3.299508596783619,1.3314839796404667
2025-03-17,30.9874507391977,23.17483848453152,21.323817494777174,5.20267184874588,5.6386725953773205,2.1837034550793666,3.4350343241522725,3.4695392065645563,3.2521355856372196,1.3321362659369835
2025-03-19,30.987703750810137,23.174211209375713,21.323991603111967,5.202714328406582,5.638718634971134,2.183721284953043,3.435062371105228,3.4695675352488498,3.2521621392274227,1.3321471427899216
2025-03-24,30.960971440020113,23.16948175616275,21.319639747521745,5.201652544953662,5.637567870626915,2.1832756254415275,3.434361334654798,3.4688594568949025,3.2923149489824937,1.3318752747410945
2025-03-25,30.915040305899293,23.135109431117527,21.288011694941158,5.392417365299347,5.62920444164076,2.1800366984663473,3.429266400492704,3.4637133441745833,3.2373009031253397,1.3298994148429368
2025-03-26,30.91882068524686,23.137938458316967,21.29061485375855,5.393076765482544,5.629892796823346,2.1803032795747743,3.429685740973889,3.4641368969263397,3.22546848415835,1.3300620387383766
2025-03-27,30.900431532913945,23.12417703192522,21.277952134058054,5.389869201028739,5.626544384627658,2.179006531243129,3.4276459149990615,3.4620765809217886,3.2830257118452595,1.3292709764371464
2025-04-01,30.866230562091012,23.098582913502284,21.25440143965,5.383903628700487,5.620316857347736,2.1765947804972323,3.4238521551026873,3.4582447127485323,3.390073227093968,1.327799723266055
2025-04-02,30.858319809345808,23.09266294287854,21.24895411707531,5.382523779926112,5.618876417870723,2.176036937740878,3.422974650874217,3.457765205915458,3.4144267188989303,1.3274594194740263
2025-04-03,30.87615619146975,23.106010706562806,21.261236200730803,5.3856349263372945,5.622124178199723,2.177294706361372,3.424953160535494,3.4597636213021183,3.3585996057264866,1.3282267027741557
2025-04-09,30.87615619146975,23.106010706562806,21.261236200730803,5.3856349263372945,5.622124178199723,2.177294706361372,3.424953160535494,3.3962642804547873,3.4220989465738176,1.3282267027741557
2025-04-10,30.859198644395747,23.09332061451186,21.24955928047267,5.5173356515384055,5.619036441668772,2.176098910574871,3.423072136094308,3.3943990122829835,3.340482083367887,1.327497225092492
2025-04-14,30.853550267183987,23.089093680837856,21.24566982346561,5.51632577460275,5.618007949718774,2.175700603812642,3.422445587010175,3.3937777114433367,3.358174358030993,1.3272542438938777
2025-04-15,30.835280453328817,23.075421560774508,17.913001378859498,5.631353184276972,5.614681267421619,5.428916783986283,3.420418998716036,3.391768098723992,3.3626899586316137,1.3264683152806573
2025-04-22,30.84493526664315,23.082646690043436,17.918610106319395,5.633116413373706,5.61643927638601,5.430616628361877,3.4214899637406413,3.3928300928851365,3.332431917390151,1.3268836448564916
2025-04-23,30.807603423541174,23.054709599653652,17.89692308589572,5.747329319370256,5.609641660244322,5.424043914684107,3.4173489102614494,3.388723726650151,3.328398651493737,1.3252777082054288
2025-04-24,30.813234988713734,23.058923952125667,17.900194605830617,5.7483799190934874,5.610667090952776,5.425035418514652,3.4179735944616754,3.3893431782269605,3.31072728589463,1.325519966185801
2025-05-02,30.81448672725285,23.05986068414332,17.90092177269427,5.748613437861797,5.610895015357029,5.425255801928205,3.4181124441889246,3.3854185243411465,3.3108617789116,1.3255738133208599
