date,TIGER SECURITIES ASSET MANAGEMENT CO LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,YUANTA SECURITIES (HONG KONG) CO LTD,LUK FOOK SECURITIES (HK) LTD
2024-11-01,33.994999823645664,24.277508673482195,10.925612349079076,6.435213180009169,7.459412302401757,4.483508641379788,0.9399250788293428,2.2353669164213112,6.446943441650409,2.801509593101283
2024-11-04,34.33793535268265,24.151372467764514,10.868847245814573,6.401778391274136,7.420656185480399,4.460214127270776,0.9350416048000687,2.223752845759596,6.413447707176857,2.7869540719764374
2024-11-06,34.35459467192014,24.16308969595053,10.881051179060087,6.404884264379568,7.424256375156217,4.406931422624581,0.9354952475841998,2.2248317169317353,6.416559241742621,2.788306184650319
2024-11-07,34.40466975979909,24.19830969640481,10.89691134563199,6.414219992117188,7.4350779346585805,4.267595436991687,0.9368588208465386,2.228074620677367,6.425911986869706,2.7923704060030428
2024-11-08,34.524485760495175,24.282581532515163,10.593570438606692,6.43655783731105,7.4609709692150545,4.275492452668743,0.9401214790238843,2.235834003114863,6.44829055002602,2.8020949770233505
2024-11-11,34.52208126265145,24.280890343967407,10.599797253064928,6.4361095557769445,7.460451341240518,4.27519468103922,0.9400560031733576,2.2356782858631497,6.447841451353534,2.8018998218695
2024-11-12,34.51486977826893,24.275818191446337,10.59061984911039,6.434765085749413,7.514598180170888,4.246448970630675,0.9398596303320449,2.235211264222126,6.446494530593641,2.801314519475561
2024-11-13,34.48605394442129,24.255550754599145,10.581777934194413,6.429392818006534,7.543111117852009,4.242903688009989,0.9390749587072719,2.2820465608665126,6.4411124701516735,2.7989757531911525
2024-11-15,34.49565387470163,24.262302805632025,10.591682882669213,6.396386154963012,7.545210904071241,4.244084790946751,0.9393363702954498,2.2826818173071626,6.442905491491283,2.7997549079222304
2024-11-18,33.14292904878443,24.601293452852417,10.916081866485936,6.485755869779989,7.650631891859414,4.275156675006413,0.9524606910441873,2.3145752361984457,6.822242443853131,2.8388728241356374
2024-11-19,34.28548382282822,24.22689641458668,10.91673356071577,6.387051799881635,7.534200049498644,4.2100948114783066,0.9379655807576128,2.279350660915985,6.426554121359651,2.7956691779775027
