date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,EVER-LONG SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,PRUDENTIAL BROKERAGE LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,BOCI SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,TOTAL_CCASS_PCT
2024-12-02,12.551207844381013,11.83442026112697,5.296542974944497,4.694272650385876,3.887831694682313,2.648767047256581,3.111785072417803,2.2921291891320434,2.348623004545935,2.335408076963738,51.00098781583677
2024-12-03,12.846231102653558,11.834089887937415,5.296542974944497,4.436251189343483,3.887831694682313,2.648767047256581,3.111785072417803,2.2921291891320434,2.348623004545935,2.335408076963738,51.037659239877364
2024-12-04,13.00811396553547,11.834089887937415,5.296542974944497,4.437903055291257,3.887831694682313,2.648767047256581,3.111785072417803,2.2921291891320434,2.348623004545935,2.335408076963738,51.201193968707045
2024-12-05,13.070884871550902,11.834089887937415,5.296542974944497,4.437903055291257,3.887831694682313,2.648767047256581,3.111785072417803,2.2921291891320434,2.348623004545935,2.335408076963738,51.26396487472249
2024-12-06,13.070884871550902,11.834089887937415,5.296542974944497,4.438233428480812,3.887831694682313,2.648767047256581,3.111785072417803,2.2921291891320434,2.348623004545935,2.335408076963738,51.26429524791204
2024-12-09,13.070884871550902,11.834089887937415,5.296542974944497,4.4663151495929805,3.887831694682313,2.653061898720795,3.107490220953589,2.2921291891320434,2.348623004545935,2.335408076963738,51.29237696902421
2024-12-10,13.16999682841738,11.834089887937415,5.296542974944497,4.452769848821228,3.887831694682313,2.653061898720795,3.107490220953589,2.2921291891320434,2.348623004545935,2.335738450153293,51.37827399830849
2024-12-11,13.206668252457977,11.834089887937415,5.296542974944497,4.449135743736124,3.887831694682313,2.653061898720795,3.107490220953589,2.2921291891320434,2.348623004545935,2.335738450153293,51.41131131726399
2024-12-13,13.206668252457977,11.83574175388519,5.296542974944497,4.46565440321387,3.887831694682313,2.653061898720795,3.107490220953589,2.2921291891320434,2.348623004545935,2.335738450153293,51.429481842689505
2024-12-17,13.206668252457977,11.83574175388519,5.296542974944497,4.460698805370546,3.887831694682313,2.653061898720795,3.107490220953589,2.2921291891320434,2.348623004545935,2.335738450153293,51.42452624484618
2024-12-18,13.27274289036896,11.830786156041864,5.296542974944497,4.46565440321387,3.887831694682313,2.653061898720795,3.107490220953589,2.2921291891320434,2.348623004545935,2.335408076963738,51.4902705095676
2024-12-19,13.305449836134898,11.839045485780737,5.296542974944497,4.459707685801882,3.887831694682313,2.653061898720795,3.099230891214716,2.2921291891320434,2.348623004545935,2.335408076963738,51.51703073792155
2024-12-20,13.305449836134898,11.849617427846496,5.296542974944497,4.459707685801882,3.887831694682313,2.653061898720795,3.0886589491489587,2.2921291891320434,2.348623004545935,2.335408076963738,51.51703073792155
2024-12-30,13.30478908975579,11.84928705465694,5.296542974944497,4.503647320012686,3.887831694682313,2.607800771751771,3.0886589491489587,2.2921291891320434,2.348623004545935,2.335408076963738,51.51471812559467
2025-01-02,13.30478908975579,11.84928705465694,5.296542974944497,4.504968812770906,3.887831694682313,2.607800771751771,3.0886589491489587,2.2921291891320434,2.348623004545935,2.335408076963738,51.51603961835289
2025-01-06,13.353023575430806,11.84928705465694,5.296542974944497,4.456734327095887,3.887831694682313,2.607800771751771,3.0886589491489587,2.2921291891320434,2.348623004545935,2.335408076963738,51.51603961835289
2025-01-07,13.353023575430806,11.84928705465694,5.296542974944497,4.450457236494344,3.887831694682313,2.6061489058039964,3.1150888043133524,2.2921291891320434,2.348623004545935,2.335408076963738,51.534540516967965
2025-01-08,13.353023575430806,11.84928705465694,5.296542974944497,4.452769848821228,3.887831694682313,2.6061489058039964,3.1150888043133524,2.2921291891320434,2.348623004545935,2.335408076963738,51.53685312929485
2025-01-09,12.928494026852732,11.832768395179194,5.296542974944497,4.420062903055292,3.887831694682313,2.8866357437361243,3.1150888043133524,2.2921291891320434,2.348623004545935,2.335408076963738,51.343584813405215
2025-01-10,12.804934453959193,11.832768395179194,5.296542974944497,4.492084258378264,3.887831694682313,2.8866357437361243,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.2917162226451
2025-01-14,12.804934453959193,11.832768395179194,5.296542974944497,4.492745004757373,3.887831694682313,2.8866357437361243,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.29237696902421
2025-01-15,12.804934453959193,11.832768395179194,5.296542974944497,4.493405751136484,3.887831694682313,2.8866357437361243,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.29303771540332
2025-01-20,12.804934453959193,11.832768395179194,5.296542974944497,4.489441272861824,3.887831694682313,2.8866357437361243,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.289073237128655
2025-01-21,12.804934453959193,11.832768395179194,5.296542974944497,4.490102019240934,3.887831694682313,2.8866357437361243,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.289733983507766
2025-01-22,12.804934453959193,11.832768395179194,5.296542974944497,4.486798287345385,3.887831694682313,2.8866357437361243,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.286430251612224
2025-01-24,12.804934453959193,11.832768395179194,5.296542974944497,4.483824928639391,3.887831694682313,2.8866357437361243,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.28345689290623
2025-02-04,12.804934453959193,11.832768395179194,5.296542974944497,4.485476794587165,3.887831694682313,2.9031544032138705,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.301627418331755
2025-02-05,12.804934453959193,11.832768395179194,5.296542974944497,4.48580716777672,3.887831694682313,2.944451051908236,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.34325444021567
2025-02-06,12.804934453959193,11.83243802198964,5.296542974944497,4.48646791415583,3.887831694682313,2.944451051908236,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.343584813405215
2025-02-07,12.804934453959193,11.83243802198964,5.296542974944497,4.486798287345385,3.887831694682313,2.944451051908236,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.34391518659478
2025-02-10,12.804934453959193,11.83243802198964,5.296542974944497,4.487128660534941,3.887831694682313,2.944451051908236,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.344245559784326
2025-02-11,12.804934453959193,11.83243802198964,5.296542974944497,4.490102019240934,3.887831694682313,2.944451051908236,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.34721891849032
2025-02-12,12.804934453959193,11.83243802198964,5.296542974944497,4.490762765620045,3.887831694682313,2.944451051908236,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.34787966486943
2025-02-13,12.804934453959193,11.83243802198964,5.296542974944497,4.491423511999154,3.887831694682313,2.9940070303414736,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.39809638968178
2025-02-17,12.804934453959193,11.83243802198964,5.296542974944497,4.492084258378264,3.887831694682313,2.9940070303414736,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.398757136060894
2025-02-18,12.804934453959193,11.83243802198964,5.296542974944497,4.492084258378264,3.887831694682313,2.997310762237023,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.40206086795644
2025-02-19,12.804934453959193,11.83243802198964,5.296542974944497,4.52941642879797,3.887831694682313,2.997310762237023,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.439393038376146
2025-02-20,12.798657363357648,11.83243802198964,5.296542974944497,4.5323897875039645,3.887831694682313,2.997310762237023,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.4360893064806
2025-02-25,12.798657363357648,11.83243802198964,5.296542974944497,4.533050533883074,3.887831694682313,2.997310762237023,3.1147584311237977,2.2921291891320434,2.348623004545935,2.335408076963738,51.436750052859715
2025-02-26,12.798657363357648,11.83243802198964,5.296542974944497,4.544613595517497,3.887831694682313,2.997310762237023,3.1107939528491384,2.2921291891320434,2.348623004545935,2.335408076963738,51.44434863621947
2025-02-28,12.79733587059943,11.83243802198964,5.296542974944497,4.600446664552278,3.887831694682313,3.1737300454593513,3.1107939528491384,2.2921291891320434,2.348623004545935,2.335408076963738,51.675279495718364
2025-03-03,12.99555978433238,11.83243802198964,5.296542974944497,4.601437784120943,3.887831694682313,3.113602124960355,3.1107939528491384,2.2921291891320434,2.348623004545935,2.335408076963738,51.81436660852099
2025-03-04,13.134316523945449,11.83243802198964,5.296542974944497,4.601437784120943,3.887831694682313,3.138710487366529,3.1107939528491384,2.2921291891320434,2.348623004545935,2.335408076963738,51.97823171054022
2025-03-06,13.13365577756634,11.83243802198964,5.296542974944497,4.602428903689608,3.887831694682313,3.138710487366529,3.1107939528491384,2.2921291891320434,2.348623004545935,2.335408076963738,51.978562083729784
2025-03-07,13.084099799133101,11.83243802198964,5.296542974944497,4.603750396447827,3.887831694682313,3.2120533354477216,3.1107939528491384,2.2921291891320434,2.348623004545935,2.335408076963738,52.00367044613595
2025-03-10,13.005140606829475,11.83243802198964,5.296542974944497,4.735899672269796,3.887831694682313,3.138710487366529,3.1107939528491384,2.6182075272227507,2.348623004545935,2.335408076963738,52.309596019663815
2025-03-11,13.005140606829475,11.821866079923883,5.296542974944497,4.723345491066709,3.887831694682313,3.183971614335553,3.1107939528491384,2.6182075272227507,2.348623004545935,2.335408076963738,52.33173102336399
2025-03-12,13.005140606829475,11.821866079923883,5.296542974944497,4.724006237445819,3.887831694682313,3.183971614335553,3.1107939528491384,2.6182075272227507,2.348623004545935,2.335408076963738,52.332391769743104
2025-03-14,13.005140606829475,11.821866079923883,5.296542974944497,4.857146632836453,3.887831694682313,3.2500462522465376,3.105838355005815,2.5600618458610844,2.348623004545935,2.335408076963738,52.468505523839724
2025-03-18,13.005140606829475,11.816580108891003,5.296542974944497,4.8601199915424464,3.887831694682313,3.2500462522465376,3.105838355005815,2.5600618458610844,2.348623004545935,2.335408076963738,52.46619291151284
2025-03-19,13.005140606829475,11.816910482080559,5.296542974944497,4.859459245163336,3.887831694682313,3.2500462522465376,3.105838355005815,2.5600618458610844,2.348623004545935,2.335408076963738,52.46586253832329
2025-03-20,13.005140606829475,11.816910482080559,5.296542974944497,4.788429009409029,3.887831694682313,3.2500462522465376,3.105838355005815,2.5600618458610844,2.348623004545935,2.335408076963738,52.394832302568986
2025-03-21,13.005140606829475,11.817571228459668,5.296542974944497,4.788098636219473,3.887831694682313,3.266564911724284,3.105838355005815,2.5600618458610844,2.348623004545935,2.335408076963738,52.41168133523628
2025-03-24,13.004149487260811,11.817901601649224,5.296542974944497,4.788429009409029,3.887831694682313,3.266564911724284,3.105838355005815,2.5600618458610844,2.348623004545935,2.335408076963738,52.41135096204673
2025-03-25,13.004149487260811,11.818231974838778,5.296542974944497,4.800983190612115,3.887831694682313,3.316120890157522,3.105838355005815,2.5600618458610844,2.348623004545935,2.2726371709483035,52.41102058885717
2025-03-27,13.073197483877788,11.818562348028333,5.296542974944497,4.807590654403214,3.887831694682313,3.2500462522465376,3.105838355005815,2.5782323712866053,2.348623004545935,2.2726371709483035,52.43910230996934
2025-03-28,13.073197483877788,11.818562348028333,5.296542974944497,4.74151601649223,3.887831694682313,3.2335275927687914,3.105838355005815,2.6608256686753355,2.348623004545935,2.2726371709483035,52.43910230996934
2025-03-31,13.070884871550902,11.818231974838778,5.296542974944497,4.679075483666349,3.887831694682313,3.2335275927687914,3.105838355005815,2.6608256686753355,2.348623004545935,2.2726371709483035,52.37401879162702
2025-04-01,13.070884871550902,11.818231974838778,5.296542974944497,4.680066603235014,3.887831694682313,3.2335275927687914,3.105838355005815,2.6608256686753355,2.348623004545935,2.2726371709483035,52.37500991119569
2025-04-08,13.070884871550902,11.818231974838778,5.296542974944497,4.690968918490326,3.887831694682313,3.2335275927687914,3.105838355005815,2.6608256686753355,2.348623004545935,2.2726371709483035,52.385912226451005
2025-04-09,13.070884871550902,11.816910482080559,5.296542974944497,4.59119621524474,3.887831694682313,3.2335275927687914,3.105838355005815,2.6955148535786027,2.348623004545935,2.2726371709483035,52.319507215350455
2025-04-11,13.070884871550902,11.816910482080559,5.296542974944497,4.585249497832752,3.887831694682313,3.235179458716566,3.105838355005815,2.6955148535786027,2.348623004545935,2.2726371709483035,52.315212363886246
2025-04-14,13.070884871550902,11.816910482080559,5.296542974944497,4.5859102442118616,3.887831694682313,3.235179458716566,3.1048472354371497,2.6955148535786027,2.348623004545935,2.2726371709483035,52.31488199069669
2025-04-15,13.034874193889417,11.816910482080559,5.296542974944497,4.595491066708955,3.887831694682313,3.235179458716566,3.1048472354371497,2.6955148535786027,2.348623004545935,2.2726371709483035,52.288452135532296
2025-04-16,13.034874193889417,11.816910482080559,5.296542974944497,4.585579871022307,3.887831694682313,3.235179458716566,3.1048472354371497,2.6955148535786027,2.348623004545935,2.2726371709483035,52.278540939845655
2025-04-17,13.034874193889417,11.816910482080559,5.296542974944497,4.579963526799873,3.887831694682313,3.235179458716566,3.1048472354371497,2.6955148535786027,2.348623004545935,2.2726371709483035,52.272924595623216
2025-04-28,13.034874193889417,11.816910482080559,5.296542974944497,4.571704197061,3.887831694682313,3.235179458716566,3.1048472354371497,2.6955148535786027,2.348623004545935,2.2726371709483035,52.26466526588435
