date,CMB INTERNATIONAL SECURITIES LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,CHIEF SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD
2025-02-18,39.02203240653902,32.84949572193285,8.827391172608827,7.9515777627079505,0.0,5.973422598005974,5.08029491970508,0.2957854185002958
2025-02-19,39.00908697533536,32.83282850137026,8.824462714553585,7.948939852877541,0.0,5.97144093466032,5.1175537285446415,0.2956872926583009
2025-02-20,39.03160629239429,32.83446384759706,8.829556934622602,7.9535286477125124,0.0,5.9748881512483765,5.080098138259489,0.2958579881656805
2025-02-21,39.01471436814772,32.82025389497981,8.825735718407387,7.950086555106751,0.0,5.972302365839584,5.121177149451818,0.2957299480669359
2025-02-24,39.03667672233369,32.82429526132706,8.830703944804492,7.954561856786131,0.0,5.975664323551912,5.082201469378329,0.29589642181839176
2025-02-25,39.027100349216425,32.79892637594158,8.828537620133336,7.952610464948482,0.0,5.974198389563912,5.122802966896592,0.29582383329966233
2025-02-26,39.04738529063555,32.79431723022726,8.83312638965089,7.956743957725737,0.0,5.977303571944212,5.095145967485778,0.29597759233057086
2025-02-28,39.032169608451554,32.781538195095905,8.829684365483699,7.953643435465947,0.0,5.974974382658142,5.13212775476627,0.2958622580784829
2025-03-03,38.99727473288056,32.73781199982697,8.96598462891667,7.947974794883995,0.0,5.969632737812,5.154936482530894,0.22638462314890917
2025-03-04,39.01246321620218,32.73036754947781,8.969476660319659,7.951070336391437,0.0,5.971957763545093,5.138191679649184,0.22647279441463272
2025-03-05,38.996712423578266,32.714269235205904,8.980274541469605,7.934882916137963,0.0,5.969546660514477,5.177932864228862,0.226381358864921
2025-03-06,38.999524132262394,32.70509178479242,8.995342264265217,7.941223124288001,0.0,5.969977071827188,5.162443941338486,0.22639768122629675
2025-03-07,39.00683647272623,32.71122393053913,8.997028874722359,7.949923558427323,0.0,5.971096431765079,5.137450601436525,0.22644013038336167
2025-03-10,38.99109022231193,32.69081053026153,8.997722095671982,7.946714339263574,0.0,5.9686860240477495,5.178628067241429,0.22634872120181077
2025-03-11,38.999524132262394,32.69788166755592,8.99966833460712,7.946991218077206,0.0,5.969977071827188,5.159559894443884,0.22639768122629675
2025-03-12,38.9871556458937,32.68030388213756,9.037177990168518,7.944470873156598,0.0,5.968083726160101,5.156482002047024,0.22632588043650623
2025-03-13,38.97816530950494,32.65979678604886,9.094184622036463,7.941197665201412,0.0,5.9667075016213875,5.1336744253080635,0.22627369027887873
2025-03-14,38.9691791184565,32.64938545554099,9.155487673088283,7.878849007939367,0.0,5.965331911643925,5.155545309145401,0.22622152418553046
2025-03-17,38.98659362836961,32.66109269136515,9.199942338186535,7.823266541732737,0.0,5.967997693527462,5.134784488972178,0.2263226178463313
2025-03-18,38.998961758089635,32.66712810751572,9.210070946530543,7.7896983330449325,0.0,5.969890984599411,5.137855453654034,0.22639441656572648
2025-03-19,38.99165236948717,32.66100546416574,9.208344747048052,7.7853548824267245,0.0,5.968772076527155,5.158518475800522,0.22635198454462885
2025-03-20,38.501509025681905,32.240476054894366,9.092591538067309,7.5038437446614665,1.4734354535618701,5.8937418142474804,5.070895734867035,0.22350663401856388
2025-03-21,38.53003191246866,32.00079781171644,9.06086163665375,6.681673125142466,2.490312286300433,5.898108046501026,5.135912924549806,0.2023022566674265
2025-03-24,38.462085442857955,31.86614710734399,9.037772341998975,6.638602878434496,2.8528357699527844,5.887706923033164,5.052904033221457,0.20194550315717616
2025-03-25,38.26075884899414,31.693687576040517,8.940950117420705,6.576974224033047,3.4801799507681865,5.856888209829386,4.98967263673146,0.2008884361825538
2025-03-26,38.13720651484171,31.591341747162094,8.912077839667207,6.4880490728336735,3.8567298878939575,5.837975040541493,4.973559895649721,0.20306000141013889
2025-03-27,38.11141017149782,31.547426123472793,8.906049631498105,6.41601961585615,4.033087665403098,5.834026182658569,4.949057959781858,0.20292264983160238
2025-03-28,37.989886219974714,31.43559488692232,8.484337687877511,6.4334878494170535,4.698693636746734,5.815423514538559,4.940300604017418,0.202275600505689
2025-03-31,37.97281738788577,31.41866277273876,8.49597034624133,6.424981045182668,4.7344921513015645,5.812810648395159,4.938080930049703,0.202184718205049
2025-04-01,37.94298380987121,31.393978506692104,8.489295434776508,6.393277027974971,4.835994275933668,5.80824377788378,4.934201296332669,0.20202587053508797
2025-04-02,37.93180830025666,31.384731903673263,8.481184869353006,6.385783811834668,4.840180086677233,5.806533050954432,4.9678116102610135,0.20196636698971934
2025-04-03,37.9185127025966,31.373731142392465,8.478212102518086,6.383545510627559,4.908586170153105,5.804497784756884,4.931019011833325,0.2018955751219786
2025-04-07,37.907351601373605,31.358889901184384,8.475716588408439,6.377461630107225,4.946387273109538,5.802789263438222,4.929567594085079,0.2018361482935034
2025-04-08,37.83999328408328,31.296171927468098,8.460655921199912,6.217819565704052,5.270595477949406,5.792478173270651,4.920808148645624,0.20147750167897915
2025-04-09,37.59591859430605,30.96919483985765,8.475589412811388,6.231928380782918,5.883007117437723,5.755115658362989,4.889068060498221,0.2001779359430605
2025-04-10,37.40456959504315,30.814339455631778,8.639909271962825,6.081267979641513,6.236169506527993,5.725824297410932,4.898760787784908,0.19915910599690198
2025-04-11,37.43304405597309,30.40042076706944,8.646486456559952,6.052678929812178,6.656147489930657,5.730183116721339,4.8817284668299905,0.1993107171033509
2025-04-14,37.335891878459904,30.307715670168562,8.668222041222027,6.010740367491751,6.914974391540235,5.715311235970567,4.848350980852327,0.19879343429462845
2025-04-15,37.23514105158812,29.85970564344031,8.51816667355059,5.989013258436248,7.579199537400355,5.699888480442774,4.851789131661917,0.26709622347968554
2025-04-16,37.24390426285369,27.481456887340528,8.393477407361555,7.874307434830742,7.925260456007506,5.702607045756227,4.836405685751235,0.5425808200985156
2025-04-17,37.840543907623456,24.75825146325165,8.707032898396776,8.325059576644836,8.052221489679164,5.793961631409457,5.030014987905577,1.4929140450890823
2025-04-22,37.85113593995098,24.765181601478833,8.709470103690698,8.32039205631387,8.054475405228985,5.7955834323289706,5.010429530967814,1.4933319300398482
2025-04-23,37.920660639742366,24.743367775304417,8.725467597009308,8.285198140885104,8.069269808900623,5.806228719141178,4.953732447410234,1.4960748716067704
2025-04-24,37.65194428542471,24.559676208593302,8.733246311794018,8.23344790179337,8.012088717419827,5.765084166609123,4.935335274240362,2.1091771341252885
2025-04-25,37.79242491401856,24.64851437830937,8.345215810187423,8.273948896872026,8.04198208098269,5.7865938831189085,4.994273493906539,2.1170465426044784
2025-04-28,37.7982349922349,24.652303756651204,8.3157514588204,8.273823300204498,8.04321842781704,5.787483494281558,5.011812559887387,2.117372010103009
2025-04-29,37.778699099681006,24.639562295112192,8.311453490223775,8.269547002037774,8.03906131701476,5.784492252607841,5.0301754652598,2.1470090780628475
2025-04-30,37.65666257681012,24.44161762273329,8.327768492213028,8.242833886290105,8.013092739121548,5.767198979225274,4.995825672974476,2.555000030632153
2025-05-02,37.68499717693458,24.302552352117914,8.386984581548132,8.27133086493931,8.019122157635737,5.771538484261899,5.0009781796272215,2.5624962029352076
