date,THE HONGKONG AND SHANGHAI BANKING,PARTNERS CAPITAL SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,SDICS INTERNATIONAL SECURITIES (HONG,QUAM SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),BANK OF CHINA (HONG KONG) LTD,SOOCHOW SECURITIES INTERNATIONAL
2025-03-19,29.58258108188109,20.790032061903815,16.640427439006423,6.101795515292387,0.0,5.935987299829985,5.544469825548476,5.600647829584454,5.1087745007558345,4.695284446197532
2025-03-20,29.576691410690625,20.786079777223883,16.63726401404205,6.100635534737119,0.0,5.963042207684321,5.543415795276439,5.590676111959791,5.107803298252036,4.694391850133736
2025-03-24,29.576425529865407,20.737955347858552,16.63726401404205,6.100635534737119,0.0,6.011166637049648,5.543681676101662,5.590676111959791,5.107803298252036,4.694391850133736
2025-03-25,29.573383281098774,20.735915433404895,16.635627469129,6.100035438228324,0.0,6.0205448914412125,5.543136365043369,5.590126178236085,5.107300862905842,4.693930080512499
2025-03-26,27.868021996518888,19.540433852181405,15.676538573569509,5.74835190466874,5.739967064711914,5.683465300035522,5.239217532985888,5.2678402919795,4.812851161325042,4.42331232202359
2025-03-27,28.089044370993754,19.26149241895122,15.660158798770055,5.7423456865725315,5.733844474759904,5.726328684003752,5.265652160902493,5.279354206068754,4.8230886153155375,4.418690583662001
2025-03-28,28.06738517261385,19.278330636747214,15.67384876415997,5.747365591844008,5.7388569483509615,5.71329970731619,5.278396089585131,5.264932550663291,4.815031176784414,4.422553361934966
2025-03-31,28.07699609406168,19.28519014576233,15.679425746364767,5.749410587691068,5.74089891669954,5.676618965301692,5.280274219296883,5.266805889853065,4.820252464549559,4.424126970419417
2025-04-01,28.11648046528687,19.277558040198773,15.673220620484868,5.747135260966166,5.7386269584647085,5.663351571936174,5.27818455308454,5.264721553726208,4.8183448517454135,4.422376124106282
2025-04-02,28.14213969627045,19.270173211840326,15.667216538232076,5.744933653928256,5.7364286107791225,5.6630598990869165,5.276162591231931,5.262704749266421,4.816499044842498,4.420682004522
2025-04-07,27.864630242631726,19.34459311826306,15.727722106908724,5.767120139759503,5.758582250796876,5.6849301948607724,5.296538719769757,5.2830289046679,4.835099988604754,4.437754333736926
2025-04-08,27.858165282519586,19.34464174012969,15.727761637913689,5.767134635186961,5.75859672476469,5.691228134431831,5.296552032409503,5.283042183351263,4.835112141436572,4.43776548785622
2025-04-09,27.85660793228138,19.341117288185384,15.724896155015172,5.766083905524913,5.757547550647344,5.685165229666163,5.31606800864896,5.28207965178593,4.833477318735149,4.436956959509604
2025-04-10,27.85845688307913,19.342575526321365,15.726081745429415,5.76651864377302,5.757981645290534,5.6625981617856525,5.332176266518685,5.282477898168016,4.8338417424057445,4.4372914872284355
2025-04-14,27.858275577087028,19.342624138046236,15.726121268188836,5.76653313617696,5.757996116239304,5.662612393016831,5.33218966733417,5.2824911740816525,4.833853890807829,4.437302639021155
2025-04-15,27.85781422065206,19.34247830360465,15.726002700506545,5.766489659183673,5.7579527036112,5.663323653295903,5.332400783009125,5.282451346540929,4.833817445784763,4.437269183811154
2025-04-16,27.857338509274772,19.342235251088717,15.725805091675769,5.7664171989850495,5.757880350685723,5.663378146834956,5.333590351264326,5.282384968640956,4.833756705300874,4.437213426248857
2025-04-17,27.85743724377306,19.34247830360465,15.726002700506545,5.766489659183673,5.7579527036112,5.651134734208066,5.3449666789759664,5.282451346540929,4.833817445784763,4.437269183811154
2025-04-24,27.857781024416695,19.342891506900685,15.726338646916686,5.7666128457007435,5.758075707757731,5.649370531797087,5.345080860717019,5.282564192799474,4.833920708110803,4.437363974883082
2025-04-25,27.85706834394007,19.34274566842741,15.726220075956512,5.7665693675055065,5.758032293929457,5.651338508712685,5.345040560721954,5.282524364157692,4.833130297900521,4.43733051874819
2025-04-28,27.852652041993736,19.339853659642355,15.723868787913183,5.76570718539567,5.75717138823054,5.656147441101378,5.353790188069025,5.281734553490154,4.832407677879536,4.436667076284417
2025-04-29,27.851945839864207,19.339537778305445,15.723611967112902,5.765613013054657,5.75707735530625,5.658567855348783,5.353702743643027,5.281648285961902,4.831700550006312,4.436594611396514
2025-05-02,27.851379628250793,19.339319097270653,15.72343417301177,5.765547818620624,5.757012257388819,5.659885894117248,5.353642206867569,5.281588563939286,4.831645915749372,4.436544444783864
