date,CHINA GALAXY INTERNATIONAL SECURITIES,BANK OF CHINA (HONG KONG) LTD,KGI ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2025-02-25,24.53176667401509,18.668688366781947,16.39967113545318,13.328133853487282,7.383815119202255,7.265993810232676,5.054545727577484,3.7324680099611527,3.6349173032889377
2025-02-26,24.510042978345435,18.65215662204376,16.486352483762072,13.35428277352007,7.326674603827909,7.259559530942133,5.050069759148738,3.729162785342699,3.631698463067184
2025-02-27,24.45312374873652,18.83602080880712,16.448066525501375,13.348007714973923,7.30965999987909,7.192216397599806,5.038342073464303,3.7215123058286768,3.653050425209188
2025-02-28,24.451765873016623,18.840527823853794,16.447153168565727,13.338684633870876,7.317835965966981,7.191817015659123,5.0380622956150445,3.7213056512002822,3.6528475722515488
2025-03-03,24.4268571218854,19.07247738279769,16.43039863037734,13.305933197964492,7.180271549523306,7.18449078894999,5.032930075694537,3.7175147971233073,3.649126455683935
2025-03-04,24.426980307540557,19.072573566093403,16.430481489560155,13.305495996184332,7.180307759931,7.184527020635483,5.032955456969977,3.717533544704855,3.6491448583802355
2025-03-06,24.41183778836017,19.060750294964194,16.488334933317446,13.291199893335232,7.175856618340556,7.180073263484895,5.029835479650567,3.715229010034761,3.646882718512175
2025-03-07,24.412083858030556,19.05993443281286,16.488501134616072,13.29133386772934,7.175928950488923,7.180145638136759,5.029886180051302,3.715266459291381,3.6469194788428085
2025-03-10,24.403228474023734,19.110959104893187,16.482519997975174,13.264848497588865,7.1733259114844765,7.17754106954604,5.0280616093225605,3.7139187615128537,3.6455965736531106
2025-03-11,24.40310552781326,19.111366632981426,16.4824369571851,13.26478166778981,7.173289771461519,7.1775049082866405,5.028036277382504,3.7139000503723083,3.6455782067274347
2025-03-12,24.41516014752479,19.120807245229145,16.490578933591,13.270830130188774,7.127939393524691,7.181050444409018,5.030520021312166,3.7157346387079135,3.6473790455125084
2025-03-13,24.40076978517013,19.109537388995975,16.48085934113866,13.246384086589408,7.199302620689878,7.176817913581543,5.027555019014347,3.713544574520676,3.64522927029938
2025-03-14,24.40494985105773,19.117849513633615,16.455970943916242,13.248653308369782,7.206078266971947,7.17804736543926,5.028416283286664,3.7141807372784372,3.645853730046323
2025-03-17,24.40507281585286,19.11794583927506,16.456053857632853,13.248720061956648,7.205610723066099,7.17757968029919,5.028441619055919,3.7141994512473757,3.646375951613997
2025-03-18,24.409500373881816,19.113351116567586,16.459039307991144,13.244068433329684,7.203894302282536,7.1788818337810385,5.0293538768160815,3.7148732797471133,3.6470374756030037
2025-03-19,24.416390880422302,19.118746584269182,16.463685495592888,13.2195782838088,7.205927874459213,7.180908345240569,5.030773602547941,3.7159219435148723,3.6480669901442333
2025-03-20,24.431662283276466,19.130704538357683,16.473478422294274,13.151682038638793,7.2245580953916,7.1853996947088845,5.033920135167313,3.7182460929459635,3.650348699219022
2025-03-21,24.44386849539895,19.13975770583719,16.481708675712408,13.156234090425686,7.231195446951634,7.138524283887245,5.036435113324143,3.7201037520772933,3.652172436385453
2025-03-24,24.44417689096711,19.139999182199794,16.481411957669742,13.155643087008805,7.231286679181458,7.138614346933229,5.036498655404995,3.720150686690382,3.652218513944484
2025-03-25,24.45170415497616,19.145893094178096,16.486487192544725,13.15363641988877,7.2325038299967215,7.133745185472855,5.0375447645912645,3.723820331288864,3.634665027062542
2025-03-27,24.45170415497616,19.145893094178096,16.486487192544725,13.15313160530168,7.235027902932181,7.133745185472855,5.0375447645912645,3.723820331288864,3.6326457687141738
2025-03-31,24.45170415497616,19.140844948307176,16.485982377957633,13.152626790714587,7.235027902932181,7.133745185472855,5.0375447645912645,3.723820331288864,3.638703543759278
2025-04-02,24.450346436906674,19.139782123774093,16.485066968707386,13.150886897991079,7.234626167001842,7.133349073419476,5.037265047255025,3.7271470663956987,3.6415302185487275
2025-04-03,24.450223015467856,19.139685509214686,16.48498375472555,13.150820514417056,7.234589647765883,7.133313065414089,5.037239619946606,3.72763303636175,3.641511836686523
2025-04-07,24.45009959527506,19.139588895630666,16.484900541583812,13.1497445685925,7.236067473279677,7.133277057772225,5.037214192894891,3.7276142199612727,3.6414934550098947
2025-04-08,24.44960592696366,19.139202451048135,16.48456769741759,13.148974292794316,7.235921370921412,7.133133030839897,5.037112487254999,3.727538956258957,3.643943786501036
2025-04-09,24.448988869607533,19.138719417264355,16.484151661110474,13.148642439948215,7.238262543915096,7.1329530053531025,5.036985360980522,3.7274448809049385,3.6438518209157627
2025-04-10,24.448988869607533,19.138719417264355,16.484151661110474,13.148137681419206,7.238262543915096,7.1329530053531025,5.036985360980522,3.7279496394339473,3.6438518209157627
2025-04-11,24.390264474141162,19.10131012257534,16.688778007189203,13.103968317481007,7.220876851836571,7.1158202578450815,5.024886949799836,3.718995420915038,3.6350995982167564
2025-04-14,24.390632928414433,19.101598678664892,16.688023010593525,13.10366272030335,7.220985934824811,7.115927753784071,5.024962858819655,3.719051602337612,3.6351545122576505
2025-04-15,24.394686660267197,19.10477337114744,16.69079656594308,13.10432964138131,7.222186065251041,7.117110423503309,5.025798009430939,3.7196697100343954,3.6206495530412885
2025-04-17,24.39788145876987,19.132460557222135,16.692982440786235,13.105542118777718,7.172761563824263,7.118042500805265,5.0264562024292285,3.7206605521019904,3.633212605283297
