date,YUE XIU SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,HSBC BROKING SECURITIES (HONG KONG) LTD,HANG SENG BANK LTD
2024-07-24,33.888747352560365,25.535954742833685,12.283431743140738,7.703884175542012,5.757667344101302,5.20459987001995,3.5332642333048594,1.5217969829737281,2.3420118119698294,2.2286417435535295
2024-07-25,33.9011567017651,25.493521669686952,12.290107903799823,7.706705176506509,5.766899482127364,5.206857619124899,3.5345591159248047,1.5278650979787098,2.342869407622864,2.2294578254629696
2024-07-26,33.90240756201568,25.483508906317194,12.286353159460523,7.706989532915143,5.77759673615151,5.207049737974517,3.5346850061705237,1.5289134195006435,2.342955853116158,2.229540086378099
2024-07-29,33.901497455202204,25.482824804014292,12.282757194790417,7.709372951259399,5.779457827459829,5.208388494807215,3.534545313667923,1.5287827675105161,2.3428929566955508,2.2294802345926517
2024-07-30,33.900007358771234,25.4859226034235,12.28351600521543,7.709930140955751,5.781712725443573,5.208159566833827,3.533940814646217,1.5273267017774512,2.340101842257738,2.2293822406752777
2024-07-31,33.908065869050304,25.470129295656296,12.284814191138771,7.713017661671831,5.7825465420355044,5.206574406531056,3.5348150297003547,1.5294666904138645,2.3406581174983407,2.2299121963036743
2024-08-01,33.907796916300306,25.476346221478035,12.286648171291434,7.713852734484347,5.79140493055629,5.206801984237729,3.5347825109205027,1.5118880374485042,2.340583984246261,2.2298945090365865
2024-08-02,33.90775965832361,25.480931675455793,12.286473300857253,7.713030508192952,5.788815708558514,5.206885888001226,3.5343707882784536,1.5108108760469185,2.340581412406405,2.2303401838788766
2024-08-05,33.89917134241988,25.486184019017884,12.281340210934305,7.711060608142637,5.795487037696072,5.203954222007473,3.5335158625586858,1.510473011959665,2.339988579002762,2.2388251062606344
2024-08-06,33.90403383353811,25.504690239874396,12.286058069195462,7.711628990328199,5.755005751115825,5.206717017447928,3.538498986845915,1.5139158198136806,2.3403050489041326,2.2391462429363513
2024-08-07,33.89657954530777,25.54033619034442,12.293183199763224,7.711220296180874,5.711196703320203,5.206220204272825,3.538565661414127,1.5256581876945043,2.338415662856618,2.2386243488454336
2024-08-08,33.88793802689999,25.553558476813855,12.291520951296505,7.709254414872796,5.709712175065277,5.206046263898731,3.5376697278035967,1.5284490257379066,2.3377917452368258,2.2380591923745174
2024-08-09,33.89193982802568,25.544303341631984,12.295077625055493,7.711777271153377,5.7144335220466065,5.210244322482307,3.5285022132407438,1.5291222202022423,2.336276173059532,2.2383234831020404
2024-08-12,32.66238540362252,28.28525207736056,11.84911518003576,7.43286758673881,5.466640366974846,5.0223890831137314,3.400487803365974,1.4722232236385675,2.251519186006296,2.157120089142931
2024-08-13,32.66485814313867,28.297754077349353,11.847836711816747,7.433155311088946,5.462866800953084,5.019056747067939,3.40110764720471,1.4643915256558693,2.251689639584435,2.1572833961402487
2024-08-14,32.66248903204971,28.301507554711968,11.848158311324267,7.432659366692383,5.4635999480108195,5.017829402100581,3.4008609722671848,1.46419898415454,2.2515263294341006,2.1571700992544396
2024-08-15,32.692677839644,28.33168170667432,11.8657345040288,7.442397136101439,5.362346556780443,5.022856062801377,3.4040261325783234,1.4655088272555463,2.2536073372558265,2.1591638968799245
2024-08-16,32.65665057431935,28.372594279767444,11.854648309652054,7.432771399923515,5.393596703531962,5.017795628667268,3.4002703709770583,1.4637643640637235,2.251123866495948,2.156784502601676
2024-08-19,32.65758845155099,28.319463370414244,11.86478602109418,7.440837729977959,5.409799980590475,5.018673451458023,3.400368024475083,1.4616476400968597,2.2699888863275666,2.1568464440146182
2024-08-20,32.64378070658432,28.30049963251392,11.8790998119937,7.442868692485566,5.416619989583727,5.018147772447224,3.4084171007584505,1.466465474279811,2.268166297713922,2.155934521639352
2024-08-21,32.65081435845792,28.28605769151314,11.886550804199821,7.4311819509286865,5.420993192684302,5.022109416096578,3.409162548172242,1.4680759716249916,2.2686550123108287,2.156399054011499
2024-08-22,32.64797193815107,28.321707766940836,11.865255310016883,7.430535028550296,5.415307254646501,5.022103685793518,3.408859852005222,1.4661791411248186,2.265868694320906,2.1562113284499405
2024-08-23,32.6225380756445,28.352391324923875,11.854236469871283,7.423884125413198,5.437393793917589,5.020131401384942,3.4061999247849895,1.4650209434506443,2.26410350679445,2.154100433814527
2024-08-26,32.60670760845312,28.39288593608821,11.85105435651386,7.412955879925461,5.433963755833219,5.017519765351426,3.4049305494745203,1.4639221927582708,2.2630048241536604,2.1530551314482502
2024-08-27,32.59022326396299,28.41748914986152,11.856557578226324,7.408949830667773,5.4298814204701795,5.014853942584536,3.405013587449242,1.4632251765204114,2.2618393973794766,2.151966652877545
2024-08-28,32.61280203450382,28.45690222782849,11.864276758542653,7.366858692368602,5.402481610599767,5.0154405391840875,3.4073761426735953,1.4573428276313032,2.2630616138698296,2.1534575527978466
2024-08-29,32.60850787013629,28.48486773727439,11.84325940830345,7.365870546859584,5.4029769154092,5.014349202035453,3.406907364327622,1.4573233170382287,2.262763633998811,2.1531740046169685
2024-08-30,32.54334851721602,28.62735891320391,11.813236754830768,7.353025549481182,5.392223524591589,5.008888296178876,3.400095230276333,1.4547096420183412,2.2582421080587074,2.1488714641442694
2024-09-02,32.54275003868478,28.635262006745116,11.81236840989592,7.347901404854708,5.3918663129078945,5.008796181745445,3.400028358059447,1.4539947625825114,2.2571253800431035,2.1499071444810736
2024-09-03,32.5559628487822,28.627116084836672,11.818237277533756,7.331394248169882,5.391000682246484,5.011473095592095,3.4025705028143847,1.4534234188700568,2.258041804407274,2.1507800367471956
2024-09-04,32.55450788799629,28.627342530180506,11.817278873084017,7.330674054099761,5.389856259601896,5.011034010106241,3.402418438300861,1.4595538448097067,2.256650185732811,2.1506839160879134
2024-09-05,32.55306734218502,28.632614138490293,11.821697069248843,7.322347656782729,5.390305112707366,5.010980054634553,3.401714967075982,1.460134582784909,2.2565503283495034,2.150588747740803
2024-09-09,32.58562763609034,28.66039181674963,11.829860899112129,7.318276519776434,5.316242372567559,5.01530302726169,3.4046867911370655,1.4554798673996499,2.258807379616927,2.155323690288582
2024-09-10,32.59527781216392,28.636485366521118,11.836687666763309,7.321133052201091,5.316546847787029,5.01347134368298,3.4013809286002186,1.463578675254452,2.2594763214330262,2.1559619855928536
2024-09-11,32.58529183291717,28.63746413653681,11.849934875854057,7.320354311207429,5.316640622329585,5.009433159600975,3.4003361591116694,1.4664892939363154,2.2587541293757196,2.155301479130262
2024-09-12,32.594217287874834,28.638042187217742,11.854662424757075,7.332999195134765,5.2837653674552865,5.011652944862497,3.4012557442205043,1.4681401836057502,2.259372825944268,2.155891838927277
2024-09-13,32.592109445920016,28.56244521208199,11.864784906632746,7.339847415293119,5.330915720001929,5.013051772181918,3.4010741659295447,1.4807922287206177,2.259226714111238,2.1557524191268866
2024-09-16,32.58620116967502,28.559071352711573,11.861132463074279,7.341909412771755,5.349429694272678,5.010420394866662,3.3982956970766183,1.4793610268377317,2.2588171629728193,2.155361625740863
2024-09-17,32.59025114113269,28.547386958816062,11.869411795509551,7.34562623532388,5.3472518800896545,5.010181699930303,3.396298771623029,1.4790280404152916,2.258933972600282,2.1556295045592555
2024-09-19,32.55504311120283,28.56195929219276,11.910465248278273,7.335926587486531,5.380044233596292,5.006274927003552,3.36469699001286,1.4757952918675832,2.2564935920529683,2.1533007263063495
2024-09-20,32.57203443126629,28.540701312720774,11.899959773085378,7.335192453511813,5.409514317895069,5.002450034058159,3.366423410323159,1.4616283629267746,2.2576713144940888,2.1544245897184964
2024-09-23,32.563252090066634,28.571418876249915,11.894521949691807,7.328050474050796,5.421530761058469,4.999595005890196,3.352618170381003,1.4581063941715318,2.2570625824898785,2.153843695949771
2024-09-24,32.55742445362104,28.59495331733526,11.905935858432734,7.32489886986755,5.393152222067084,5.0029229629420815,3.352018518021202,1.4616748789051417,2.2535606824549195,2.153458236352986
2024-09-25,32.568173767985705,28.59079112778304,11.908621630236002,7.3268868779784,5.395449349374229,5.00397195505901,3.352819598451342,1.4620283478277483,2.2543047287860434,2.1369526165184816
2024-09-26,32.57922524559799,28.600064752222735,11.89538109532881,7.331473157742328,5.39554129841824,5.005834058147298,3.338887672210732,1.4608452735992687,2.2550696902609766,2.1376777564716214
2024-09-27,32.58082914258868,28.708504834186694,11.861520962209196,7.320655046002271,5.342183065771084,5.0002211300246495,3.339051186712732,1.4540709278851276,2.2551807088460643,2.1377829957735024
2024-09-30,32.59942395727715,28.71745083299343,11.840128368525287,7.315824015328006,5.358729038040193,4.987474172828699,3.3324501293817304,1.4638193003282778,2.245697095385644,2.13900308991158
2024-10-02,32.6034673685703,28.79174937129224,11.808135688824983,7.305565893428036,5.358704287490735,4.981922298928644,3.327280786525662,1.4374993893596553,2.246406518242454,2.1392683973372923
2024-10-03,32.55494279665502,28.802045102965796,11.730918169122127,7.295306442463296,5.493404771367227,4.971776065795605,3.3593394205864278,1.413549867820383,2.242632893596698,2.1360844696274213
2024-10-04,32.569495796373396,27.887622219939175,11.740232654172418,7.299587630133145,5.557791015692015,4.959339473580764,3.3613116406337067,2.223389878941037,2.2641790322942805,2.1370506582400597
